"Step","feasible-paper-136 - test/rmse_scat","feasible-paper-136 - test/rmse_scat__MIN","feasible-paper-136 - test/rmse_scat__MAX"
"447","0.03541722521185875","0.03541722521185875","0.03541722521185875"
"448","0.010145481675863266","0.010145481675863266","0.010145481675863266"
"449","0.02293403074145317","0.02293403074145317","0.02293403074145317"
"450","0.010274833999574184","0.010274833999574184","0.010274833999574184"
"451","0.008397668600082397","0.008397668600082397","0.008397668600082397"
"452","0.007171305362135172","0.007171305362135172","0.007171305362135172"
"453","0.012153852730989456","0.012153852730989456","0.012153852730989456"
"454","0.008344807662069798","0.008344807662069798","0.008344807662069798"
"455","0.017231009900569916","0.017231009900569916","0.017231009900569916"
"456","0.006473681889474392","0.006473681889474392","0.006473681889474392"
"457","0.024504762142896652","0.024504762142896652","0.024504762142896652"
"458","0.02010386623442173","0.02010386623442173","0.02010386623442173"
"459","0.015515312552452087","0.015515312552452087","0.015515312552452087"
"460","0.019227294251322746","0.019227294251322746","0.019227294251322746"
"461","0.007209154311567545","0.007209154311567545","0.007209154311567545"
"462","0.019984019920229912","0.019984019920229912","0.019984019920229912"
"463","0.005859197583049536","0.005859197583049536","0.005859197583049536"
"464","0.0072157480753958225","0.0072157480753958225","0.0072157480753958225"
"465","0.02149493619799614","0.02149493619799614","0.02149493619799614"
"466","0.007933219894766808","0.007933219894766808","0.007933219894766808"
"467","0.012372791767120361","0.012372791767120361","0.012372791767120361"
"468","0.006522942800074816","0.006522942800074816","0.006522942800074816"
"469","0.004321359563618898","0.004321359563618898","0.004321359563618898"
"470","0.0049417996779084206","0.0049417996779084206","0.0049417996779084206"
"471","0.011380785144865513","0.011380785144865513","0.011380785144865513"
"472","0.007423502393066883","0.007423502393066883","0.007423502393066883"
"473","0.008636116050183773","0.008636116050183773","0.008636116050183773"
"474","0.004531532060354948","0.004531532060354948","0.004531532060354948"
"475","0.008492883294820786","0.008492883294820786","0.008492883294820786"
"476","0.014825603924691677","0.014825603924691677","0.014825603924691677"
"477","0.010117578320205212","0.010117578320205212","0.010117578320205212"
"478","0.004584537353366613","0.004584537353366613","0.004584537353366613"
"479","0.010300146415829659","0.010300146415829659","0.010300146415829659"
"480","0.008714472874999046","0.008714472874999046","0.008714472874999046"
"481","0.006170450709760189","0.006170450709760189","0.006170450709760189"
"482","0.007158907130360603","0.007158907130360603","0.007158907130360603"
"483","0.004875905811786652","0.004875905811786652","0.004875905811786652"
"484","0.020295435562729836","0.020295435562729836","0.020295435562729836"
"485","0.00793421920388937","0.00793421920388937","0.00793421920388937"
"486","0.006549225654453039","0.006549225654453039","0.006549225654453039"
"487","0.0083882175385952","0.0083882175385952","0.0083882175385952"
"488","0.013920718804001808","0.013920718804001808","0.013920718804001808"
"489","0.014005805365741253","0.014005805365741253","0.014005805365741253"
"490","0.006231706123799086","0.006231706123799086","0.006231706123799086"
"491","0.008109248243272305","0.008109248243272305","0.008109248243272305"
"492","0.006141395308077335","0.006141395308077335","0.006141395308077335"
"493","0.006161779630929232","0.006161779630929232","0.006161779630929232"
"494","0.00504900049418211","0.00504900049418211","0.00504900049418211"
"495","0.010731062851846218","0.010731062851846218","0.010731062851846218"
"496","0.013876620680093765","0.013876620680093765","0.013876620680093765"
"497","0.010443823412060738","0.010443823412060738","0.010443823412060738"
"498","0.025707386434078217","0.025707386434078217","0.025707386434078217"
"500","0.007879111915826797","0.007879111915826797","0.007879111915826797"
"501","0.01567225158214569","0.01567225158214569","0.01567225158214569"
"502","0.00797161553055048","0.00797161553055048","0.00797161553055048"
"503","0.018852299079298973","0.018852299079298973","0.018852299079298973"
"504","0.0059118326753377914","0.0059118326753377914","0.0059118326753377914"
"505","0.03056917153298855","0.03056917153298855","0.03056917153298855"
"506","0.011966735124588013","0.011966735124588013","0.011966735124588013"
"507","0.012092148885130882","0.012092148885130882","0.012092148885130882"
"508","0.004557185340672731","0.004557185340672731","0.004557185340672731"
"509","0.006153487600386143","0.006153487600386143","0.006153487600386143"
"510","0.006423363462090492","0.006423363462090492","0.006423363462090492"
"511","0.009423403069376945","0.009423403069376945","0.009423403069376945"
"512","0.011596922762691975","0.011596922762691975","0.011596922762691975"
"513","0.00806391891092062","0.00806391891092062","0.00806391891092062"
"514","0.004677829332649708","0.004677829332649708","0.004677829332649708"
"515","0.0039245313964784145","0.0039245313964784145","0.0039245313964784145"
"516","0.016445422545075417","0.016445422545075417","0.016445422545075417"
"517","0.006040165666490793","0.006040165666490793","0.006040165666490793"
"518","0.00854355189949274","0.00854355189949274","0.00854355189949274"
"519","0.005205104593187571","0.005205104593187571","0.005205104593187571"
"520","0.00730693805962801","0.00730693805962801","0.00730693805962801"
"521","0.0066541582345962524","0.0066541582345962524","0.0066541582345962524"
"522","0.011404880322515965","0.011404880322515965","0.011404880322515965"
"523","0.007511445786803961","0.007511445786803961","0.007511445786803961"
"524","0.0173860602080822","0.0173860602080822","0.0173860602080822"
"525","0.006627385970205069","0.006627385970205069","0.006627385970205069"
"526","0.006335164420306683","0.006335164420306683","0.006335164420306683"
"527","0.01225657295435667","0.01225657295435667","0.01225657295435667"
"528","0.004914839752018452","0.004914839752018452","0.004914839752018452"
"529","0.01249396800994873","0.01249396800994873","0.01249396800994873"
"530","0.016900992020964622","0.016900992020964622","0.016900992020964622"
"531","0.0069833663292229176","0.0069833663292229176","0.0069833663292229176"
"532","0.019911469891667366","0.019911469891667366","0.019911469891667366"
"533","0.00687917647883296","0.00687917647883296","0.00687917647883296"
"534","0.00896678026765585","0.00896678026765585","0.00896678026765585"
"535","0.005688317585736513","0.005688317585736513","0.005688317585736513"
"536","0.007986819371581078","0.007986819371581078","0.007986819371581078"
"537","0.014200816862285137","0.014200816862285137","0.014200816862285137"
"538","0.008449975401163101","0.008449975401163101","0.008449975401163101"
"539","0.012821602635085583","0.012821602635085583","0.012821602635085583"
"540","0.0069205244071781635","0.0069205244071781635","0.0069205244071781635"
"541","0.006562152411788702","0.006562152411788702","0.006562152411788702"
"542","0.0044411057606339455","0.0044411057606339455","0.0044411057606339455"
"543","0.00970724318176508","0.00970724318176508","0.00970724318176508"
"544","0.008606377989053726","0.008606377989053726","0.008606377989053726"
"545","0.007246831897646189","0.007246831897646189","0.007246831897646189"
"546","0.004034700337797403","0.004034700337797403","0.004034700337797403"
"547","0.004817326087504625","0.004817326087504625","0.004817326087504625"
"548","0.009814655408263206","0.009814655408263206","0.009814655408263206"
"549","0.010493638925254345","0.010493638925254345","0.010493638925254345"
"550","0.0093630850315094","0.0093630850315094","0.0093630850315094"
"551","0.005810614675283432","0.005810614675283432","0.005810614675283432"
"552","0.006153570953756571","0.006153570953756571","0.006153570953756571"
"553","0.01249025110155344","0.01249025110155344","0.01249025110155344"
"554","0.007448909338563681","0.007448909338563681","0.007448909338563681"
"555","0.007753988262265921","0.007753988262265921","0.007753988262265921"
"556","0.010098987258970737","0.010098987258970737","0.010098987258970737"
"557","0.004995275288820267","0.004995275288820267","0.004995275288820267"
"558","0.006427346728742123","0.006427346728742123","0.006427346728742123"
"559","0.02355044148862362","0.02355044148862362","0.02355044148862362"
"560","0.007813138887286186","0.007813138887286186","0.007813138887286186"
"561","0.005050896666944027","0.005050896666944027","0.005050896666944027"
"562","0.0067136045545339584","0.0067136045545339584","0.0067136045545339584"
"563","0.013691081665456295","0.013691081665456295","0.013691081665456295"
"564","0.005190133582800627","0.005190133582800627","0.005190133582800627"
"565","0.006449022796005011","0.006449022796005011","0.006449022796005011"
"566","0.011682329699397087","0.011682329699397087","0.011682329699397087"
"567","0.007501814980059862","0.007501814980059862","0.007501814980059862"
"568","0.0219821035861969","0.0219821035861969","0.0219821035861969"
"569","0.00761167099699378","0.00761167099699378","0.00761167099699378"
"570","0.028372397646307945","0.028372397646307945","0.028372397646307945"
"571","0.010546846315264702","0.010546846315264702","0.010546846315264702"
"572","0.0149840097874403","0.0149840097874403","0.0149840097874403"
"573","0.02201230637729168","0.02201230637729168","0.02201230637729168"
"574","0.007076523266732693","0.007076523266732693","0.007076523266732693"
"575","0.007122204639017582","0.007122204639017582","0.007122204639017582"
"576","0.007895953953266144","0.007895953953266144","0.007895953953266144"
"577","0.004216138739138842","0.004216138739138842","0.004216138739138842"
"578","0.02018192782998085","0.02018192782998085","0.02018192782998085"
"579","0.02582751028239727","0.02582751028239727","0.02582751028239727"
"580","0.00905098021030426","0.00905098021030426","0.00905098021030426"
"581","0.008699361234903336","0.008699361234903336","0.008699361234903336"
"582","0.00881829671561718","0.00881829671561718","0.00881829671561718"
"583","0.004329997580498457","0.004329997580498457","0.004329997580498457"
"584","0.020808661356568336","0.020808661356568336","0.020808661356568336"
"585","0.01326531171798706","0.01326531171798706","0.01326531171798706"
"586","0.012920861132442951","0.012920861132442951","0.012920861132442951"
"587","0.004436739254742861","0.004436739254742861","0.004436739254742861"
"588","0.02024911530315876","0.02024911530315876","0.02024911530315876"
"589","0.015954984351992607","0.015954984351992607","0.015954984351992607"
"590","0.012059161439538002","0.012059161439538002","0.012059161439538002"
"591","0.005102541763335466","0.005102541763335466","0.005102541763335466"
"592","0.026733219623565674","0.026733219623565674","0.026733219623565674"
"593","0.023938028141856194","0.023938028141856194","0.023938028141856194"
"594","0.024821244180202484","0.024821244180202484","0.024821244180202484"
"595","0.008585795760154724","0.008585795760154724","0.008585795760154724"
"596","0.006841497030109167","0.006841497030109167","0.006841497030109167"
"597","0.007561343722045422","0.007561343722045422","0.007561343722045422"
"598","0.006869410164654255","0.006869410164654255","0.006869410164654255"
"599","0.024805616587400436","0.024805616587400436","0.024805616587400436"
"600","0.01663372293114662","0.01663372293114662","0.01663372293114662"
"601","0.007524286396801472","0.007524286396801472","0.007524286396801472"
"602","0.005994092673063278","0.005994092673063278","0.005994092673063278"
"603","0.0059878090396523476","0.0059878090396523476","0.0059878090396523476"
"604","0.00704164570197463","0.00704164570197463","0.00704164570197463"
"605","0.004917289596050978","0.004917289596050978","0.004917289596050978"
"606","0.005995270796120167","0.005995270796120167","0.005995270796120167"
"607","0.02907024696469307","0.02907024696469307","0.02907024696469307"
"608","0.006569310557097197","0.006569310557097197","0.006569310557097197"
"609","0.006091803777962923","0.006091803777962923","0.006091803777962923"
"610","0.004352529067546129","0.004352529067546129","0.004352529067546129"
"611","0.006784340366721153","0.006784340366721153","0.006784340366721153"
"612","0.023021824657917023","0.023021824657917023","0.023021824657917023"
"613","0.007353082299232483","0.007353082299232483","0.007353082299232483"
"614","0.008074000477790833","0.008074000477790833","0.008074000477790833"
"615","0.018350567668676376","0.018350567668676376","0.018350567668676376"
"616","0.008207139559090137","0.008207139559090137","0.008207139559090137"
"617","0.006338146049529314","0.006338146049529314","0.006338146049529314"
"618","0.024469969794154167","0.024469969794154167","0.024469969794154167"
"619","0.01067251618951559","0.01067251618951559","0.01067251618951559"
"620","0.004225451499223709","0.004225451499223709","0.004225451499223709"
"621","0.007950367406010628","0.007950367406010628","0.007950367406010628"
"622","0.021266041323542595","0.021266041323542595","0.021266041323542595"
"623","0.0047326222993433475","0.0047326222993433475","0.0047326222993433475"
"624","0.006804855074733496","0.006804855074733496","0.006804855074733496"
"625","0.004846411291509867","0.004846411291509867","0.004846411291509867"
"626","0.007203270215541124","0.007203270215541124","0.007203270215541124"
"627","0.010352172888815403","0.010352172888815403","0.010352172888815403"
"628","0.008671379648149014","0.008671379648149014","0.008671379648149014"
"629","0.015943530946969986","0.015943530946969986","0.015943530946969986"
"630","0.004322507418692112","0.004322507418692112","0.004322507418692112"
"631","0.01303894817829132","0.01303894817829132","0.01303894817829132"
"632","0.01822078973054886","0.01822078973054886","0.01822078973054886"
"633","0.02621360681951046","0.02621360681951046","0.02621360681951046"
"634","0.01737762801349163","0.01737762801349163","0.01737762801349163"
"635","0.022983813658356667","0.022983813658356667","0.022983813658356667"
"636","0.02085895836353302","0.02085895836353302","0.02085895836353302"
"637","0.020754337310791016","0.020754337310791016","0.020754337310791016"
"638","0.004447021521627903","0.004447021521627903","0.004447021521627903"
"639","0.00993882492184639","0.00993882492184639","0.00993882492184639"
"640","0.008244645781815052","0.008244645781815052","0.008244645781815052"
"641","0.019136570394039154","0.019136570394039154","0.019136570394039154"
"642","0.010983604937791824","0.010983604937791824","0.010983604937791824"
"643","0.01116082351654768","0.01116082351654768","0.01116082351654768"
"644","0.019390026107430458","0.019390026107430458","0.019390026107430458"
"645","0.012660386972129345","0.012660386972129345","0.012660386972129345"
"646","0.009525408037006855","0.009525408037006855","0.009525408037006855"
"647","0.01256878487765789","0.01256878487765789","0.01256878487765789"
"648","0.014902399852871895","0.014902399852871895","0.014902399852871895"
"649","0.008280737325549126","0.008280737325549126","0.008280737325549126"
"650","0.006548515986651182","0.006548515986651182","0.006548515986651182"
"651","0.005440067034214735","0.005440067034214735","0.005440067034214735"
"652","0.009078036062419415","0.009078036062419415","0.009078036062419415"
"653","0.013743729330599308","0.013743729330599308","0.013743729330599308"
"654","0.00566825270652771","0.00566825270652771","0.00566825270652771"
"655","0.006607258226722479","0.006607258226722479","0.006607258226722479"
"656","0.011628743261098862","0.011628743261098862","0.011628743261098862"
"657","0.010658086277544498","0.010658086277544498","0.010658086277544498"
"658","0.005026964470744133","0.005026964470744133","0.005026964470744133"
"659","0.006488191429525614","0.006488191429525614","0.006488191429525614"
"661","0.012923356145620346","0.012923356145620346","0.012923356145620346"
"662","0.008713276125490665","0.008713276125490665","0.008713276125490665"
"663","0.023130936548113823","0.023130936548113823","0.023130936548113823"
"664","0.011034028604626656","0.011034028604626656","0.011034028604626656"
"665","0.004101406317204237","0.004101406317204237","0.004101406317204237"
"666","0.023609662428498268","0.023609662428498268","0.023609662428498268"
"667","0.006804209668189287","0.006804209668189287","0.006804209668189287"
"668","0.006252950523048639","0.006252950523048639","0.006252950523048639"
"669","0.016742337495088577","0.016742337495088577","0.016742337495088577"
"670","0.00667973980307579","0.00667973980307579","0.00667973980307579"
"671","0.008232923224568367","0.008232923224568367","0.008232923224568367"
"672","0.022057248279452324","0.022057248279452324","0.022057248279452324"
"673","0.009269478730857372","0.009269478730857372","0.009269478730857372"
"674","0.007316560484468937","0.007316560484468937","0.007316560484468937"
"675","0.014142894186079502","0.014142894186079502","0.014142894186079502"
"676","0.011773773469030857","0.011773773469030857","0.011773773469030857"
"677","0.01612669974565506","0.01612669974565506","0.01612669974565506"
"678","0.00568148959428072","0.00568148959428072","0.00568148959428072"
"679","0.00631236657500267","0.00631236657500267","0.00631236657500267"
"680","0.00484990980476141","0.00484990980476141","0.00484990980476141"
"681","0.015710491687059402","0.015710491687059402","0.015710491687059402"
"682","0.012633774429559708","0.012633774429559708","0.012633774429559708"
"683","0.008723522536456585","0.008723522536456585","0.008723522536456585"
"684","0.01655948907136917","0.01655948907136917","0.01655948907136917"
"685","0.007231185212731361","0.007231185212731361","0.007231185212731361"
"686","0.01092034112662077","0.01092034112662077","0.01092034112662077"
"687","0.014088059775531292","0.014088059775531292","0.014088059775531292"
"688","0.012098816223442554","0.012098816223442554","0.012098816223442554"
"689","0.006923952605575323","0.006923952605575323","0.006923952605575323"
"690","0.004445069003850222","0.004445069003850222","0.004445069003850222"
"691","0.005849156528711319","0.005849156528711319","0.005849156528711319"
"692","0.005502209533005953","0.005502209533005953","0.005502209533005953"
"693","0.007459113374352455","0.007459113374352455","0.007459113374352455"
"694","0.007065370678901672","0.007065370678901672","0.007065370678901672"
"695","0.0065609486773610115","0.0065609486773610115","0.0065609486773610115"
"696","0.008323566988110542","0.008323566988110542","0.008323566988110542"
"697","0.005296166520565748","0.005296166520565748","0.005296166520565748"
"698","0.005367340985685587","0.005367340985685587","0.005367340985685587"
"699","0.01803978905081749","0.01803978905081749","0.01803978905081749"
"700","0.01011994481086731","0.01011994481086731","0.01011994481086731"
"701","0.010867970995604992","0.010867970995604992","0.010867970995604992"
"702","0.005310457665473223","0.005310457665473223","0.005310457665473223"
"703","0.00584664661437273","0.00584664661437273","0.00584664661437273"
"704","0.005565009079873562","0.005565009079873562","0.005565009079873562"
"705","0.015333428047597408","0.015333428047597408","0.015333428047597408"
"706","0.018000170588493347","0.018000170588493347","0.018000170588493347"
"707","0.005488991271704435","0.005488991271704435","0.005488991271704435"
"708","0.00927273090928793","0.00927273090928793","0.00927273090928793"
"709","0.011926746927201748","0.011926746927201748","0.011926746927201748"
"710","0.011934677138924599","0.011934677138924599","0.011934677138924599"
"711","0.009884084574878216","0.009884084574878216","0.009884084574878216"
"712","0.005482872482389212","0.005482872482389212","0.005482872482389212"
"713","0.017697900533676147","0.017697900533676147","0.017697900533676147"
"714","0.011660566553473473","0.011660566553473473","0.011660566553473473"
"715","0.00545478705316782","0.00545478705316782","0.00545478705316782"
"716","0.018529493361711502","0.018529493361711502","0.018529493361711502"
"717","0.02178812585771084","0.02178812585771084","0.02178812585771084"
"718","0.006208283361047506","0.006208283361047506","0.006208283361047506"
"719","0.006539492402225733","0.006539492402225733","0.006539492402225733"
"720","0.009241655468940735","0.009241655468940735","0.009241655468940735"
"721","0.007408766075968742","0.007408766075968742","0.007408766075968742"
"722","0.009300115518271923","0.009300115518271923","0.009300115518271923"
"723","0.005337015260010958","0.005337015260010958","0.005337015260010958"
"724","0.007124661467969418","0.007124661467969418","0.007124661467969418"
"725","0.03405483439564705","0.03405483439564705","0.03405483439564705"
"726","0.026320328935980797","0.026320328935980797","0.026320328935980797"
"727","0.0064307390712201595","0.0064307390712201595","0.0064307390712201595"
"728","0.008107803761959076","0.008107803761959076","0.008107803761959076"
"729","0.006104984786361456","0.006104984786361456","0.006104984786361456"
"730","0.025069821625947952","0.025069821625947952","0.025069821625947952"
"731","0.004520679358392954","0.004520679358392954","0.004520679358392954"
"732","0.0147714177146554","0.0147714177146554","0.0147714177146554"
"733","0.006794395856559277","0.006794395856559277","0.006794395856559277"
"734","0.00590155553072691","0.00590155553072691","0.00590155553072691"
"735","0.0065498389303684235","0.0065498389303684235","0.0065498389303684235"
"736","0.019120365381240845","0.019120365381240845","0.019120365381240845"
"737","0.005622247699648142","0.005622247699648142","0.005622247699648142"
"738","0.010856715962290764","0.010856715962290764","0.010856715962290764"
"739","0.006445127539336681","0.006445127539336681","0.006445127539336681"
"740","0.009975546039640903","0.009975546039640903","0.009975546039640903"
"741","0.0073857298120856285","0.0073857298120856285","0.0073857298120856285"
"742","0.0047603086568415165","0.0047603086568415165","0.0047603086568415165"
"743","0.007274131290614605","0.007274131290614605","0.007274131290614605"
"744","0.010348844341933727","0.010348844341933727","0.010348844341933727"
"745","0.03335832059383392","0.03335832059383392","0.03335832059383392"
"746","0.01611408405005932","0.01611408405005932","0.01611408405005932"
"747","0.009306740015745163","0.009306740015745163","0.009306740015745163"
"748","0.015491416677832603","0.015491416677832603","0.015491416677832603"
"749","0.013105710037052631","0.013105710037052631","0.013105710037052631"
"750","0.00638072332367301","0.00638072332367301","0.00638072332367301"
"751","0.00804805662482977","0.00804805662482977","0.00804805662482977"
"752","0.007233248092234135","0.007233248092234135","0.007233248092234135"
"753","0.007246035151183605","0.007246035151183605","0.007246035151183605"
"754","0.01990976743400097","0.01990976743400097","0.01990976743400097"
"755","0.03392728045582771","0.03392728045582771","0.03392728045582771"
"756","0.004458443261682987","0.004458443261682987","0.004458443261682987"
"757","0.013906448148190975","0.013906448148190975","0.013906448148190975"
"758","0.004518384579569101","0.004518384579569101","0.004518384579569101"
"759","0.0137250404804945","0.0137250404804945","0.0137250404804945"
"760","0.006701217964291573","0.006701217964291573","0.006701217964291573"
"761","0.008516249246895313","0.008516249246895313","0.008516249246895313"
"762","0.01650424115359783","0.01650424115359783","0.01650424115359783"
"763","0.006354734767228365","0.006354734767228365","0.006354734767228365"
"764","0.006762547418475151","0.006762547418475151","0.006762547418475151"
"765","0.011868891306221485","0.011868891306221485","0.011868891306221485"
"766","0.006382203195244074","0.006382203195244074","0.006382203195244074"
"767","0.006514159496873617","0.006514159496873617","0.006514159496873617"
"768","0.029491029679775238","0.029491029679775238","0.029491029679775238"
"769","0.010764102451503277","0.010764102451503277","0.010764102451503277"
"770","0.012591549195349216","0.012591549195349216","0.012591549195349216"
"771","0.010198453441262245","0.010198453441262245","0.010198453441262245"
"772","0.008756466209888458","0.008756466209888458","0.008756466209888458"
"773","0.01554475910961628","0.01554475910961628","0.01554475910961628"
"774","0.0128303999081254","0.0128303999081254","0.0128303999081254"
"775","0.00403899559751153","0.00403899559751153","0.00403899559751153"
"776","0.004704485181719065","0.004704485181719065","0.004704485181719065"
"777","0.005583441816270351","0.005583441816270351","0.005583441816270351"
"778","0.024218762293457985","0.024218762293457985","0.024218762293457985"
"779","0.012498008087277412","0.012498008087277412","0.012498008087277412"
"780","0.007208175491541624","0.007208175491541624","0.007208175491541624"
"781","0.00970266479998827","0.00970266479998827","0.00970266479998827"
"782","0.032037150114774704","0.032037150114774704","0.032037150114774704"
"783","0.008026438765227795","0.008026438765227795","0.008026438765227795"
"784","0.005589287728071213","0.005589287728071213","0.005589287728071213"
"785","0.006610068492591381","0.006610068492591381","0.006610068492591381"
"786","0.004686387255787849","0.004686387255787849","0.004686387255787849"
"787","0.007404661737382412","0.007404661737382412","0.007404661737382412"
"788","0.012386680580675602","0.012386680580675602","0.012386680580675602"
"789","0.019597573205828667","0.019597573205828667","0.019597573205828667"
"790","0.006184626370668411","0.006184626370668411","0.006184626370668411"
"791","0.007417137268930674","0.007417137268930674","0.007417137268930674"
"792","0.018521824851632118","0.018521824851632118","0.018521824851632118"
"793","0.005092614330351353","0.005092614330351353","0.005092614330351353"
"794","0.004928573966026306","0.004928573966026306","0.004928573966026306"
"795","0.005344599485397339","0.005344599485397339","0.005344599485397339"
"796","0.005702220369130373","0.005702220369130373","0.005702220369130373"
"797","0.007016090210527182","0.007016090210527182","0.007016090210527182"
"798","0.007302937563508749","0.007302937563508749","0.007302937563508749"
"799","0.0058480906300246716","0.0058480906300246716","0.0058480906300246716"
"800","0.0055225868709385395","0.0055225868709385395","0.0055225868709385395"
"801","0.005102559924125671","0.005102559924125671","0.005102559924125671"
"802","0.00921542476862669","0.00921542476862669","0.00921542476862669"
"803","0.007233811542391777","0.007233811542391777","0.007233811542391777"
"804","0.012661713175475597","0.012661713175475597","0.012661713175475597"
"805","0.009367099031805992","0.009367099031805992","0.009367099031805992"
"806","0.016738800331950188","0.016738800331950188","0.016738800331950188"
"807","0.007430538069456816","0.007430538069456816","0.007430538069456816"
"808","0.022562673315405846","0.022562673315405846","0.022562673315405846"
"809","0.006489142309874296","0.006489142309874296","0.006489142309874296"
"810","0.012749316170811653","0.012749316170811653","0.012749316170811653"
"811","0.006635512225329876","0.006635512225329876","0.006635512225329876"
"812","0.01527489721775055","0.01527489721775055","0.01527489721775055"
"813","0.011843063868582249","0.011843063868582249","0.011843063868582249"
"814","0.006707486230880022","0.006707486230880022","0.006707486230880022"
"815","0.005208861548453569","0.005208861548453569","0.005208861548453569"
"816","0.0055510662496089935","0.0055510662496089935","0.0055510662496089935"
"817","0.004907175432890654","0.004907175432890654","0.004907175432890654"
"818","0.012084693647921085","0.012084693647921085","0.012084693647921085"
"819","0.006847382057458162","0.006847382057458162","0.006847382057458162"
"820","0.02170727215707302","0.02170727215707302","0.02170727215707302"
"822","0.02189980261027813","0.02189980261027813","0.02189980261027813"
"823","0.006127187982201576","0.006127187982201576","0.006127187982201576"
"824","0.007399565074592829","0.007399565074592829","0.007399565074592829"
"825","0.006119254976511002","0.006119254976511002","0.006119254976511002"
"826","0.007417256012558937","0.007417256012558937","0.007417256012558937"
"827","0.0159353818744421","0.0159353818744421","0.0159353818744421"
"828","0.0043930783867836","0.0043930783867836","0.0043930783867836"
"829","0.01881536841392517","0.01881536841392517","0.01881536841392517"
"830","0.0053574503399431705","0.0053574503399431705","0.0053574503399431705"
"831","0.005381796974688768","0.005381796974688768","0.005381796974688768"
"832","0.006218646187335253","0.006218646187335253","0.006218646187335253"
"833","0.019381439313292503","0.019381439313292503","0.019381439313292503"
"834","0.00713618379086256","0.00713618379086256","0.00713618379086256"
"835","0.00517105869948864","0.00517105869948864","0.00517105869948864"
"836","0.010994910262525082","0.010994910262525082","0.010994910262525082"
"837","0.012678122147917747","0.012678122147917747","0.012678122147917747"
"838","0.0069799949415028095","0.0069799949415028095","0.0069799949415028095"
"839","0.01442535500973463","0.01442535500973463","0.01442535500973463"
"840","0.00591302802786231","0.00591302802786231","0.00591302802786231"
"841","0.004813246428966522","0.004813246428966522","0.004813246428966522"
"842","0.020387394353747368","0.020387394353747368","0.020387394353747368"
"843","0.01009536162018776","0.01009536162018776","0.01009536162018776"
"844","0.007185830734670162","0.007185830734670162","0.007185830734670162"
"845","0.01266908086836338","0.01266908086836338","0.01266908086836338"
"846","0.010355282574892044","0.010355282574892044","0.010355282574892044"
"847","0.006759784650057554","0.006759784650057554","0.006759784650057554"
"848","0.018250722438097","0.018250722438097","0.018250722438097"
"849","0.014241601340472698","0.014241601340472698","0.014241601340472698"
"850","0.015960566699504852","0.015960566699504852","0.015960566699504852"
"851","0.007207951042801142","0.007207951042801142","0.007207951042801142"
"852","0.01547989435493946","0.01547989435493946","0.01547989435493946"
"853","0.007722819689661264","0.007722819689661264","0.007722819689661264"
"854","0.013763614930212498","0.013763614930212498","0.013763614930212498"
"855","0.004573861602693796","0.004573861602693796","0.004573861602693796"
"856","0.008693572133779526","0.008693572133779526","0.008693572133779526"
"857","0.010175605304539204","0.010175605304539204","0.010175605304539204"
"858","0.01675535924732685","0.01675535924732685","0.01675535924732685"
"859","0.007764275185763836","0.007764275185763836","0.007764275185763836"
"860","0.00868338905274868","0.00868338905274868","0.00868338905274868"
"861","0.007378603797405958","0.007378603797405958","0.007378603797405958"
"862","0.024441957473754883","0.024441957473754883","0.024441957473754883"
"863","0.03217371180653572","0.03217371180653572","0.03217371180653572"
"864","0.006636963691562414","0.006636963691562414","0.006636963691562414"
"865","0.013823936693370342","0.013823936693370342","0.013823936693370342"
"866","0.013022885657846928","0.013022885657846928","0.013022885657846928"
"867","0.018199237063527107","0.018199237063527107","0.018199237063527107"
"868","0.0077004265040159225","0.0077004265040159225","0.0077004265040159225"
"869","0.021074125543236732","0.021074125543236732","0.021074125543236732"
"870","0.006242013536393642","0.006242013536393642","0.006242013536393642"
"871","0.0068142954260110855","0.0068142954260110855","0.0068142954260110855"
"872","0.005851634778082371","0.005851634778082371","0.005851634778082371"
"873","0.007359512150287628","0.007359512150287628","0.007359512150287628"
"874","0.01069144532084465","0.01069144532084465","0.01069144532084465"
"875","0.0071038794703781605","0.0071038794703781605","0.0071038794703781605"
"876","0.0051757413893938065","0.0051757413893938065","0.0051757413893938065"
"877","0.00690900394693017","0.00690900394693017","0.00690900394693017"
"878","0.0067073749378323555","0.0067073749378323555","0.0067073749378323555"
"879","0.023723648861050606","0.023723648861050606","0.023723648861050606"
"880","0.02379872277379036","0.02379872277379036","0.02379872277379036"
"881","0.005926568526774645","0.005926568526774645","0.005926568526774645"
"882","0.010746080428361893","0.010746080428361893","0.010746080428361893"
"883","0.012423274107277393","0.012423274107277393","0.012423274107277393"
"884","0.008265681564807892","0.008265681564807892","0.008265681564807892"
"885","0.0070270514115691185","0.0070270514115691185","0.0070270514115691185"
"886","0.006237337831407785","0.006237337831407785","0.006237337831407785"
"887","0.020699376240372658","0.020699376240372658","0.020699376240372658"
"888","0.008787594735622406","0.008787594735622406","0.008787594735622406"
"889","0.009680069983005524","0.009680069983005524","0.009680069983005524"
"890","0.006668733432888985","0.006668733432888985","0.006668733432888985"
"891","0.010189293883740902","0.010189293883740902","0.010189293883740902"
"892","0.008427069522440434","0.008427069522440434","0.008427069522440434"
"893","0.017787398770451546","0.017787398770451546","0.017787398770451546"
"894","0.0053619081154465675","0.0053619081154465675","0.0053619081154465675"
"895","0.005227253772318363","0.005227253772318363","0.005227253772318363"
