"Step","bright-planet-137 - test/psnr_scat","bright-planet-137 - test/psnr_scat__MIN","bright-planet-137 - test/psnr_scat__MAX"
"493","37.11521911621094","37.11521911621094","37.11521911621094"
"494","43.457557678222656","43.457557678222656","43.457557678222656"
"495","42.97397994995117","42.97397994995117","42.97397994995117"
"496","45.46015167236328","45.46015167236328","45.46015167236328"
"497","43.808570861816406","43.808570861816406","43.808570861816406"
"498","45.19148635864258","45.19148635864258","45.19148635864258"
"499","39.52546691894531","39.52546691894531","39.52546691894531"
"500","37.24102783203125","37.24102783203125","37.24102783203125"
"501","40.21519088745117","40.21519088745117","40.21519088745117"
"502","31.949684143066406","31.949684143066406","31.949684143066406"
"504","42.132564544677734","42.132564544677734","42.132564544677734"
"505","35.93885040283203","35.93885040283203","35.93885040283203"
"506","41.53873825073242","41.53873825073242","41.53873825073242"
"507","34.90657043457031","34.90657043457031","34.90657043457031"
"508","45.41225051879883","45.41225051879883","45.41225051879883"
"509","30.064748764038086","30.064748764038086","30.064748764038086"
"510","38.67623519897461","38.67623519897461","38.67623519897461"
"511","38.022605895996094","38.022605895996094","38.022605895996094"
"512","47.400760650634766","47.400760650634766","47.400760650634766"
"513","44.63765335083008","44.63765335083008","44.63765335083008"
"514","42.99617004394531","42.99617004394531","42.99617004394531"
"515","40.11003875732422","40.11003875732422","40.11003875732422"
"516","38.826446533203125","38.826446533203125","38.826446533203125"
"517","42.25333023071289","42.25333023071289","42.25333023071289"
"518","46.28117752075195","46.28117752075195","46.28117752075195"
"519","46.476280212402344","46.476280212402344","46.476280212402344"
"521","36.62539291381836","36.62539291381836","36.62539291381836"
"522","42.81023406982422","42.81023406982422","42.81023406982422"
"523","42.222801208496094","42.222801208496094","42.222801208496094"
"524","44.393089294433594","44.393089294433594","44.393089294433594"
"525","41.338478088378906","41.338478088378906","41.338478088378906"
"526","41.82973098754883","41.82973098754883","41.82973098754883"
"527","39.19493103027344","39.19493103027344","39.19493103027344"
"528","41.780860900878906","41.780860900878906","41.780860900878906"
"529","35.25281524658203","35.25281524658203","35.25281524658203"
"530","41.47309494018555","41.47309494018555","41.47309494018555"
"531","42.6249885559082","42.6249885559082","42.6249885559082"
"532","38.09135437011719","38.09135437011719","38.09135437011719"
"533","47.941551208496094","47.941551208496094","47.941551208496094"
"534","37.66840362548828","37.66840362548828","37.66840362548828"
"535","36.402015686035156","36.402015686035156","36.402015686035156"
"536","42.946414947509766","42.946414947509766","42.946414947509766"
"537","34.78396987915039","34.78396987915039","34.78396987915039"
"538","42.046871185302734","42.046871185302734","42.046871185302734"
"539","41.89466857910156","41.89466857910156","41.89466857910156"
"540","42.88490676879883","42.88490676879883","42.88490676879883"
"541","40.737342834472656","40.737342834472656","40.737342834472656"
"542","36.634254455566406","36.634254455566406","36.634254455566406"
"543","41.924068450927734","41.924068450927734","41.924068450927734"
"544","37.353919982910156","37.353919982910156","37.353919982910156"
"545","42.594146728515625","42.594146728515625","42.594146728515625"
"546","42.278568267822266","42.278568267822266","42.278568267822266"
"547","46.17233657836914","46.17233657836914","46.17233657836914"
"548","41.569705963134766","41.569705963134766","41.569705963134766"
"549","39.34970474243164","39.34970474243164","39.34970474243164"
"550","44.05127716064453","44.05127716064453","44.05127716064453"
"551","48.04538345336914","48.04538345336914","48.04538345336914"
"552","45.3415412902832","45.3415412902832","45.3415412902832"
"553","40.01001739501953","40.01001739501953","40.01001739501953"
"554","39.09728240966797","39.09728240966797","39.09728240966797"
"555","39.61943435668945","39.61943435668945","39.61943435668945"
"556","45.37923049926758","45.37923049926758","45.37923049926758"
"557","42.994625091552734","42.994625091552734","42.994625091552734"
"558","37.67476272583008","37.67476272583008","37.67476272583008"
"559","39.211936950683594","39.211936950683594","39.211936950683594"
"560","41.581783294677734","41.581783294677734","41.581783294677734"
"561","40.57442855834961","40.57442855834961","40.57442855834961"
"562","46.8031120300293","46.8031120300293","46.8031120300293"
"563","43.98830032348633","43.98830032348633","43.98830032348633"
"564","31.89056968688965","31.89056968688965","31.89056968688965"
"565","42.462215423583984","42.462215423583984","42.462215423583984"
"566","45.88920211791992","45.88920211791992","45.88920211791992"
"567","44.67242431640625","44.67242431640625","44.67242431640625"
"568","37.451744079589844","37.451744079589844","37.451744079589844"
"569","46.15089416503906","46.15089416503906","46.15089416503906"
"570","42.4959602355957","42.4959602355957","42.4959602355957"
"571","38.104434967041016","38.104434967041016","38.104434967041016"
"572","43.05025863647461","43.05025863647461","43.05025863647461"
"573","33.32614517211914","33.32614517211914","33.32614517211914"
"574","40.582725524902344","40.582725524902344","40.582725524902344"
"575","30.64644432067871","30.64644432067871","30.64644432067871"
"576","39.34745788574219","39.34745788574219","39.34745788574219"
"577","36.19464874267578","36.19464874267578","36.19464874267578"
"578","33.81010437011719","33.81010437011719","33.81010437011719"
"579","41.45463180541992","41.45463180541992","41.45463180541992"
"580","42.2891731262207","42.2891731262207","42.2891731262207"
"581","42.62409591674805","42.62409591674805","42.62409591674805"
"582","47.50054168701172","47.50054168701172","47.50054168701172"
"583","33.048789978027344","33.048789978027344","33.048789978027344"
"584","32.02602005004883","32.02602005004883","32.02602005004883"
"585","40.73198318481445","40.73198318481445","40.73198318481445"
"586","41.7727165222168","41.7727165222168","41.7727165222168"
"587","41.1695442199707","41.1695442199707","41.1695442199707"
"588","46.62964630126953","46.62964630126953","46.62964630126953"
"589","34.12259292602539","34.12259292602539","34.12259292602539"
"590","37.250492095947266","37.250492095947266","37.250492095947266"
"591","37.63011932373047","37.63011932373047","37.63011932373047"
"592","46.733890533447266","46.733890533447266","46.733890533447266"
"593","33.82421112060547","33.82421112060547","33.82421112060547"
"594","35.18754959106445","35.18754959106445","35.18754959106445"
"595","38.87859344482422","38.87859344482422","38.87859344482422"
"596","43.628910064697266","43.628910064697266","43.628910064697266"
"597","30.73168182373047","30.73168182373047","30.73168182373047"
"598","32.69884490966797","32.69884490966797","32.69884490966797"
"599","31.5695743560791","31.5695743560791","31.5695743560791"
"600","38.18431091308594","38.18431091308594","38.18431091308594"
"601","41.7767448425293","41.7767448425293","41.7767448425293"
"602","41.60443115234375","41.60443115234375","41.60443115234375"
"603","42.59224319458008","42.59224319458008","42.59224319458008"
"604","31.81511878967285","31.81511878967285","31.81511878967285"
"605","36.12795639038086","36.12795639038086","36.12795639038086"
"606","41.973358154296875","41.973358154296875","41.973358154296875"
"607","43.97669219970703","43.97669219970703","43.97669219970703"
"608","43.5680046081543","43.5680046081543","43.5680046081543"
"609","41.485565185546875","41.485565185546875","41.485565185546875"
"610","44.805702209472656","44.805702209472656","44.805702209472656"
"611","43.87961196899414","43.87961196899414","43.87961196899414"
"612","30.8381404876709","30.8381404876709","30.8381404876709"
"613","43.34673309326172","43.34673309326172","43.34673309326172"
"614","43.04986572265625","43.04986572265625","43.04986572265625"
"615","46.0927619934082","46.0927619934082","46.0927619934082"
"616","43.742610931396484","43.742610931396484","43.742610931396484"
"617","32.60319900512695","32.60319900512695","32.60319900512695"
"618","42.691070556640625","42.691070556640625","42.691070556640625"
"619","43.629669189453125","43.629669189453125","43.629669189453125"
"620","35.04347610473633","35.04347610473633","35.04347610473633"
"621","43.665260314941406","43.665260314941406","43.665260314941406"
"622","41.863651275634766","41.863651275634766","41.863651275634766"
"623","33.49848175048828","33.49848175048828","33.49848175048828"
"624","38.14805603027344","38.14805603027344","38.14805603027344"
"625","47.30574035644531","47.30574035644531","47.30574035644531"
"626","41.7768669128418","41.7768669128418","41.7768669128418"
"627","33.0632209777832","33.0632209777832","33.0632209777832"
"628","45.489112854003906","45.489112854003906","45.489112854003906"
"629","40.76327133178711","40.76327133178711","40.76327133178711"
"630","45.069183349609375","45.069183349609375","45.069183349609375"
"631","41.79173278808594","41.79173278808594","41.79173278808594"
"632","40.04813766479492","40.04813766479492","40.04813766479492"
"633","42.82685852050781","42.82685852050781","42.82685852050781"
"634","38.60189437866211","38.60189437866211","38.60189437866211"
"635","46.775535583496094","46.775535583496094","46.775535583496094"
"636","37.52862548828125","37.52862548828125","37.52862548828125"
"637","35.225887298583984","35.225887298583984","35.225887298583984"
"638","31.911418914794922","31.911418914794922","31.911418914794922"
"639","34.502723693847656","34.502723693847656","34.502723693847656"
"640","31.914220809936523","31.914220809936523","31.914220809936523"
"641","34.15765380859375","34.15765380859375","34.15765380859375"
"642","33.38295364379883","33.38295364379883","33.38295364379883"
"643","46.13566589355469","46.13566589355469","46.13566589355469"
"644","39.362213134765625","39.362213134765625","39.362213134765625"
"645","40.30397415161133","40.30397415161133","40.30397415161133"
"646","34.003684997558594","34.003684997558594","34.003684997558594"
"647","38.47587585449219","38.47587585449219","38.47587585449219"
"648","39.10204315185547","39.10204315185547","39.10204315185547"
"649","33.38746643066406","33.38746643066406","33.38746643066406"
"650","38.344635009765625","38.344635009765625","38.344635009765625"
"651","40.16692352294922","40.16692352294922","40.16692352294922"
"652","39.481143951416016","39.481143951416016","39.481143951416016"
"653","37.06627655029297","37.06627655029297","37.06627655029297"
"654","42.519622802734375","42.519622802734375","42.519622802734375"
"655","42.3997688293457","42.3997688293457","42.3997688293457"
"656","41.16912841796875","41.16912841796875","41.16912841796875"
"657","41.68618392944336","41.68618392944336","41.68618392944336"
"658","38.32725143432617","38.32725143432617","38.32725143432617"
"659","44.769832611083984","44.769832611083984","44.769832611083984"
"660","41.389404296875","41.389404296875","41.389404296875"
"661","38.8643913269043","38.8643913269043","38.8643913269043"
"662","38.84855270385742","38.84855270385742","38.84855270385742"
"663","46.68694305419922","46.68694305419922","46.68694305419922"
"664","43.66343307495117","43.66343307495117","43.66343307495117"
"666","36.9367790222168","36.9367790222168","36.9367790222168"
"667","38.96738815307617","38.96738815307617","38.96738815307617"
"668","32.670101165771484","32.670101165771484","32.670101165771484"
"669","38.925697326660156","38.925697326660156","38.925697326660156"
"670","46.29059982299805","46.29059982299805","46.29059982299805"
"671","32.79761505126953","32.79761505126953","32.79761505126953"
"672","41.943180084228516","41.943180084228516","41.943180084228516"
"673","42.73872756958008","42.73872756958008","42.73872756958008"
"674","35.167030334472656","35.167030334472656","35.167030334472656"
"675","42.85438919067383","42.85438919067383","42.85438919067383"
"676","40.54651641845703","40.54651641845703","40.54651641845703"
"677","33.414703369140625","33.414703369140625","33.414703369140625"
"678","40.38151931762695","40.38151931762695","40.38151931762695"
"679","43.93868637084961","43.93868637084961","43.93868637084961"
"680","37.7446403503418","37.7446403503418","37.7446403503418"
"681","38.72626495361328","38.72626495361328","38.72626495361328"
"682","34.52557373046875","34.52557373046875","34.52557373046875"
"683","43.113155364990234","43.113155364990234","43.113155364990234"
"684","42.48576354980469","42.48576354980469","42.48576354980469"
"685","46.13741683959961","46.13741683959961","46.13741683959961"
"686","36.3111572265625","36.3111572265625","36.3111572265625"
"687","37.534141540527344","37.534141540527344","37.534141540527344"
"688","40.89651107788086","40.89651107788086","40.89651107788086"
"689","36.22946548461914","36.22946548461914","36.22946548461914"
"690","43.84074401855469","43.84074401855469","43.84074401855469"
"691","38.17096710205078","38.17096710205078","38.17096710205078"
"692","36.69256591796875","36.69256591796875","36.69256591796875"
"693","38.331298828125","38.331298828125","38.331298828125"
"694","42.409339904785156","42.409339904785156","42.409339904785156"
"695","45.680389404296875","45.680389404296875","45.680389404296875"
"696","43.861026763916016","43.861026763916016","43.861026763916016"
"697","41.83931350708008","41.83931350708008","41.83931350708008"
"698","43.111900329589844","43.111900329589844","43.111900329589844"
"699","43.16295623779297","43.16295623779297","43.16295623779297"
"700","43.473384857177734","43.473384857177734","43.473384857177734"
"701","42.072792053222656","42.072792053222656","42.072792053222656"
"702","45.074066162109375","45.074066162109375","45.074066162109375"
"703","44.57017517089844","44.57017517089844","44.57017517089844"
"704","35.47007751464844","35.47007751464844","35.47007751464844"
"705","40.00090408325195","40.00090408325195","40.00090408325195"
"706","38.709808349609375","38.709808349609375","38.709808349609375"
"707","40.69947052001953","40.69947052001953","40.69947052001953"
"708","43.4436149597168","43.4436149597168","43.4436149597168"
"709","43.98797607421875","43.98797607421875","43.98797607421875"
"710","36.45298385620117","36.45298385620117","36.45298385620117"
"711","34.18072509765625","34.18072509765625","34.18072509765625"
"712","44.69427490234375","44.69427490234375","44.69427490234375"
"713","38.798927307128906","38.798927307128906","38.798927307128906"
"714","37.93869400024414","37.93869400024414","37.93869400024414"
"715","38.637210845947266","38.637210845947266","38.637210845947266"
"716","38.4070930480957","38.4070930480957","38.4070930480957"
"717","44.46217346191406","44.46217346191406","44.46217346191406"
"718","35.58476257324219","35.58476257324219","35.58476257324219"
"719","38.46914291381836","38.46914291381836","38.46914291381836"
"720","44.726776123046875","44.726776123046875","44.726776123046875"
"721","35.47917556762695","35.47917556762695","35.47917556762695"
"722","32.85063171386719","32.85063171386719","32.85063171386719"
"723","44.44325256347656","44.44325256347656","44.44325256347656"
"724","43.35837936401367","43.35837936401367","43.35837936401367"
"725","39.575714111328125","39.575714111328125","39.575714111328125"
"726","43.26811599731445","43.26811599731445","43.26811599731445"
"727","39.3896484375","39.3896484375","39.3896484375"
"728","43.707088470458984","43.707088470458984","43.707088470458984"
"729","43.028465270996094","43.028465270996094","43.028465270996094"
"731","29.506502151489258","29.506502151489258","29.506502151489258"
"732","31.49112319946289","31.49112319946289","31.49112319946289"
"733","42.59492874145508","42.59492874145508","42.59492874145508"
"734","42.82181930541992","42.82181930541992","42.82181930541992"
"735","45.068450927734375","45.068450927734375","45.068450927734375"
"736","31.055208206176758","31.055208206176758","31.055208206176758"
"737","45.66773986816406","45.66773986816406","45.66773986816406"
"738","36.55192565917969","36.55192565917969","36.55192565917969"
"739","41.46072006225586","41.46072006225586","41.46072006225586"
"740","42.51828384399414","42.51828384399414","42.51828384399414"
"741","43.20192337036133","43.20192337036133","43.20192337036133"
"742","33.72137451171875","33.72137451171875","33.72137451171875"
"743","47.45706558227539","47.45706558227539","47.45706558227539"
"744","38.06382369995117","38.06382369995117","38.06382369995117"
"745","44.26422119140625","44.26422119140625","44.26422119140625"
"746","38.98269271850586","38.98269271850586","38.98269271850586"
"747","43.91292953491211","43.91292953491211","43.91292953491211"
"748","47.2940559387207","47.2940559387207","47.2940559387207"
"749","40.24983596801758","40.24983596801758","40.24983596801758"
"750","39.66853332519531","39.66853332519531","39.66853332519531"
"751","30.043699264526367","30.043699264526367","30.043699264526367"
"752","35.9884147644043","35.9884147644043","35.9884147644043"
"753","40.63819885253906","40.63819885253906","40.63819885253906"
"754","36.41271209716797","36.41271209716797","36.41271209716797"
"755","37.22901916503906","37.22901916503906","37.22901916503906"
"756","44.393802642822266","44.393802642822266","44.393802642822266"
"757","41.930233001708984","41.930233001708984","41.930233001708984"
"758","41.326316833496094","41.326316833496094","41.326316833496094"
"759","44.51057434082031","44.51057434082031","44.51057434082031"
"760","32.87084197998047","32.87084197998047","32.87084197998047"
"761","29.061450958251953","29.061450958251953","29.061450958251953"
"762","46.983131408691406","46.983131408691406","46.983131408691406"
"763","36.144859313964844","36.144859313964844","36.144859313964844"
"764","47.43293762207031","47.43293762207031","47.43293762207031"
"765","36.8050422668457","36.8050422668457","36.8050422668457"
"766","41.09370803833008","41.09370803833008","41.09370803833008"
"767","41.806827545166016","41.806827545166016","41.806827545166016"
"768","35.97416305541992","35.97416305541992","35.97416305541992"
"769","43.83405685424805","43.83405685424805","43.83405685424805"
"770","41.80794906616211","41.80794906616211","41.80794906616211"
"771","39.07415008544922","39.07415008544922","39.07415008544922"
"772","43.08901596069336","43.08901596069336","43.08901596069336"
"773","42.30070495605469","42.30070495605469","42.30070495605469"
"774","30.648252487182617","30.648252487182617","30.648252487182617"
"775","38.634544372558594","38.634544372558594","38.634544372558594"
"776","37.14634704589844","37.14634704589844","37.14634704589844"
"777","39.52238845825195","39.52238845825195","39.52238845825195"
"778","40.875762939453125","40.875762939453125","40.875762939453125"
"779","35.781394958496094","35.781394958496094","35.781394958496094"
"780","37.08042907714844","37.08042907714844","37.08042907714844"
"781","45.91608428955078","45.91608428955078","45.91608428955078"
"782","46.813167572021484","46.813167572021484","46.813167572021484"
"783","44.66855239868164","44.66855239868164","44.66855239868164"
"784","31.76468849182129","31.76468849182129","31.76468849182129"
"785","37.20981216430664","37.20981216430664","37.20981216430664"
"786","41.74863052368164","41.74863052368164","41.74863052368164"
"787","40.038795471191406","40.038795471191406","40.038795471191406"
"788","30.07574462890625","30.07574462890625","30.07574462890625"
"789","39.638023376464844","39.638023376464844","39.638023376464844"
"790","44.849613189697266","44.849613189697266","44.849613189697266"
"791","42.83419418334961","42.83419418334961","42.83419418334961"
"792","45.599517822265625","45.599517822265625","45.599517822265625"
"793","41.31230545043945","41.31230545043945","41.31230545043945"
"794","38.185420989990234","38.185420989990234","38.185420989990234"
"795","35.447662353515625","35.447662353515625","35.447662353515625"
"796","45.404510498046875","45.404510498046875","45.404510498046875"
"797","42.21649169921875","42.21649169921875","42.21649169921875"
"798","34.443397521972656","34.443397521972656","34.443397521972656"
"799","45.60923767089844","45.60923767089844","45.60923767089844"
"800","47.25879669189453","47.25879669189453","47.25879669189453"
"801","46.31987380981445","46.31987380981445","46.31987380981445"
"802","45.05622100830078","45.05622100830078","45.05622100830078"
"803","43.19573974609375","43.19573974609375","43.19573974609375"
"804","39.992740631103516","39.992740631103516","39.992740631103516"
"805","43.06652069091797","43.06652069091797","43.06652069091797"
"806","45.310428619384766","45.310428619384766","45.310428619384766"
"807","44.58936309814453","44.58936309814453","44.58936309814453"
"808","42.144187927246094","42.144187927246094","42.144187927246094"
"809","42.90486526489258","42.90486526489258","42.90486526489258"
"810","37.548095703125","37.548095703125","37.548095703125"
"811","42.14007568359375","42.14007568359375","42.14007568359375"
"812","34.274742126464844","34.274742126464844","34.274742126464844"
"813","42.39409637451172","42.39409637451172","42.39409637451172"
"814","33.393489837646484","33.393489837646484","33.393489837646484"
"815","41.80601119995117","41.80601119995117","41.80601119995117"
"816","37.7352294921875","37.7352294921875","37.7352294921875"
"817","42.53577423095703","42.53577423095703","42.53577423095703"
"818","36.45767593383789","36.45767593383789","36.45767593383789"
"819","38.94116973876953","38.94116973876953","38.94116973876953"
"820","42.85441970825195","42.85441970825195","42.85441970825195"
"821","44.958335876464844","44.958335876464844","44.958335876464844"
"822","44.44475173950195","44.44475173950195","44.44475173950195"
"823","45.59974670410156","45.59974670410156","45.59974670410156"
"824","36.89949417114258","36.89949417114258","36.89949417114258"
"825","43.39591598510742","43.39591598510742","43.39591598510742"
"826","33.55861282348633","33.55861282348633","33.55861282348633"
"828","32.718631744384766","32.718631744384766","32.718631744384766"
"829","44.053253173828125","44.053253173828125","44.053253173828125"
"830","38.94251251220703","38.94251251220703","38.94251251220703"
"831","45.5250129699707","45.5250129699707","45.5250129699707"
"832","43.85243225097656","43.85243225097656","43.85243225097656"
"833","35.099693298339844","35.099693298339844","35.099693298339844"
"834","43.94816207885742","43.94816207885742","43.94816207885742"
"835","34.61282730102539","34.61282730102539","34.61282730102539"
"836","44.867835998535156","44.867835998535156","44.867835998535156"
"837","44.4263916015625","44.4263916015625","44.4263916015625"
"838","43.55791091918945","43.55791091918945","43.55791091918945"
"839","33.521907806396484","33.521907806396484","33.521907806396484"
"840","41.177398681640625","41.177398681640625","41.177398681640625"
"841","46.92596435546875","46.92596435546875","46.92596435546875"
"842","39.27452087402344","39.27452087402344","39.27452087402344"
"843","37.597537994384766","37.597537994384766","37.597537994384766"
"844","40.871395111083984","40.871395111083984","40.871395111083984"
"845","37.602394104003906","37.602394104003906","37.602394104003906"
"846","43.936893463134766","43.936893463134766","43.936893463134766"
"847","46.017738342285156","46.017738342285156","46.017738342285156"
"848","32.87282180786133","32.87282180786133","32.87282180786133"
"849","40.612003326416016","40.612003326416016","40.612003326416016"
"850","41.77817153930664","41.77817153930664","41.77817153930664"
"851","36.890846252441406","36.890846252441406","36.890846252441406"
"852","39.06147384643555","39.06147384643555","39.06147384643555"
"853","44.1500244140625","44.1500244140625","44.1500244140625"
"854","34.469268798828125","34.469268798828125","34.469268798828125"
"855","37.39812088012695","37.39812088012695","37.39812088012695"
"856","35.545597076416016","35.545597076416016","35.545597076416016"
"857","43.079689025878906","43.079689025878906","43.079689025878906"
"858","36.40510177612305","36.40510177612305","36.40510177612305"
"859","44.48185348510742","44.48185348510742","44.48185348510742"
"861","36.9572639465332","36.9572639465332","36.9572639465332"
"862","46.701805114746094","46.701805114746094","46.701805114746094"
"863","41.068607330322266","41.068607330322266","41.068607330322266"
"864","39.70393753051758","39.70393753051758","39.70393753051758"
"865","35.57084274291992","35.57084274291992","35.57084274291992"
"866","44.18768310546875","44.18768310546875","44.18768310546875"
"867","43.1424560546875","43.1424560546875","43.1424560546875"
"868","43.53432083129883","43.53432083129883","43.53432083129883"
"869","32.29594421386719","32.29594421386719","32.29594421386719"
"870","29.729795455932617","29.729795455932617","29.729795455932617"
"871","40.83000564575195","40.83000564575195","40.83000564575195"
"872","37.507286071777344","37.507286071777344","37.507286071777344"
"873","37.903839111328125","37.903839111328125","37.903839111328125"
"874","35.14698791503906","35.14698791503906","35.14698791503906"
"875","41.76364517211914","41.76364517211914","41.76364517211914"
"876","33.142173767089844","33.142173767089844","33.142173767089844"
"877","43.23199462890625","43.23199462890625","43.23199462890625"
"878","43.23622131347656","43.23622131347656","43.23622131347656"
"879","44.2105712890625","44.2105712890625","44.2105712890625"
"880","41.470848083496094","41.470848083496094","41.470848083496094"
"881","39.54316329956055","39.54316329956055","39.54316329956055"
"882","43.2484016418457","43.2484016418457","43.2484016418457"
"883","44.953086853027344","44.953086853027344","44.953086853027344"
"884","42.96778869628906","42.96778869628906","42.96778869628906"
"885","41.885955810546875","41.885955810546875","41.885955810546875"
"886","31.649005889892578","31.649005889892578","31.649005889892578"
"887","33.37496566772461","33.37496566772461","33.37496566772461"
"888","43.72503662109375","43.72503662109375","43.72503662109375"
"889","40.365928649902344","40.365928649902344","40.365928649902344"
"890","38.191162109375","38.191162109375","38.191162109375"
"891","41.87092208862305","41.87092208862305","41.87092208862305"
"892","44.21629333496094","44.21629333496094","44.21629333496094"
"893","44.956298828125","44.956298828125","44.956298828125"
"894","32.858375549316406","32.858375549316406","32.858375549316406"
"895","41.76529312133789","41.76529312133789","41.76529312133789"
"896","39.568851470947266","39.568851470947266","39.568851470947266"
"897","43.76734161376953","43.76734161376953","43.76734161376953"
"898","38.905269622802734","38.905269622802734","38.905269622802734"
"899","40.80414581298828","40.80414581298828","40.80414581298828"
"900","33.48305892944336","33.48305892944336","33.48305892944336"
"901","43.81233596801758","43.81233596801758","43.81233596801758"
"902","45.83670425415039","45.83670425415039","45.83670425415039"
"903","34.99224090576172","34.99224090576172","34.99224090576172"
"904","46.116966247558594","46.116966247558594","46.116966247558594"
"905","46.363555908203125","46.363555908203125","46.363555908203125"
"906","37.439430236816406","37.439430236816406","37.439430236816406"
"907","46.01840591430664","46.01840591430664","46.01840591430664"
"908","41.12400817871094","41.12400817871094","41.12400817871094"
"909","31.00107765197754","31.00107765197754","31.00107765197754"
"910","41.95451354980469","41.95451354980469","41.95451354980469"
"911","41.84071350097656","41.84071350097656","41.84071350097656"
"912","41.26689910888672","41.26689910888672","41.26689910888672"
"913","47.3387565612793","47.3387565612793","47.3387565612793"
"914","38.12798309326172","38.12798309326172","38.12798309326172"
"915","36.81574249267578","36.81574249267578","36.81574249267578"
"916","41.500736236572266","41.500736236572266","41.500736236572266"
"917","44.050743103027344","44.050743103027344","44.050743103027344"
"918","37.92705535888672","37.92705535888672","37.92705535888672"
"919","40.29819869995117","40.29819869995117","40.29819869995117"
"920","35.342430114746094","35.342430114746094","35.342430114746094"
"921","33.95526885986328","33.95526885986328","33.95526885986328"
"922","42.41790008544922","42.41790008544922","42.41790008544922"
"923","39.33882522583008","39.33882522583008","39.33882522583008"
"924","43.736331939697266","43.736331939697266","43.736331939697266"
"925","37.14410400390625","37.14410400390625","37.14410400390625"
"926","38.667232513427734","38.667232513427734","38.667232513427734"
"927","45.599185943603516","45.599185943603516","45.599185943603516"
"928","42.950984954833984","42.950984954833984","42.950984954833984"
"929","44.720924377441406","44.720924377441406","44.720924377441406"
"930","42.8787727355957","42.8787727355957","42.8787727355957"
"931","39.43641662597656","39.43641662597656","39.43641662597656"
"932","45.581451416015625","45.581451416015625","45.581451416015625"
"933","40.787208557128906","40.787208557128906","40.787208557128906"
"934","36.679874420166016","36.679874420166016","36.679874420166016"
"935","40.70114517211914","40.70114517211914","40.70114517211914"
"936","40.693443298339844","40.693443298339844","40.693443298339844"
"937","44.73880386352539","44.73880386352539","44.73880386352539"
"938","36.77186584472656","36.77186584472656","36.77186584472656"
"939","33.3267707824707","33.3267707824707","33.3267707824707"
"940","38.67699432373047","38.67699432373047","38.67699432373047"
"941","47.63697052001953","47.63697052001953","47.63697052001953"
"942","46.37303924560547","46.37303924560547","46.37303924560547"
"943","43.728431701660156","43.728431701660156","43.728431701660156"
"944","43.12424850463867","43.12424850463867","43.12424850463867"
"945","32.98306655883789","32.98306655883789","32.98306655883789"
"946","41.84813690185547","41.84813690185547","41.84813690185547"
"947","47.30339050292969","47.30339050292969","47.30339050292969"
"948","34.69584274291992","34.69584274291992","34.69584274291992"
"949","30.582990646362305","30.582990646362305","30.582990646362305"
"950","30.70767593383789","30.70767593383789","30.70767593383789"
"951","42.70231246948242","42.70231246948242","42.70231246948242"
"952","43.91091537475586","43.91091537475586","43.91091537475586"
"953","40.43739318847656","40.43739318847656","40.43739318847656"
"954","44.87445068359375","44.87445068359375","44.87445068359375"
"955","33.60882568359375","33.60882568359375","33.60882568359375"
"956","41.229248046875","41.229248046875","41.229248046875"
"957","43.54172897338867","43.54172897338867","43.54172897338867"
"958","42.553443908691406","42.553443908691406","42.553443908691406"
"959","41.90100860595703","41.90100860595703","41.90100860595703"
"960","47.49757385253906","47.49757385253906","47.49757385253906"
"961","45.34209060668945","45.34209060668945","45.34209060668945"
"962","45.20558547973633","45.20558547973633","45.20558547973633"
"963","32.85108184814453","32.85108184814453","32.85108184814453"
"964","38.81498336791992","38.81498336791992","38.81498336791992"
"965","30.14874267578125","30.14874267578125","30.14874267578125"
"966","44.00852966308594","44.00852966308594","44.00852966308594"
"967","43.710357666015625","43.710357666015625","43.710357666015625"
"968","41.48484802246094","41.48484802246094","41.48484802246094"
"969","37.37129592895508","37.37129592895508","37.37129592895508"
"970","40.93418884277344","40.93418884277344","40.93418884277344"
"971","36.35334396362305","36.35334396362305","36.35334396362305"
"972","44.78257369995117","44.78257369995117","44.78257369995117"
"973","45.463584899902344","45.463584899902344","45.463584899902344"
"974","45.869590759277344","45.869590759277344","45.869590759277344"
"975","32.892948150634766","32.892948150634766","32.892948150634766"
"976","42.67558288574219","42.67558288574219","42.67558288574219"
"977","47.12323760986328","47.12323760986328","47.12323760986328"
"978","42.893245697021484","42.893245697021484","42.893245697021484"
"979","46.46501922607422","46.46501922607422","46.46501922607422"
"980","35.23744583129883","35.23744583129883","35.23744583129883"
"981","34.56601333618164","34.56601333618164","34.56601333618164"
"982","31.55973243713379","31.55973243713379","31.55973243713379"
"983","33.491355895996094","33.491355895996094","33.491355895996094"
"984","37.244937896728516","37.244937896728516","37.244937896728516"
"985","37.15140151977539","37.15140151977539","37.15140151977539"
"986","32.840919494628906","32.840919494628906","32.840919494628906"
"987","46.39609909057617","46.39609909057617","46.39609909057617"
"988","34.92863082885742","34.92863082885742","34.92863082885742"
"991","43.24592971801758","43.24592971801758","43.24592971801758"
"992","28.81859016418457","28.81859016418457","28.81859016418457"
"993","46.86669158935547","46.86669158935547","46.86669158935547"
"994","46.42490768432617","46.42490768432617","46.42490768432617"
"995","45.45426559448242","45.45426559448242","45.45426559448242"
"996","34.43350601196289","34.43350601196289","34.43350601196289"
"997","43.91867446899414","43.91867446899414","43.91867446899414"
"998","34.83149337768555","34.83149337768555","34.83149337768555"
