"Step","feasible-paper-136 - test/psnr_scat","feasible-paper-136 - test/psnr_scat__MIN","feasible-paper-136 - test/psnr_scat__MAX"
"496","37.15432357788086","37.15432357788086","37.15432357788086"
"497","39.62281036376953","39.62281036376953","39.62281036376953"
"498","31.798839569091797","31.798839569091797","31.798839569091797"
"500","42.07045364379883","42.07045364379883","42.07045364379883"
"501","36.097373962402344","36.097373962402344","36.097373962402344"
"502","41.96907043457031","41.96907043457031","41.96907043457031"
"503","34.49271011352539","34.49271011352539","34.49271011352539"
"504","44.565555572509766","44.565555572509766","44.565555572509766"
"505","30.29432487487793","30.29432487487793","30.29432487487793"
"506","38.44048309326172","38.44048309326172","38.44048309326172"
"507","38.34992599487305","38.34992599487305","38.34992599487305"
"508","46.82606506347656","46.82606506347656","46.82606506347656"
"509","44.21757125854492","44.21757125854492","44.21757125854492"
"510","43.844749450683594","43.844749450683594","43.844749450683594"
"511","40.51584243774414","40.51584243774414","40.51584243774414"
"512","38.71314239501953","38.71314239501953","38.71314239501953"
"513","41.86907196044922","41.86907196044922","41.86907196044922"
"514","46.5991096496582","46.5991096496582","46.5991096496582"
"515","48.12424087524414","48.12424087524414","48.12424087524414"
"516","35.67909622192383","35.67909622192383","35.67909622192383"
"517","44.37902069091797","44.37902069091797","44.37902069091797"
"518","41.36722946166992","41.36722946166992","41.36722946166992"
"519","45.67140579223633","45.67140579223633","45.67140579223633"
"520","42.72528839111328","42.72528839111328","42.72528839111328"
"521","43.53813552856445","43.53813552856445","43.53813552856445"
"522","38.858184814453125","38.858184814453125","38.858184814453125"
"523","42.48552703857422","42.48552703857422","42.48552703857422"
"524","35.19597244262695","35.19597244262695","35.19597244262695"
"525","43.57315444946289","43.57315444946289","43.57315444946289"
"526","43.96484375","43.96484375","43.96484375"
"527","38.23261642456055","38.23261642456055","38.23261642456055"
"528","46.16980743408203","46.16980743408203","46.16980743408203"
"529","38.06599044799805","38.06599044799805","38.06599044799805"
"530","35.44175338745117","35.44175338745117","35.44175338745117"
"531","43.11870193481445","43.11870193481445","43.11870193481445"
"532","34.0179328918457","34.0179328918457","34.0179328918457"
"533","43.249267578125","43.249267578125","43.249267578125"
"534","40.947269439697266","40.947269439697266","40.947269439697266"
"535","44.90031814575195","44.90031814575195","44.90031814575195"
"536","41.95252227783203","41.95252227783203","41.95252227783203"
"537","36.953731536865234","36.953731536865234","36.953731536865234"
"538","41.462886810302734","41.462886810302734","41.462886810302734"
"539","37.84115219116211","37.84115219116211","37.84115219116211"
"540","43.19721984863281","43.19721984863281","43.19721984863281"
"541","43.65907287597656","43.65907287597656","43.65907287597656"
"542","47.050174713134766","47.050174713134766","47.050174713134766"
"543","40.258079528808594","40.258079528808594","40.258079528808594"
"544","41.303592681884766","41.303592681884766","41.303592681884766"
"545","42.797035217285156","42.797035217285156","42.797035217285156"
"546","47.88376998901367","47.88376998901367","47.88376998901367"
"547","46.34387969970703","46.34387969970703","46.34387969970703"
"548","40.16249465942383","40.16249465942383","40.16249465942383"
"549","39.58147430419922","39.58147430419922","39.58147430419922"
"550","40.571617126464844","40.571617126464844","40.571617126464844"
"551","44.71555709838867","44.71555709838867","44.71555709838867"
"552","44.21745300292969","44.21745300292969","44.21745300292969"
"553","38.068572998046875","38.068572998046875","38.068572998046875"
"554","42.558143615722656","42.558143615722656","42.558143615722656"
"555","42.209495544433594","42.209495544433594","42.209495544433594"
"556","39.91444396972656","39.91444396972656","39.91444396972656"
"557","46.02880859375","46.02880859375","46.02880859375"
"558","43.83936309814453","43.83936309814453","43.83936309814453"
"559","32.56001663208008","32.56001663208008","32.56001663208008"
"560","42.143489837646484","42.143489837646484","42.143489837646484"
"561","45.9326286315918","45.9326286315918","45.9326286315918"
"562","43.460880279541016","43.460880279541016","43.460880279541016"
"563","37.271244049072266","37.271244049072266","37.271244049072266"
"564","45.69642639160156","45.69642639160156","45.69642639160156"
"565","43.81011962890625","43.81011962890625","43.81011962890625"
"566","38.649410247802734","38.649410247802734","38.649410247802734"
"567","42.496673583984375","42.496673583984375","42.496673583984375"
"568","33.15861129760742","33.15861129760742","33.15861129760742"
"569","42.370399475097656","42.370399475097656","42.370399475097656"
"570","30.94207763671875","30.94207763671875","30.94207763671875"
"571","39.53754806518555","39.53754806518555","39.53754806518555"
"572","36.4874382019043","36.4874382019043","36.4874382019043"
"573","33.14668655395508","33.14668655395508","33.14668655395508"
"574","43.00360107421875","43.00360107421875","43.00360107421875"
"575","42.94771194458008","42.94771194458008","42.94771194458008"
"576","42.05190658569336","42.05190658569336","42.05190658569336"
"577","47.5016975402832","47.5016975402832","47.5016975402832"
"578","33.9007453918457","33.9007453918457","33.9007453918457"
"579","31.75834846496582","31.75834846496582","31.75834846496582"
"580","40.866085052490234","40.866085052490234","40.866085052490234"
"581","41.21025085449219","41.21025085449219","41.21025085449219"
"582","41.09230422973633","41.09230422973633","41.09230422973633"
"583","47.27024459838867","47.27024459838867","47.27024459838867"
"584","33.63511657714844","33.63511657714844","33.63511657714844"
"585","37.545650482177734","37.545650482177734","37.545650482177734"
"586","37.774169921875","37.774169921875","37.774169921875"
"587","47.058719635009766","47.058719635009766","47.058719635009766"
"588","33.87187576293945","33.87187576293945","33.87187576293945"
"589","35.94207000732422","35.94207000732422","35.94207000732422"
"590","38.3736572265625","38.3736572265625","38.3736572265625"
"591","45.844268798828125","45.844268798828125","45.844268798828125"
"592","31.458972930908203","31.458972930908203","31.458972930908203"
"593","32.41823196411133","32.41823196411133","32.41823196411133"
"594","32.1035270690918","32.1035270690918","32.1035270690918"
"595","41.32438659667969","41.32438659667969","41.32438659667969"
"596","43.29697799682617","43.29697799682617","43.29697799682617"
"597","42.42802047729492","42.42802047729492","42.42802047729492"
"598","43.2616081237793","43.2616081237793","43.2616081237793"
"599","32.1089973449707","32.1089973449707","32.1089973449707"
"600","35.58020782470703","35.58020782470703","35.58020782470703"
"601","42.4706916809082","42.4706916809082","42.4706916809082"
"602","44.44552993774414","44.44552993774414","44.44552993774414"
"603","44.45463943481445","44.45463943481445","44.45463943481445"
"604","43.04651641845703","43.04651641845703","43.04651641845703"
"605","46.16548156738281","46.16548156738281","46.16548156738281"
"606","44.44382095336914","44.44382095336914","44.44382095336914"
"607","30.73102569580078","30.73102569580078","30.73102569580078"
"608","43.649600982666016","43.649600982666016","43.649600982666016"
"609","44.30508041381836","44.30508041381836","44.30508041381836"
"610","47.22516632080078","47.22516632080078","47.22516632080078"
"611","43.36984634399414","43.36984634399414","43.36984634399414"
"612","32.757205963134766","32.757205963134766","32.757205963134766"
"613","42.67061233520508","42.67061233520508","42.67061233520508"
"614","41.85822296142578","41.85822296142578","41.85822296142578"
"615","34.72700881958008","34.72700881958008","34.72700881958008"
"616","41.716163635253906","41.716163635253906","41.716163635253906"
"617","43.96075439453125","43.96075439453125","43.96075439453125"
"618","32.22732925415039","32.22732925415039","32.22732925415039"
"619","39.434661865234375","39.434661865234375","39.434661865234375"
"620","47.4825325012207","47.4825325012207","47.4825325012207"
"621","41.992252349853516","41.992252349853516","41.992252349853516"
"622","33.446266174316406","33.446266174316406","33.446266174316406"
"623","46.49795913696289","46.49795913696289","46.49795913696289"
"624","43.34362030029297","43.34362030029297","43.34362030029297"
"625","46.29159164428711","46.29159164428711","46.29159164428711"
"626","42.84940719604492","42.84940719604492","42.84940719604492"
"627","39.699371337890625","39.699371337890625","39.699371337890625"
"628","41.23823547363281","41.23823547363281","41.23823547363281"
"629","35.948307037353516","35.948307037353516","35.948307037353516"
"630","47.285282135009766","47.285282135009766","47.285282135009766"
"631","37.69514465332031","37.69514465332031","37.69514465332031"
"632","34.788658142089844","34.788658142089844","34.788658142089844"
"633","31.62946319580078","31.62946319580078","31.62946319580078"
"634","35.20018768310547","35.20018768310547","35.20018768310547"
"635","32.77155685424805","32.77155685424805","32.77155685424805"
"636","33.6141471862793","33.6141471862793","33.6141471862793"
"637","33.65782165527344","33.65782165527344","33.65782165527344"
"638","47.038612365722656","47.038612365722656","47.038612365722656"
"639","40.05329895019531","40.05329895019531","40.05329895019531"
"640","41.67655944824219","41.67655944824219","41.67655944824219"
"641","34.36271667480469","34.36271667480469","34.36271667480469"
"642","39.18510055541992","39.18510055541992","39.18510055541992"
"643","39.04607391357422","39.04607391357422","39.04607391357422"
"644","34.24843215942383","34.24843215942383","34.24843215942383"
"645","37.9510612487793","37.9510612487793","37.9510612487793"
"646","40.422325134277344","40.422325134277344","40.422325134277344"
"647","38.014129638671875","38.014129638671875","38.014129638671875"
"648","36.534873962402344","36.534873962402344","36.534873962402344"
"649","41.63861846923828","41.63861846923828","41.63861846923828"
"650","43.67713928222656","43.67713928222656","43.67713928222656"
"651","45.28791427612305","45.28791427612305","45.28791427612305"
"652","40.84016036987305","40.84016036987305","40.84016036987305"
"653","37.23790740966797","37.23790740966797","37.23790740966797"
"654","44.93101501464844","44.93101501464844","44.93101501464844"
"655","43.599571228027344","43.599571228027344","43.599571228027344"
"656","38.68934631347656","38.68934631347656","38.68934631347656"
"657","39.4464111328125","39.4464111328125","39.4464111328125"
"658","45.97388458251953","45.97388458251953","45.97388458251953"
"659","43.75752639770508","43.75752639770508","43.75752639770508"
"661","37.772491455078125","37.772491455078125","37.772491455078125"
"662","41.19636917114258","41.19636917114258","41.19636917114258"
"663","32.71613311767578","32.71613311767578","32.71613311767578"
"664","39.14531326293945","39.14531326293945","39.14531326293945"
"665","47.74134063720703","47.74134063720703","47.74134063720703"
"666","32.538204193115234","32.538204193115234","32.538204193115234"
"667","43.344444274902344","43.344444274902344","43.344444274902344"
"668","44.07829666137695","44.07829666137695","44.07829666137695"
"669","35.523677825927734","35.523677825927734","35.523677825927734"
"670","43.50480651855469","43.50480651855469","43.50480651855469"
"671","41.68891525268555","41.68891525268555","41.68891525268555"
"672","33.128971099853516","33.128971099853516","33.128971099853516"
"673","40.65889358520508","40.65889358520508","40.65889358520508"
"674","42.71385955810547","42.71385955810547","42.71385955810547"
"675","36.98923110961914","36.98923110961914","36.98923110961914"
"676","38.58168411254883","38.58168411254883","38.58168411254883"
"677","35.849090576171875","35.849090576171875","35.849090576171875"
"678","44.91075134277344","44.91075134277344","44.91075134277344"
"679","43.99615478515625","43.99615478515625","43.99615478515625"
"680","46.28532791137695","46.28532791137695","46.28532791137695"
"681","36.076202392578125","36.076202392578125","36.076202392578125"
"682","37.969337463378906","37.969337463378906","37.969337463378906"
"683","41.186161041259766","41.186161041259766","41.186161041259766"
"684","35.61906051635742","35.61906051635742","35.61906051635742"
"685","42.8158073425293","42.8158073425293","42.8158073425293"
"686","39.23527526855469","39.23527526855469","39.23527526855469"
"687","37.02297592163086","37.02297592163086","37.02297592163086"
"688","38.34513854980469","38.34513854980469","38.34513854980469"
"689","43.19291305541992","43.19291305541992","43.19291305541992"
"690","47.04242706298828","47.04242706298828","47.04242706298828"
"691","44.65813446044922","44.65813446044922","44.65813446044922"
"692","45.18925857543945","45.18925857543945","45.18925857543945"
"693","42.5462532043457","42.5462532043457","42.5462532043457"
"694","43.01729965209961","43.01729965209961","43.01729965209961"
"695","43.66066360473633","43.66066360473633","43.66066360473633"
"696","41.593807220458984","41.593807220458984","41.593807220458984"
"697","45.52076721191406","45.52076721191406","45.52076721191406"
"698","45.404815673828125","45.404815673828125","45.404815673828125"
"699","34.875370025634766","34.875370025634766","34.875370025634766"
"700","39.89643478393555","39.89643478393555","39.89643478393555"
"701","39.27703094482422","39.27703094482422","39.27703094482422"
"702","45.49735641479492","45.49735641479492","45.49735641479492"
"703","44.661861419677734","44.661861419677734","44.661861419677734"
"704","45.09067916870117","45.09067916870117","45.09067916870117"
"705","36.28721237182617","36.28721237182617","36.28721237182617"
"706","34.894466400146484","34.894466400146484","34.894466400146484"
"707","45.210147857666016","45.210147857666016","45.210147857666016"
"708","40.655845642089844","40.655845642089844","40.655845642089844"
"709","38.46955871582031","38.46955871582031","38.46955871582031"
"710","38.463783264160156","38.463783264160156","38.463783264160156"
"711","40.10126876831055","40.10126876831055","40.10126876831055"
"712","45.2198371887207","45.2198371887207","45.2198371887207"
"713","35.04156494140625","35.04156494140625","35.04156494140625"
"714","38.66560363769531","38.66560363769531","38.66560363769531"
"715","45.264442443847656","45.264442443847656","45.264442443847656"
"716","34.64272689819336","34.64272689819336","34.64272689819336"
"717","33.235599517822266","33.235599517822266","33.235599517822266"
"718","44.140567779541016","44.140567779541016","44.140567779541016"
"719","43.689117431640625","43.689117431640625","43.689117431640625"
"720","40.68500518798828","40.68500518798828","40.68500518798828"
"721","42.605079650878906","42.605079650878906","42.605079650878906"
"722","40.63023376464844","40.63023376464844","40.63023376464844"
"723","45.45403289794922","45.45403289794922","45.45403289794922"
"724","42.9447135925293","42.9447135925293","42.9447135925293"
"725","29.35642433166504","29.35642433166504","29.35642433166504"
"726","31.594173431396484","31.594173431396484","31.594173431396484"
"727","43.83477783203125","43.83477783203125","43.83477783203125"
"728","41.821929931640625","41.821929931640625","41.821929931640625"
"729","44.28630447387695","44.28630447387695","44.28630447387695"
"730","32.01697540283203","32.01697540283203","32.01697540283203"
"731","46.89592361450195","46.89592361450195","46.89592361450195"
"732","36.61155319213867","36.61155319213867","36.61155319213867"
"733","43.35698318481445","43.35698318481445","43.35698318481445"
"734","44.58066940307617","44.58066940307617","44.58066940307617"
"735","43.675384521484375","43.675384521484375","43.675384521484375"
"736","34.37007522583008","34.37007522583008","34.37007522583008"
"737","45.00179672241211","45.00179672241211","45.00179672241211"
"738","39.28602981567383","39.28602981567383","39.28602981567383"
"739","43.815364837646484","43.815364837646484","43.815364837646484"
"740","40.02126693725586","40.02126693725586","40.02126693725586"
"741","42.63212966918945","42.63212966918945","42.63212966918945"
"742","46.447296142578125","46.447296142578125","46.447296142578125"
"743","42.764373779296875","42.764373779296875","42.764373779296875"
"744","39.7021598815918","39.7021598815918","39.7021598815918"
"745","29.53591537475586","29.53591537475586","29.53591537475586"
"746","35.85588836669922","35.85588836669922","35.85588836669922"
"747","40.624046325683594","40.624046325683594","40.624046325683594"
"748","36.19817352294922","36.19817352294922","36.19817352294922"
"749","37.650787353515625","37.650787353515625","37.650787353515625"
"750","43.9025993347168","43.9025993347168","43.9025993347168"
"751","41.88617706298828","41.88617706298828","41.88617706298828"
"752","42.813331604003906","42.813331604003906","42.813331604003906"
"753","42.79798889160156","42.79798889160156","42.79798889160156"
"754","34.0186767578125","34.0186767578125","34.0186767578125"
"755","29.38901710510254","29.38901710510254","29.38901710510254"
"756","47.016334533691406","47.016334533691406","47.016334533691406"
"757","37.13567352294922","37.13567352294922","37.13567352294922"
"758","46.900333404541016","46.900333404541016","46.900333404541016"
"759","37.249725341796875","37.249725341796875","37.249725341796875"
"760","43.476924896240234","43.476924896240234","43.476924896240234"
"761","41.3950309753418","41.3950309753418","41.3950309753418"
"762","35.64808654785156","35.64808654785156","35.64808654785156"
"763","43.93804931640625","43.93804931640625","43.93804931640625"
"764","43.397789001464844","43.397789001464844","43.397789001464844"
"765","38.51179504394531","38.51179504394531","38.51179504394531"
"766","43.90058898925781","43.90058898925781","43.90058898925781"
"767","43.72283172607422","43.72283172607422","43.72283172607422"
"768","30.606201171875","30.606201171875","30.606201171875"
"769","39.360443115234375","39.360443115234375","39.360443115234375"
"770","37.9984130859375","37.9984130859375","37.9984130859375"
"771","39.82931137084961","39.82931137084961","39.82931137084961"
"772","41.153419494628906","41.153419494628906","41.153419494628906"
"773","36.16831970214844","36.16831970214844","36.16831970214844"
"774","37.8351936340332","37.8351936340332","37.8351936340332"
"775","47.87453079223633","47.87453079223633","47.87453079223633"
"776","46.54975891113281","46.54975891113281","46.54975891113281"
"777","45.061954498291016","45.061954498291016","45.061954498291016"
"778","32.316959381103516","32.316959381103516","32.316959381103516"
"779","38.06318283081055","38.06318283081055","38.06318283081055"
"780","42.84349060058594","42.84349060058594","42.84349060058594"
"781","40.262176513671875","40.262176513671875","40.262176513671875"
"782","29.886920928955078","29.886920928955078","29.886920928955078"
"783","41.909542083740234","41.909542083740234","41.909542083740234"
"784","45.0528678894043","45.0528678894043","45.0528678894043"
"785","43.59587860107422","43.59587860107422","43.59587860107422"
"786","46.58323669433594","46.58323669433594","46.58323669433594"
"787","42.609893798828125","42.609893798828125","42.609893798828125"
"788","38.14090347290039","38.14090347290039","38.14090347290039"
"789","34.15595245361328","34.15595245361328","34.15595245361328"
"790","44.173728942871094","44.173728942871094","44.173728942871094"
"791","42.595272064208984","42.595272064208984","42.595272064208984"
"792","34.646324157714844","34.646324157714844","34.646324157714844"
"793","45.861183166503906","45.861183166503906","45.861183166503906"
"794","46.145572662353516","46.145572662353516","46.145572662353516"
"795","45.44169235229492","45.44169235229492","45.44169235229492"
"796","44.879119873046875","44.879119873046875","44.879119873046875"
"797","43.07809829711914","43.07809829711914","43.07809829711914"
"798","42.730045318603516","42.730045318603516","42.730045318603516"
"799","44.65971755981445","44.65971755981445","44.65971755981445"
"800","45.15714645385742","45.15714645385742","45.15714645385742"
"801","45.844234466552734","45.844234466552734","45.844234466552734"
"802","40.709693908691406","40.709693908691406","40.709693908691406"
"803","42.81265640258789","42.81265640258789","42.81265640258789"
"804","37.95014953613281","37.95014953613281","37.95014953613281"
"805","40.567893981933594","40.567893981933594","40.567893981933594"
"806","35.5255126953125","35.5255126953125","35.5255126953125"
"807","42.57958984375","42.57958984375","42.57958984375"
"808","32.932186126708984","32.932186126708984","32.932186126708984"
"809","43.75625228881836","43.75625228881836","43.75625228881836"
"810","37.8902587890625","37.8902587890625","37.8902587890625"
"811","43.56250762939453","43.56250762939453","43.56250762939453"
"812","36.320430755615234","36.320430755615234","36.320430755615234"
"813","38.53071594238281","38.53071594238281","38.53071594238281"
"814","43.46879959106445","43.46879959106445","43.46879959106445"
"815","45.66514205932617","45.66514205932617","45.66514205932617"
"816","45.11246871948242","45.11246871948242","45.11246871948242"
"817","46.18336486816406","46.18336486816406","46.18336486816406"
"818","38.35528564453125","38.35528564453125","38.35528564453125"
"819","43.28950881958008","43.28950881958008","43.28950881958008"
"820","33.26789474487305","33.26789474487305","33.26789474487305"
"822","33.191192626953125","33.191192626953125","33.191192626953125"
"823","44.2547721862793","44.2547721862793","44.2547721862793"
"824","42.61587142944336","42.61587142944336","42.61587142944336"
"825","44.26602554321289","44.26602554321289","44.26602554321289"
"826","42.595130920410156","42.595130920410156","42.595130920410156"
"827","35.95275115966797","35.95275115966797","35.95275115966797"
"828","47.144615173339844","47.144615173339844","47.144615173339844"
"829","34.509742736816406","34.509742736816406","34.509742736816406"
"830","45.420833587646484","45.420833587646484","45.420833587646484"
"831","45.38145065307617","45.38145065307617","45.38145065307617"
"832","44.12607955932617","44.12607955932617","44.12607955932617"
"833","34.25227737426758","34.25227737426758","34.25227737426758"
"834","42.93067932128906","42.93067932128906","42.93067932128906"
"835","45.72840881347656","45.72840881347656","45.72840881347656"
"836","39.17616653442383","39.17616653442383","39.17616653442383"
"837","37.938899993896484","37.938899993896484","37.938899993896484"
"838","43.122894287109375","43.122894287109375","43.122894287109375"
"839","36.81747055053711","36.81747055053711","36.81747055053711"
"840","44.56379699707031","44.56379699707031","44.56379699707031"
"841","46.351234436035156","46.351234436035156","46.351234436035156"
"842","33.81276321411133","33.81276321411133","33.81276321411133"
"843","39.91756057739258","39.91756057739258","39.91756057739258"
"844","42.87045669555664","42.87045669555664","42.87045669555664"
"845","37.94509506225586","37.94509506225586","37.94509506225586"
"846","39.69675827026367","39.69675827026367","39.69675827026367"
"847","43.40134048461914","43.40134048461914","43.40134048461914"
"848","34.77439498901367","34.77439498901367","34.77439498901367"
"849","36.9288215637207","36.9288215637207","36.9288215637207"
"850","35.93903350830078","35.93903350830078","35.93903350830078"
"851","42.8437614440918","42.8437614440918","42.8437614440918"
"852","36.20463943481445","36.20463943481445","36.20463943481445"
"853","42.24448013305664","42.24448013305664","42.24448013305664"
"854","37.225345611572266","37.225345611572266","37.225345611572266"
"855","46.794334411621094","46.794334411621094","46.794334411621094"
"856","41.216033935546875","41.216033935546875","41.216033935546875"
"857","39.848793029785156","39.848793029785156","39.848793029785156"
"858","35.51692199707031","35.51692199707031","35.51692199707031"
"859","42.19797897338867","42.19797897338867","42.19797897338867"
"860","41.22621536254883","41.22621536254883","41.22621536254883"
"861","42.64051055908203","42.64051055908203","42.64051055908203"
"862","32.23727798461914","32.23727798461914","32.23727798461914"
"863","29.849973678588867","29.849973678588867","29.849973678588867"
"864","43.560611724853516","43.560611724853516","43.560611724853516"
"865","37.18736267089844","37.18736267089844","37.18736267089844"
"866","37.70585250854492","37.70585250854492","37.70585250854492"
"867","34.79893493652344","34.79893493652344","34.79893493652344"
"868","42.26970291137695","42.26970291137695","42.26970291137695"
"869","33.52500534057617","33.52500534057617","33.52500534057617"
"870","44.093505859375","44.093505859375","44.093505859375"
"871","43.331581115722656","43.331581115722656","43.331581115722656"
"872","44.65445327758789","44.65445327758789","44.65445327758789"
"873","42.66301727294922","42.66301727294922","42.66301727294922"
"874","39.41926956176758","39.41926956176758","39.41926956176758"
"875","42.970088958740234","42.970088958740234","42.970088958740234"
"876","45.720550537109375","45.720550537109375","45.720550537109375"
"877","43.21168899536133","43.21168899536133","43.21168899536133"
"878","43.46894454956055","43.46894454956055","43.46894454956055"
"879","32.496368408203125","32.496368408203125","32.496368408203125"
"880","32.46892547607422","32.46892547607422","32.46892547607422"
"881","44.54393005371094","44.54393005371094","44.54393005371094"
"882","39.374996185302734","39.374996185302734","39.374996185302734"
"883","38.11527633666992","38.11527633666992","38.11527633666992"
"884","41.654422760009766","41.654422760009766","41.654422760009766"
"885","43.064537048339844","43.064537048339844","43.064537048339844"
"886","44.100013732910156","44.100013732910156","44.100013732910156"
"887","33.68085479736328","33.68085479736328","33.68085479736328"
"888","41.122596740722656","41.122596740722656","41.122596740722656"
"889","40.28242874145508","40.28242874145508","40.28242874145508"
"890","43.51913070678711","43.51913070678711","43.51913070678711"
"891","39.83711624145508","39.83711624145508","39.83711624145508"
"892","41.48646545410156","41.48646545410156","41.48646545410156"
"893","34.99774932861328","34.99774932861328","34.99774932861328"
"894","45.413612365722656","45.413612365722656","45.413612365722656"
"895","45.634525299072266","45.634525299072266","45.634525299072266"
"896","33.86588668823242","33.86588668823242","33.86588668823242"
"897","46.388999938964844","46.388999938964844","46.388999938964844"
"898","46.37177658081055","46.37177658081055","46.37177658081055"
"899","38.20569610595703","38.20569610595703","38.20569610595703"
"900","45.66257095336914","45.66257095336914","45.66257095336914"
"901","39.697391510009766","39.697391510009766","39.697391510009766"
"902","31.028432846069336","31.028432846069336","31.028432846069336"
"903","43.082576751708984","43.082576751708984","43.082576751708984"
"904","43.03775405883789","43.03775405883789","43.03775405883789"
"905","42.46044158935547","42.46044158935547","42.46044158935547"
"906","48.70697021484375","48.70697021484375","48.70697021484375"
"907","39.19610595703125","39.19610595703125","39.19610595703125"
"908","36.44902801513672","36.44902801513672","36.44902801513672"
"909","41.10227584838867","41.10227584838867","41.10227584838867"
"910","43.635597229003906","43.635597229003906","43.635597229003906"
"911","37.35256576538086","37.35256576538086","37.35256576538086"
"912","40.39602279663086","40.39602279663086","40.39602279663086"
"913","35.250057220458984","35.250057220458984","35.250057220458984"
"914","33.925514221191406","33.925514221191406","33.925514221191406"
"915","45.59309005737305","45.59309005737305","45.59309005737305"
"916","38.515419006347656","38.515419006347656","38.515419006347656"
"917","43.34684753417969","43.34684753417969","43.34684753417969"
"918","37.6181526184082","37.6181526184082","37.6181526184082"
"919","40.57931900024414","40.57931900024414","40.57931900024414"
"920","44.93868637084961","44.93868637084961","44.93868637084961"
"921","43.93158721923828","43.93158721923828","43.93158721923828"
"922","44.246944427490234","44.246944427490234","44.246944427490234"
"923","42.2488899230957","42.2488899230957","42.2488899230957"
"924","40.34666061401367","40.34666061401367","40.34666061401367"
"925","45.720001220703125","45.720001220703125","45.720001220703125"
"926","40.502708435058594","40.502708435058594","40.502708435058594"
"927","36.059818267822266","36.059818267822266","36.059818267822266"
"928","41.523406982421875","41.523406982421875","41.523406982421875"
"929","40.641849517822266","40.641849517822266","40.641849517822266"
"930","45.0213508605957","45.0213508605957","45.0213508605957"
"931","37.51453399658203","37.51453399658203","37.51453399658203"
"932","33.66712188720703","33.66712188720703","33.66712188720703"
"933","37.92911911010742","37.92911911010742","37.92911911010742"
"934","47.27167510986328","47.27167510986328","47.27167510986328"
"935","45.90155792236328","45.90155792236328","45.90155792236328"
"936","43.84608459472656","43.84608459472656","43.84608459472656"
"937","42.958290100097656","42.958290100097656","42.958290100097656"
"938","33.14512252807617","33.14512252807617","33.14512252807617"
"939","41.960601806640625","41.960601806640625","41.960601806640625"
"940","46.34151840209961","46.34151840209961","46.34151840209961"
"941","34.44476318359375","34.44476318359375","34.44476318359375"
"942","30.854360580444336","30.854360580444336","30.854360580444336"
"943","31.075471878051758","31.075471878051758","31.075471878051758"
"944","43.308658599853516","43.308658599853516","43.308658599853516"
"945","44.937381744384766","44.937381744384766","44.937381744384766"
"946","40.5447998046875","40.5447998046875","40.5447998046875"
"947","44.707359313964844","44.707359313964844","44.707359313964844"
"948","34.060997009277344","34.060997009277344","34.060997009277344"
"949","44.17721176147461","44.17721176147461","44.17721176147461"
"950","43.295753479003906","43.295753479003906","43.295753479003906"
"951","43.74185562133789","43.74185562133789","43.74185562133789"
"952","42.50590133666992","42.50590133666992","42.50590133666992"
"953","46.181396484375","46.181396484375","46.181396484375"
"954","45.37320327758789","45.37320327758789","45.37320327758789"
"955","46.485191345214844","46.485191345214844","46.485191345214844"
"956","32.60429763793945","32.60429763793945","32.60429763793945"
"957","37.98598098754883","37.98598098754883","37.98598098754883"
"958","30.4583683013916","30.4583683013916","30.4583683013916"
"959","47.21738052368164","47.21738052368164","47.21738052368164"
"960","43.43696212768555","43.43696212768555","43.43696212768555"
"961","42.09450912475586","42.09450912475586","42.09450912475586"
"962","38.551361083984375","38.551361083984375","38.551361083984375"
"963","41.334373474121094","41.334373474121094","41.334373474121094"
"964","36.64309310913086","36.64309310913086","36.64309310913086"
"965","46.27268981933594","46.27268981933594","46.27268981933594"
"966","45.68510437011719","45.68510437011719","45.68510437011719"
"967","46.83108139038086","46.83108139038086","46.83108139038086"
"968","33.23992156982422","33.23992156982422","33.23992156982422"
"969","43.85568618774414","43.85568618774414","43.85568618774414"
"970","46.67973327636719","46.67973327636719","46.67973327636719"
"971","43.71288299560547","43.71288299560547","43.71288299560547"
"972","45.68801498413086","45.68801498413086","45.68801498413086"
"973","36.22248458862305","36.22248458862305","36.22248458862305"
"974","34.81427764892578","34.81427764892578","34.81427764892578"
"975","32.47835922241211","32.47835922241211","32.47835922241211"
"976","34.260311126708984","34.260311126708984","34.260311126708984"
"977","38.13610076904297","38.13610076904297","38.13610076904297"
"978","37.93007278442383","37.93007278442383","37.93007278442383"
"979","31.718297958374023","31.718297958374023","31.718297958374023"
"980","48.0214729309082","48.0214729309082","48.0214729309082"
"981","35.0916633605957","35.0916633605957","35.0916633605957"
"983","43.51139450073242","43.51139450073242","43.51139450073242"
"984","28.3034725189209","28.3034725189209","28.3034725189209"
"985","46.740447998046875","46.740447998046875","46.740447998046875"
"986","46.63596725463867","46.63596725463867","46.63596725463867"
"987","45.68319320678711","45.68319320678711","45.68319320678711"
"988","35.0345573425293","35.0345573425293","35.0345573425293"
"989","43.843605041503906","43.843605041503906","43.843605041503906"
"990","35.327178955078125","35.327178955078125","35.327178955078125"
"991","43.61681365966797","43.61681365966797","43.61681365966797"
"992","44.00614547729492","44.00614547729492","44.00614547729492"
"993","43.27650833129883","43.27650833129883","43.27650833129883"
"994","30.186824798583984","30.186824798583984","30.186824798583984"
"995","35.26727294921875","35.26727294921875","35.26727294921875"
"996","35.260616302490234","35.260616302490234","35.260616302490234"
"997","45.36131286621094","45.36131286621094","45.36131286621094"
