"Step","leafy-darkness-87 - train/loss","leafy-darkness-87 - train/loss__MIN","leafy-darkness-87 - train/loss__MAX"
"152","0.06473368406295776","0.06473368406295776","0.06473368406295776"
"153","0.05458851903676987","0.05458851903676987","0.05458851903676987"
"155","0.07144981622695923","0.07144981622695923","0.07144981622695923"
"156","0.06367117911577225","0.06367117911577225","0.06367117911577225"
"157","0.04871033504605293","0.04871033504605293","0.04871033504605293"
"158","0.03850644826889038","0.03850644826889038","0.03850644826889038"
"160","0.03242200240492821","0.03242200240492821","0.03242200240492821"
"161","0.04464491456747055","0.04464491456747055","0.04464491456747055"
"162","0.046465903520584106","0.046465903520584106","0.046465903520584106"
"163","0.044452644884586334","0.044452644884586334","0.044452644884586334"
"164","0.05556318908929825","0.05556318908929825","0.05556318908929825"
"165","0.03297530859708786","0.03297530859708786","0.03297530859708786"
"166","0.06358899176120758","0.06358899176120758","0.06358899176120758"
"167","0.045153193175792694","0.045153193175792694","0.045153193175792694"
"168","0.06871472299098969","0.06871472299098969","0.06871472299098969"
"169","0.05828645080327988","0.05828645080327988","0.05828645080327988"
"171","0.061668574810028076","0.061668574810028076","0.061668574810028076"
"172","0.041168227791786194","0.041168227791786194","0.041168227791786194"
"173","0.04000847041606903","0.04000847041606903","0.04000847041606903"
"174","0.03692401945590973","0.03692401945590973","0.03692401945590973"
"175","0.032845839858055115","0.032845839858055115","0.032845839858055115"
"176","0.029835646972060204","0.029835646972060204","0.029835646972060204"
"177","0.037985317409038544","0.037985317409038544","0.037985317409038544"
"178","0.04797326773405075","0.04797326773405075","0.04797326773405075"
"179","0.04230939596891403","0.04230939596891403","0.04230939596891403"
"180","0.048810891807079315","0.048810891807079315","0.048810891807079315"
"181","0.044059835374355316","0.044059835374355316","0.044059835374355316"
"182","0.059138957411050797","0.059138957411050797","0.059138957411050797"
"183","0.029871465638279915","0.029871465638279915","0.029871465638279915"
"184","0.0357753187417984","0.0357753187417984","0.0357753187417984"
"185","0.03135448321700096","0.03135448321700096","0.03135448321700096"
"186","0.026718266308307648","0.026718266308307648","0.026718266308307648"
"187","0.04392904043197632","0.04392904043197632","0.04392904043197632"
"188","0.047850288450717926","0.047850288450717926","0.047850288450717926"
"189","0.01728132739663124","0.01728132739663124","0.01728132739663124"
"190","0.022159358486533165","0.022159358486533165","0.022159358486533165"
"191","0.04163062572479248","0.04163062572479248","0.04163062572479248"
"192","0.022875607013702393","0.022875607013702393","0.022875607013702393"
"193","0.05912075936794281","0.05912075936794281","0.05912075936794281"
"194","0.042143043130636215","0.042143043130636215","0.042143043130636215"
"196","0.03253637254238129","0.03253637254238129","0.03253637254238129"
"197","0.02544616162776947","0.02544616162776947","0.02544616162776947"
"198","0.06484467536211014","0.06484467536211014","0.06484467536211014"
"200","0.049457475543022156","0.049457475543022156","0.049457475543022156"
"201","0.023132339119911194","0.023132339119911194","0.023132339119911194"
"202","0.03751275688409805","0.03751275688409805","0.03751275688409805"
"203","0.04239702597260475","0.04239702597260475","0.04239702597260475"
"205","0.046333566308021545","0.046333566308021545","0.046333566308021545"
"207","0.020087670534849167","0.020087670534849167","0.020087670534849167"
"208","0.03229477256536484","0.03229477256536484","0.03229477256536484"
"209","0.047029465436935425","0.047029465436935425","0.047029465436935425"
"210","0.03834179788827896","0.03834179788827896","0.03834179788827896"
"211","0.03675810620188713","0.03675810620188713","0.03675810620188713"
"212","0.0539839044213295","0.0539839044213295","0.0539839044213295"
"213","0.04838615655899048","0.04838615655899048","0.04838615655899048"
"214","0.04649055376648903","0.04649055376648903","0.04649055376648903"
"215","0.057282961905002594","0.057282961905002594","0.057282961905002594"
"217","0.045591406524181366","0.045591406524181366","0.045591406524181366"
"218","0.03957424685359001","0.03957424685359001","0.03957424685359001"
"219","0.0674768015742302","0.0674768015742302","0.0674768015742302"
"220","0.04652709886431694","0.04652709886431694","0.04652709886431694"
"222","0.02558041177690029","0.02558041177690029","0.02558041177690029"
"223","0.03004603087902069","0.03004603087902069","0.03004603087902069"
"224","0.031807444989681244","0.031807444989681244","0.031807444989681244"
"225","0.04831646382808685","0.04831646382808685","0.04831646382808685"
"226","0.033391065895557404","0.033391065895557404","0.033391065895557404"
"227","0.027450742200016975","0.027450742200016975","0.027450742200016975"
"228","0.022440826520323753","0.022440826520323753","0.022440826520323753"
"229","0.02465498074889183","0.02465498074889183","0.02465498074889183"
"230","0.050702378153800964","0.050702378153800964","0.050702378153800964"
"231","0.018513396382331848","0.018513396382331848","0.018513396382331848"
"232","0.0225407425314188","0.0225407425314188","0.0225407425314188"
"233","0.023795660585165024","0.023795660585165024","0.023795660585165024"
"234","0.036581359803676605","0.036581359803676605","0.036581359803676605"
"235","0.04117775708436966","0.04117775708436966","0.04117775708436966"
"236","0.024287967011332512","0.024287967011332512","0.024287967011332512"
"238","0.02015962451696396","0.02015962451696396","0.02015962451696396"
"239","0.016899999231100082","0.016899999231100082","0.016899999231100082"
"240","0.01938680373132229","0.01938680373132229","0.01938680373132229"
"241","0.026160914450883865","0.026160914450883865","0.026160914450883865"
"242","0.036176055669784546","0.036176055669784546","0.036176055669784546"
"244","0.0258791483938694","0.0258791483938694","0.0258791483938694"
"245","0.030366089195013046","0.030366089195013046","0.030366089195013046"
"246","0.06565435230731964","0.06565435230731964","0.06565435230731964"
"247","0.02659466862678528","0.02659466862678528","0.02659466862678528"
"248","0.037611644715070724","0.037611644715070724","0.037611644715070724"
"249","0.02101600356400013","0.02101600356400013","0.02101600356400013"
"251","0.0269976407289505","0.0269976407289505","0.0269976407289505"
"252","0.030021226033568382","0.030021226033568382","0.030021226033568382"
"254","0.02210157923400402","0.02210157923400402","0.02210157923400402"
"255","0.025003764778375626","0.025003764778375626","0.025003764778375626"
"256","0.030405588448047638","0.030405588448047638","0.030405588448047638"
"257","0.05473842844367027","0.05473842844367027","0.05473842844367027"
"258","0.04270971193909645","0.04270971193909645","0.04270971193909645"
"259","0.03358820825815201","0.03358820825815201","0.03358820825815201"
"260","0.024211764335632324","0.024211764335632324","0.024211764335632324"
"261","0.020603900775313377","0.020603900775313377","0.020603900775313377"
"262","0.020303376019001007","0.020303376019001007","0.020303376019001007"
"263","0.02264007367193699","0.02264007367193699","0.02264007367193699"
"266","0.03782324492931366","0.03782324492931366","0.03782324492931366"
"267","0.025901606306433678","0.025901606306433678","0.025901606306433678"
"269","0.12561295926570892","0.12561295926570892","0.12561295926570892"
"270","0.021007362753152847","0.021007362753152847","0.021007362753152847"
"272","0.0234645064920187","0.0234645064920187","0.0234645064920187"
"273","0.028289228677749634","0.028289228677749634","0.028289228677749634"
"274","0.024776723235845566","0.024776723235845566","0.024776723235845566"
"275","0.028189271688461304","0.028189271688461304","0.028189271688461304"
"276","0.04215771704912186","0.04215771704912186","0.04215771704912186"
"277","0.05391334742307663","0.05391334742307663","0.05391334742307663"
"278","0.030668266117572784","0.030668266117572784","0.030668266117572784"
"280","0.03400278463959694","0.03400278463959694","0.03400278463959694"
"281","0.018154362216591835","0.018154362216591835","0.018154362216591835"
"282","0.016956202685832977","0.016956202685832977","0.016956202685832977"
"283","0.026340804994106293","0.026340804994106293","0.026340804994106293"
"284","0.024878308176994324","0.024878308176994324","0.024878308176994324"
"285","0.03058205172419548","0.03058205172419548","0.03058205172419548"
"286","0.03059593215584755","0.03059593215584755","0.03059593215584755"
"287","0.02493416704237461","0.02493416704237461","0.02493416704237461"
"288","0.03617072105407715","0.03617072105407715","0.03617072105407715"
"289","0.026269802823662758","0.026269802823662758","0.026269802823662758"
"290","0.032790184020996094","0.032790184020996094","0.032790184020996094"
"291","0.01570427604019642","0.01570427604019642","0.01570427604019642"
"292","0.0284720528870821","0.0284720528870821","0.0284720528870821"
"293","0.022316548973321915","0.022316548973321915","0.022316548973321915"
"295","0.03373781591653824","0.03373781591653824","0.03373781591653824"
"296","0.03322189301252365","0.03322189301252365","0.03322189301252365"
"298","0.04805971682071686","0.04805971682071686","0.04805971682071686"
"300","0.03523466736078262","0.03523466736078262","0.03523466736078262"
"301","0.016742346808314323","0.016742346808314323","0.016742346808314323"
"302","0.031064223498106003","0.031064223498106003","0.031064223498106003"
"303","0.021654760465025902","0.021654760465025902","0.021654760465025902"
"304","0.026034675538539886","0.026034675538539886","0.026034675538539886"
"305","0.024863971397280693","0.024863971397280693","0.024863971397280693"
"306","0.01970721036195755","0.01970721036195755","0.01970721036195755"
"307","0.016084060072898865","0.016084060072898865","0.016084060072898865"
"308","0.014511361718177795","0.014511361718177795","0.014511361718177795"
"309","0.024561239406466484","0.024561239406466484","0.024561239406466484"
"310","0.039313092827796936","0.039313092827796936","0.039313092827796936"
"311","0.013904865831136703","0.013904865831136703","0.013904865831136703"
"312","0.030776455998420715","0.030776455998420715","0.030776455998420715"
"314","0.022938629612326622","0.022938629612326622","0.022938629612326622"
"316","0.017279237508773804","0.017279237508773804","0.017279237508773804"
"318","0.021550247445702553","0.021550247445702553","0.021550247445702553"
"319","0.027275387197732925","0.027275387197732925","0.027275387197732925"
"320","0.041098594665527344","0.041098594665527344","0.041098594665527344"
"321","0.03279806673526764","0.03279806673526764","0.03279806673526764"
"322","0.0369277223944664","0.0369277223944664","0.0369277223944664"
"323","0.0511358380317688","0.0511358380317688","0.0511358380317688"
"324","0.016813598573207855","0.016813598573207855","0.016813598573207855"
"325","0.05679607763886452","0.05679607763886452","0.05679607763886452"
"326","0.024553880095481873","0.024553880095481873","0.024553880095481873"
"327","0.02264595963060856","0.02264595963060856","0.02264595963060856"
"328","0.02504866011440754","0.02504866011440754","0.02504866011440754"
"329","0.03836013376712799","0.03836013376712799","0.03836013376712799"
"330","0.029461264610290527","0.029461264610290527","0.029461264610290527"
"332","0.02295089140534401","0.02295089140534401","0.02295089140534401"
"333","0.0186876580119133","0.0186876580119133","0.0186876580119133"
"334","0.02783622033894062","0.02783622033894062","0.02783622033894062"
"335","0.036458805203437805","0.036458805203437805","0.036458805203437805"
"336","0.027207227423787117","0.027207227423787117","0.027207227423787117"
"337","0.028176825493574142","0.028176825493574142","0.028176825493574142"
"338","0.02083219215273857","0.02083219215273857","0.02083219215273857"
"339","0.024153798818588257","0.024153798818588257","0.024153798818588257"
"344","0.019565939903259277","0.019565939903259277","0.019565939903259277"
"345","0.028486594557762146","0.028486594557762146","0.028486594557762146"
"346","0.021918339654803276","0.021918339654803276","0.021918339654803276"
"347","0.023439910262823105","0.023439910262823105","0.023439910262823105"
"348","0.023897798731923103","0.023897798731923103","0.023897798731923103"
"349","0.025376711040735245","0.025376711040735245","0.025376711040735245"
"350","0.020781259983778","0.020781259983778","0.020781259983778"
"351","0.022981470450758934","0.022981470450758934","0.022981470450758934"
"352","0.021062690764665604","0.021062690764665604","0.021062690764665604"
"354","0.03499281778931618","0.03499281778931618","0.03499281778931618"
"356","0.018359623849391937","0.018359623849391937","0.018359623849391937"
"357","0.020998038351535797","0.020998038351535797","0.020998038351535797"
"358","0.026677347719669342","0.026677347719669342","0.026677347719669342"
"360","0.0395655632019043","0.0395655632019043","0.0395655632019043"
"362","0.027697771787643433","0.027697771787643433","0.027697771787643433"
"363","0.029623109847307205","0.029623109847307205","0.029623109847307205"
"364","0.02966780588030815","0.02966780588030815","0.02966780588030815"
"365","0.02215384505689144","0.02215384505689144","0.02215384505689144"
"366","0.02176438458263874","0.02176438458263874","0.02176438458263874"
"367","0.01115336176007986","0.01115336176007986","0.01115336176007986"
"368","0.022813044488430023","0.022813044488430023","0.022813044488430023"
"369","0.04811841994524002","0.04811841994524002","0.04811841994524002"
"370","0.03937477618455887","0.03937477618455887","0.03937477618455887"
"372","0.01755981706082821","0.01755981706082821","0.01755981706082821"
"373","0.03337923064827919","0.03337923064827919","0.03337923064827919"
"374","0.02688911370933056","0.02688911370933056","0.02688911370933056"
"375","0.031084712594747543","0.031084712594747543","0.031084712594747543"
"376","0.029739025980234146","0.029739025980234146","0.029739025980234146"
"377","0.01697929948568344","0.01697929948568344","0.01697929948568344"
"378","0.021363848820328712","0.021363848820328712","0.021363848820328712"
"380","0.021981239318847656","0.021981239318847656","0.021981239318847656"
"381","0.037200864404439926","0.037200864404439926","0.037200864404439926"
"384","0.026721166446805","0.026721166446805","0.026721166446805"
"385","0.025723867118358612","0.025723867118358612","0.025723867118358612"
"386","0.01802780106663704","0.01802780106663704","0.01802780106663704"
"387","0.03540162742137909","0.03540162742137909","0.03540162742137909"
"391","0.025997865945100784","0.025997865945100784","0.025997865945100784"
"392","0.032840702682733536","0.032840702682733536","0.032840702682733536"
"393","0.031113453209400177","0.031113453209400177","0.031113453209400177"
"394","0.03585276007652283","0.03585276007652283","0.03585276007652283"
"396","0.027262015268206596","0.027262015268206596","0.027262015268206596"
"397","0.03731837868690491","0.03731837868690491","0.03731837868690491"
"398","0.010401586070656776","0.010401586070656776","0.010401586070656776"
"400","0.020363127812743187","0.020363127812743187","0.020363127812743187"
"401","0.02492155134677887","0.02492155134677887","0.02492155134677887"
"402","0.03243868052959442","0.03243868052959442","0.03243868052959442"
"404","0.03294076770544052","0.03294076770544052","0.03294076770544052"
"405","0.024386707693338394","0.024386707693338394","0.024386707693338394"
"406","0.037273406982421875","0.037273406982421875","0.037273406982421875"
"407","0.03643803671002388","0.03643803671002388","0.03643803671002388"
"409","0.01608297973871231","0.01608297973871231","0.01608297973871231"
"410","0.016567569226026535","0.016567569226026535","0.016567569226026535"
"413","0.022767338901758194","0.022767338901758194","0.022767338901758194"
"414","0.03480575978755951","0.03480575978755951","0.03480575978755951"
"415","0.014364480972290039","0.014364480972290039","0.014364480972290039"
"416","0.03165514022111893","0.03165514022111893","0.03165514022111893"
"418","0.021731235086917877","0.021731235086917877","0.021731235086917877"
"419","0.03519085794687271","0.03519085794687271","0.03519085794687271"
"420","0.027265818789601326","0.027265818789601326","0.027265818789601326"
"421","0.012803161516785622","0.012803161516785622","0.012803161516785622"
"422","0.013996756635606289","0.013996756635606289","0.013996756635606289"
"423","0.02218630351126194","0.02218630351126194","0.02218630351126194"
"424","0.019783828407526016","0.019783828407526016","0.019783828407526016"
"425","0.03421366587281227","0.03421366587281227","0.03421366587281227"
"426","0.028820550069212914","0.028820550069212914","0.028820550069212914"
"428","0.020857026800513268","0.020857026800513268","0.020857026800513268"
"429","0.029038796201348305","0.029038796201348305","0.029038796201348305"
"430","0.023106470704078674","0.023106470704078674","0.023106470704078674"
"431","0.012304612435400486","0.012304612435400486","0.012304612435400486"
"434","0.034461893141269684","0.034461893141269684","0.034461893141269684"
"435","0.028405768796801567","0.028405768796801567","0.028405768796801567"
"436","0.015146681107580662","0.015146681107580662","0.015146681107580662"
"438","0.020068898797035217","0.020068898797035217","0.020068898797035217"
"439","0.015839003026485443","0.015839003026485443","0.015839003026485443"
"440","0.02276473119854927","0.02276473119854927","0.02276473119854927"
"441","0.026773490011692047","0.026773490011692047","0.026773490011692047"
"442","0.022733788937330246","0.022733788937330246","0.022733788937330246"
"443","0.013981860131025314","0.013981860131025314","0.013981860131025314"
"444","0.019734419882297516","0.019734419882297516","0.019734419882297516"
"445","0.03160297870635986","0.03160297870635986","0.03160297870635986"
"446","0.022609423846006393","0.022609423846006393","0.022609423846006393"
"447","0.016488756984472275","0.016488756984472275","0.016488756984472275"
"448","0.021659286692738533","0.021659286692738533","0.021659286692738533"
"449","0.02131703495979309","0.02131703495979309","0.02131703495979309"
"450","0.019972458481788635","0.019972458481788635","0.019972458481788635"
"451","0.014728765934705734","0.014728765934705734","0.014728765934705734"
"452","0.08927088975906372","0.08927088975906372","0.08927088975906372"
"453","0.03574458137154579","0.03574458137154579","0.03574458137154579"
"454","0.026807602494955063","0.026807602494955063","0.026807602494955063"
"455","0.036552153527736664","0.036552153527736664","0.036552153527736664"
"456","0.02791954204440117","0.02791954204440117","0.02791954204440117"
"457","0.07811873406171799","0.07811873406171799","0.07811873406171799"
"458","0.03976532071828842","0.03976532071828842","0.03976532071828842"
"459","0.07132148742675781","0.07132148742675781","0.07132148742675781"
"460","0.05602147430181503","0.05602147430181503","0.05602147430181503"
"461","0.024304792284965515","0.024304792284965515","0.024304792284965515"
"463","0.02095194160938263","0.02095194160938263","0.02095194160938263"
"464","0.01810523495078087","0.01810523495078087","0.01810523495078087"
"465","0.02652839571237564","0.02652839571237564","0.02652839571237564"
"467","0.02086741477251053","0.02086741477251053","0.02086741477251053"
"468","0.0166968684643507","0.0166968684643507","0.0166968684643507"
"469","0.02292972430586815","0.02292972430586815","0.02292972430586815"
"470","0.03532623499631882","0.03532623499631882","0.03532623499631882"
"471","0.01492458675056696","0.01492458675056696","0.01492458675056696"
"472","0.020607449114322662","0.020607449114322662","0.020607449114322662"
"473","0.02976284921169281","0.02976284921169281","0.02976284921169281"
"474","0.023962605744600296","0.023962605744600296","0.023962605744600296"
"475","0.013951698318123817","0.013951698318123817","0.013951698318123817"
"476","0.016542449593544006","0.016542449593544006","0.016542449593544006"
"477","0.029340703040361404","0.029340703040361404","0.029340703040361404"
"478","0.02852465957403183","0.02852465957403183","0.02852465957403183"
"479","0.021341810002923012","0.021341810002923012","0.021341810002923012"
"480","0.021283604204654694","0.021283604204654694","0.021283604204654694"
"481","0.03041483461856842","0.03041483461856842","0.03041483461856842"
"483","0.018764356151223183","0.018764356151223183","0.018764356151223183"
"485","0.025698021054267883","0.025698021054267883","0.025698021054267883"
"486","0.022251322865486145","0.022251322865486145","0.022251322865486145"
"487","0.019061116501688957","0.019061116501688957","0.019061116501688957"
"488","0.01544979028403759","0.01544979028403759","0.01544979028403759"
"489","0.01775258220732212","0.01775258220732212","0.01775258220732212"
"490","0.02074360102415085","0.02074360102415085","0.02074360102415085"
"491","0.02450752817094326","0.02450752817094326","0.02450752817094326"
"492","0.021033847704529762","0.021033847704529762","0.021033847704529762"
"494","0.02375255711376667","0.02375255711376667","0.02375255711376667"
"495","0.020991770550608635","0.020991770550608635","0.020991770550608635"
"496","0.0266152061522007","0.0266152061522007","0.0266152061522007"
"497","0.014215672388672829","0.014215672388672829","0.014215672388672829"
"498","0.013535515405237675","0.013535515405237675","0.013535515405237675"
"499","0.016291050240397453","0.016291050240397453","0.016291050240397453"
"500","0.01639421284198761","0.01639421284198761","0.01639421284198761"
"502","0.012987427413463593","0.012987427413463593","0.012987427413463593"
"503","0.014005382545292377","0.014005382545292377","0.014005382545292377"
"504","0.02030128613114357","0.02030128613114357","0.02030128613114357"
"505","0.030819395557045937","0.030819395557045937","0.030819395557045937"
"506","0.04094556346535683","0.04094556346535683","0.04094556346535683"
"507","0.028116587549448013","0.028116587549448013","0.028116587549448013"
"508","0.020966270938515663","0.020966270938515663","0.020966270938515663"
"509","0.030637459829449654","0.030637459829449654","0.030637459829449654"
"510","0.023158881813287735","0.023158881813287735","0.023158881813287735"
"511","0.036634769290685654","0.036634769290685654","0.036634769290685654"
"512","0.018015116453170776","0.018015116453170776","0.018015116453170776"
"513","0.02955683507025242","0.02955683507025242","0.02955683507025242"
"514","0.02655172161757946","0.02655172161757946","0.02655172161757946"
"515","0.012084798887372017","0.012084798887372017","0.012084798887372017"
"516","0.048181984573602676","0.048181984573602676","0.048181984573602676"
"517","0.01977076567709446","0.01977076567709446","0.01977076567709446"
"518","0.026771456003189087","0.026771456003189087","0.026771456003189087"
"519","0.017264727503061295","0.017264727503061295","0.017264727503061295"
"520","0.017516393214464188","0.017516393214464188","0.017516393214464188"
"521","0.03532141447067261","0.03532141447067261","0.03532141447067261"
"522","0.02225915715098381","0.02225915715098381","0.02225915715098381"
"523","0.030773364007472992","0.030773364007472992","0.030773364007472992"
"524","0.019631512463092804","0.019631512463092804","0.019631512463092804"
"526","0.012053189799189568","0.012053189799189568","0.012053189799189568"
"527","0.016146067529916763","0.016146067529916763","0.016146067529916763"
"528","0.0190122090280056","0.0190122090280056","0.0190122090280056"
"529","0.021568642929196358","0.021568642929196358","0.021568642929196358"
"530","0.026663489639759064","0.026663489639759064","0.026663489639759064"
"532","0.01570170372724533","0.01570170372724533","0.01570170372724533"
"533","0.01606156677007675","0.01606156677007675","0.01606156677007675"
"534","0.026855720207095146","0.026855720207095146","0.026855720207095146"
"535","0.02989870309829712","0.02989870309829712","0.02989870309829712"
"536","0.04265938326716423","0.04265938326716423","0.04265938326716423"
"537","0.017135581001639366","0.017135581001639366","0.017135581001639366"
"538","0.02145678922533989","0.02145678922533989","0.02145678922533989"
"539","0.02875504642724991","0.02875504642724991","0.02875504642724991"
