"Step","vocal-sun-198 - test/psnr_scat","vocal-sun-198 - test/psnr_scat__MIN","vocal-sun-198 - test/psnr_scat__MAX"
"508","36.5729866027832","36.5729866027832","36.5729866027832"
"509","40.07638168334961","40.07638168334961","40.07638168334961"
"510","31.9523868560791","31.9523868560791","31.9523868560791"
"512","31.728717803955078","31.728717803955078","31.728717803955078"
"513","30.654699325561523","30.654699325561523","30.654699325561523"
"514","41.35514831542969","41.35514831542969","41.35514831542969"
"515","39.25111389160156","39.25111389160156","39.25111389160156"
"516","34.93982696533203","34.93982696533203","34.93982696533203"
"517","31.7044620513916","31.7044620513916","31.7044620513916"
"518","33.69917678833008","33.69917678833008","33.69917678833008"
"519","34.33591842651367","34.33591842651367","34.33591842651367"
"520","36.01435852050781","36.01435852050781","36.01435852050781"
"521","36.12888717651367","36.12888717651367","36.12888717651367"
"522","34.392967224121094","34.392967224121094","34.392967224121094"
"523","39.1922492980957","39.1922492980957","39.1922492980957"
"524","39.575050354003906","39.575050354003906","39.575050354003906"
"525","37.754737854003906","37.754737854003906","37.754737854003906"
"526","40.93327331542969","40.93327331542969","40.93327331542969"
"527","40.00616455078125","40.00616455078125","40.00616455078125"
"528","37.45829391479492","37.45829391479492","37.45829391479492"
"529","41.578060150146484","41.578060150146484","41.578060150146484"
"530","35.30616760253906","35.30616760253906","35.30616760253906"
"531","32.38228225708008","32.38228225708008","32.38228225708008"
"532","31.553115844726562","31.553115844726562","31.553115844726562"
"533","39.50518035888672","39.50518035888672","39.50518035888672"
"534","39.525177001953125","39.525177001953125","39.525177001953125"
"535","42.66317367553711","42.66317367553711","42.66317367553711"
"536","37.43523406982422","37.43523406982422","37.43523406982422"
"537","31.48795509338379","31.48795509338379","31.48795509338379"
"538","38.59202575683594","38.59202575683594","38.59202575683594"
"539","39.0365104675293","39.0365104675293","39.0365104675293"
"540","45.28815460205078","45.28815460205078","45.28815460205078"
"541","29.394207000732422","29.394207000732422","29.394207000732422"
"542","44.98402786254883","44.98402786254883","44.98402786254883"
"543","45.81926345825195","45.81926345825195","45.81926345825195"
"545","35.138851165771484","35.138851165771484","35.138851165771484"
"546","39.9269905090332","39.9269905090332","39.9269905090332"
"547","41.067832946777344","41.067832946777344","41.067832946777344"
"548","36.15884017944336","36.15884017944336","36.15884017944336"
"549","31.47520637512207","31.47520637512207","31.47520637512207"
"550","36.443084716796875","36.443084716796875","36.443084716796875"
"551","38.33427429199219","38.33427429199219","38.33427429199219"
"552","40.572383880615234","40.572383880615234","40.572383880615234"
"553","31.036121368408203","31.036121368408203","31.036121368408203"
"554","47.447879791259766","47.447879791259766","47.447879791259766"
"555","40.9596061706543","40.9596061706543","40.9596061706543"
"556","40.419429779052734","40.419429779052734","40.419429779052734"
"557","37.24604415893555","37.24604415893555","37.24604415893555"
"558","33.0589599609375","33.0589599609375","33.0589599609375"
"559","39.318119049072266","39.318119049072266","39.318119049072266"
"560","34.32563781738281","34.32563781738281","34.32563781738281"
"561","36.43544387817383","36.43544387817383","36.43544387817383"
"562","46.711204528808594","46.711204528808594","46.711204528808594"
"563","40.04734802246094","40.04734802246094","40.04734802246094"
"564","29.77069664001465","29.77069664001465","29.77069664001465"
"565","45.57535171508789","45.57535171508789","45.57535171508789"
"566","39.822669982910156","39.822669982910156","39.822669982910156"
"567","35.11368942260742","35.11368942260742","35.11368942260742"
"568","37.10337829589844","37.10337829589844","37.10337829589844"
"569","40.5905647277832","40.5905647277832","40.5905647277832"
"570","39.238094329833984","39.238094329833984","39.238094329833984"
"571","29.25249481201172","29.25249481201172","29.25249481201172"
"572","37.66766357421875","37.66766357421875","37.66766357421875"
"573","34.122310638427734","34.122310638427734","34.122310638427734"
"574","30.153297424316406","30.153297424316406","30.153297424316406"
"575","38.44830322265625","38.44830322265625","38.44830322265625"
"576","38.667724609375","38.667724609375","38.667724609375"
"578","31.158193588256836","31.158193588256836","31.158193588256836"
"579","33.136959075927734","33.136959075927734","33.136959075927734"
"580","37.40089797973633","37.40089797973633","37.40089797973633"
"581","41.40028381347656","41.40028381347656","41.40028381347656"
"582","28.855344772338867","28.855344772338867","28.855344772338867"
"583","30.574848175048828","30.574848175048828","30.574848175048828"
"584","41.669334411621094","41.669334411621094","41.669334411621094"
"585","38.4835319519043","38.4835319519043","38.4835319519043"
"586","33.260929107666016","33.260929107666016","33.260929107666016"
"587","37.629615783691406","37.629615783691406","37.629615783691406"
"588","38.759681701660156","38.759681701660156","38.759681701660156"
"589","36.63363265991211","36.63363265991211","36.63363265991211"
"590","32.71527862548828","32.71527862548828","32.71527862548828"
"591","35.58661651611328","35.58661651611328","35.58661651611328"
"592","23.929271697998047","23.929271697998047","23.929271697998047"
"593","29.553483963012695","29.553483963012695","29.553483963012695"
"594","43.80916976928711","43.80916976928711","43.80916976928711"
"595","40.17768859863281","40.17768859863281","40.17768859863281"
"596","39.07695770263672","39.07695770263672","39.07695770263672"
"597","34.52870178222656","34.52870178222656","34.52870178222656"
"598","43.790435791015625","43.790435791015625","43.790435791015625"
"599","31.569459915161133","31.569459915161133","31.569459915161133"
"600","29.046964645385742","29.046964645385742","29.046964645385742"
"601","38.26127624511719","38.26127624511719","38.26127624511719"
"602","40.43527603149414","40.43527603149414","40.43527603149414"
"603","37.583194732666016","37.583194732666016","37.583194732666016"
"604","47.51124954223633","47.51124954223633","47.51124954223633"
"605","35.1834831237793","35.1834831237793","35.1834831237793"
"606","38.72770309448242","38.72770309448242","38.72770309448242"
"607","38.49195861816406","38.49195861816406","38.49195861816406"
"608","41.11418533325195","41.11418533325195","41.11418533325195"
"609","37.76597595214844","37.76597595214844","37.76597595214844"
"611","46.4865837097168","46.4865837097168","46.4865837097168"
"612","37.31699752807617","37.31699752807617","37.31699752807617"
"613","29.16480255126953","29.16480255126953","29.16480255126953"
"614","30.53238868713379","30.53238868713379","30.53238868713379"
"615","39.002098083496094","39.002098083496094","39.002098083496094"
"616","40.352760314941406","40.352760314941406","40.352760314941406"
"617","37.454036712646484","37.454036712646484","37.454036712646484"
"618","39.20450973510742","39.20450973510742","39.20450973510742"
"619","28.577571868896484","28.577571868896484","28.577571868896484"
"620","42.76991271972656","42.76991271972656","42.76991271972656"
"621","34.755741119384766","34.755741119384766","34.755741119384766"
"622","42.79170608520508","42.79170608520508","42.79170608520508"
"623","34.79773712158203","34.79773712158203","34.79773712158203"
"624","39.332122802734375","39.332122802734375","39.332122802734375"
"625","34.56509780883789","34.56509780883789","34.56509780883789"
"626","35.66370391845703","35.66370391845703","35.66370391845703"
"627","25.452486038208008","25.452486038208008","25.452486038208008"
"628","35.28206253051758","35.28206253051758","35.28206253051758"
"629","31.977705001831055","31.977705001831055","31.977705001831055"
"630","30.378496170043945","30.378496170043945","30.378496170043945"
"631","41.06556701660156","41.06556701660156","41.06556701660156"
"632","38.52401351928711","38.52401351928711","38.52401351928711"
"633","29.38231658935547","29.38231658935547","29.38231658935547"
"634","34.86650085449219","34.86650085449219","34.86650085449219"
"635","35.1269416809082","35.1269416809082","35.1269416809082"
"636","34.81562042236328","34.81562042236328","34.81562042236328"
"637","34.42695236206055","34.42695236206055","34.42695236206055"
"638","38.99378967285156","38.99378967285156","38.99378967285156"
"639","36.230648040771484","36.230648040771484","36.230648040771484"
"640","30.468469619750977","30.468469619750977","30.468469619750977"
"641","40.40843963623047","40.40843963623047","40.40843963623047"
"642","40.76422882080078","40.76422882080078","40.76422882080078"
"644","44.864253997802734","44.864253997802734","44.864253997802734"
"645","39.78718185424805","39.78718185424805","39.78718185424805"
"646","36.7139778137207","36.7139778137207","36.7139778137207"
"647","37.225433349609375","37.225433349609375","37.225433349609375"
"648","39.916507720947266","39.916507720947266","39.916507720947266"
"649","38.96998596191406","38.96998596191406","38.96998596191406"
"650","39.866294860839844","39.866294860839844","39.866294860839844"
"651","30.44928550720215","30.44928550720215","30.44928550720215"
"652","39.46120071411133","39.46120071411133","39.46120071411133"
"653","39.199546813964844","39.199546813964844","39.199546813964844"
"654","23.359317779541016","23.359317779541016","23.359317779541016"
"655","41.23406219482422","41.23406219482422","41.23406219482422"
"656","39.86652755737305","39.86652755737305","39.86652755737305"
"657","39.03506088256836","39.03506088256836","39.03506088256836"
"658","28.0277156829834","28.0277156829834","28.0277156829834"
"659","41.856746673583984","41.856746673583984","41.856746673583984"
"660","35.64402770996094","35.64402770996094","35.64402770996094"
"661","40.55206298828125","40.55206298828125","40.55206298828125"
"662","32.24930953979492","32.24930953979492","32.24930953979492"
"663","34.268211364746094","34.268211364746094","34.268211364746094"
"664","39.34194564819336","39.34194564819336","39.34194564819336"
"665","37.80719757080078","37.80719757080078","37.80719757080078"
"666","30.12763786315918","30.12763786315918","30.12763786315918"
"667","34.97407531738281","34.97407531738281","34.97407531738281"
"668","39.42161560058594","39.42161560058594","39.42161560058594"
"669","29.203609466552734","29.203609466552734","29.203609466552734"
"670","39.544677734375","39.544677734375","39.544677734375"
"671","36.90884017944336","36.90884017944336","36.90884017944336"
"672","42.763004302978516","42.763004302978516","42.763004302978516"
"673","43.30988693237305","43.30988693237305","43.30988693237305"
"674","37.328575134277344","37.328575134277344","37.328575134277344"
"675","37.378108978271484","37.378108978271484","37.378108978271484"
"677","35.86495590209961","35.86495590209961","35.86495590209961"
"678","38.21393585205078","38.21393585205078","38.21393585205078"
"679","39.71959686279297","39.71959686279297","39.71959686279297"
"680","40.352298736572266","40.352298736572266","40.352298736572266"
"681","38.53239822387695","38.53239822387695","38.53239822387695"
"682","30.736080169677734","30.736080169677734","30.736080169677734"
"683","38.13813400268555","38.13813400268555","38.13813400268555"
"684","37.53746795654297","37.53746795654297","37.53746795654297"
"685","37.30875778198242","37.30875778198242","37.30875778198242"
"686","36.24491500854492","36.24491500854492","36.24491500854492"
"687","38.80713653564453","38.80713653564453","38.80713653564453"
"688","39.89386749267578","39.89386749267578","39.89386749267578"
"689","37.75862121582031","37.75862121582031","37.75862121582031"
"690","37.24713897705078","37.24713897705078","37.24713897705078"
"691","39.79934310913086","39.79934310913086","39.79934310913086"
"692","44.560882568359375","44.560882568359375","44.560882568359375"
"693","38.15300750732422","38.15300750732422","38.15300750732422"
"694","33.67625045776367","33.67625045776367","33.67625045776367"
"695","38.28388977050781","38.28388977050781","38.28388977050781"
"696","43.485591888427734","43.485591888427734","43.485591888427734"
"697","40.77587127685547","40.77587127685547","40.77587127685547"
"698","38.163970947265625","38.163970947265625","38.163970947265625"
"699","36.1221809387207","36.1221809387207","36.1221809387207"
"700","32.81483459472656","32.81483459472656","32.81483459472656"
"701","28.839155197143555","28.839155197143555","28.839155197143555"
"702","42.66593933105469","42.66593933105469","42.66593933105469"
"703","37.26897048950195","37.26897048950195","37.26897048950195"
"704","31.767391204833984","31.767391204833984","31.767391204833984"
"705","41.86927032470703","41.86927032470703","41.86927032470703"
"706","39.47039794921875","39.47039794921875","39.47039794921875"
"707","26.86046600341797","26.86046600341797","26.86046600341797"
"708","33.15492630004883","33.15492630004883","33.15492630004883"
"710","38.73775100708008","38.73775100708008","38.73775100708008"
"711","37.622039794921875","37.622039794921875","37.622039794921875"
"712","34.010555267333984","34.010555267333984","34.010555267333984"
"713","35.74510192871094","35.74510192871094","35.74510192871094"
"714","37.804439544677734","37.804439544677734","37.804439544677734"
"715","40.33091735839844","40.33091735839844","40.33091735839844"
"716","44.5548095703125","44.5548095703125","44.5548095703125"
"717","38.850563049316406","38.850563049316406","38.850563049316406"
"718","34.123783111572266","34.123783111572266","34.123783111572266"
"719","33.21805191040039","33.21805191040039","33.21805191040039"
"720","37.98693084716797","37.98693084716797","37.98693084716797"
"721","35.22382736206055","35.22382736206055","35.22382736206055"
"722","46.59107208251953","46.59107208251953","46.59107208251953"
"723","38.64280700683594","38.64280700683594","38.64280700683594"
"724","34.051055908203125","34.051055908203125","34.051055908203125"
"725","30.5375919342041","30.5375919342041","30.5375919342041"
"726","37.6558952331543","37.6558952331543","37.6558952331543"
"727","39.29939270019531","39.29939270019531","39.29939270019531"
"728","32.67134094238281","32.67134094238281","32.67134094238281"
"729","45.70816421508789","45.70816421508789","45.70816421508789"
"730","30.343503952026367","30.343503952026367","30.343503952026367"
"731","34.84369659423828","34.84369659423828","34.84369659423828"
"732","40.57845687866211","40.57845687866211","40.57845687866211"
"733","38.36263656616211","38.36263656616211","38.36263656616211"
"734","44.992408752441406","44.992408752441406","44.992408752441406"
"735","25.55929946899414","25.55929946899414","25.55929946899414"
"736","46.330284118652344","46.330284118652344","46.330284118652344"
"737","40.016456604003906","40.016456604003906","40.016456604003906"
"738","23.647933959960938","23.647933959960938","23.647933959960938"
"739","37.59089279174805","37.59089279174805","37.59089279174805"
"740","35.88928985595703","35.88928985595703","35.88928985595703"
"741","46.50568389892578","46.50568389892578","46.50568389892578"
"743","35.81242370605469","35.81242370605469","35.81242370605469"
"744","30.08069610595703","30.08069610595703","30.08069610595703"
"745","34.18486022949219","34.18486022949219","34.18486022949219"
"746","39.08497619628906","39.08497619628906","39.08497619628906"
"747","26.01190185546875","26.01190185546875","26.01190185546875"
"748","36.52714538574219","36.52714538574219","36.52714538574219"
"749","36.73851013183594","36.73851013183594","36.73851013183594"
"750","41.41581726074219","41.41581726074219","41.41581726074219"
"751","33.220252990722656","33.220252990722656","33.220252990722656"
"752","37.803890228271484","37.803890228271484","37.803890228271484"
"753","38.84584426879883","38.84584426879883","38.84584426879883"
"754","32.58488082885742","32.58488082885742","32.58488082885742"
"755","30.00391387939453","30.00391387939453","30.00391387939453"
"756","31.366336822509766","31.366336822509766","31.366336822509766"
"757","33.00411605834961","33.00411605834961","33.00411605834961"
"758","37.357295989990234","37.357295989990234","37.357295989990234"
"759","40.113037109375","40.113037109375","40.113037109375"
"760","47.61154556274414","47.61154556274414","47.61154556274414"
"761","38.71869659423828","38.71869659423828","38.71869659423828"
"762","38.83222961425781","38.83222961425781","38.83222961425781"
"763","29.75849723815918","29.75849723815918","29.75849723815918"
"764","34.450321197509766","34.450321197509766","34.450321197509766"
"765","39.00018310546875","39.00018310546875","39.00018310546875"
"766","47.538238525390625","47.538238525390625","47.538238525390625"
"767","38.164215087890625","38.164215087890625","38.164215087890625"
"768","30.5805606842041","30.5805606842041","30.5805606842041"
"769","32.373130798339844","32.373130798339844","32.373130798339844"
"770","42.84740447998047","42.84740447998047","42.84740447998047"
"771","39.38032913208008","39.38032913208008","39.38032913208008"
"772","40.32794952392578","40.32794952392578","40.32794952392578"
"773","45.36551284790039","45.36551284790039","45.36551284790039"
"774","43.644371032714844","43.644371032714844","43.644371032714844"
"776","32.77104187011719","32.77104187011719","32.77104187011719"
"777","39.045772552490234","39.045772552490234","39.045772552490234"
"778","29.43768882751465","29.43768882751465","29.43768882751465"
"779","39.91343688964844","39.91343688964844","39.91343688964844"
"780","35.38579177856445","35.38579177856445","35.38579177856445"
"781","25.864727020263672","25.864727020263672","25.864727020263672"
"782","39.96699905395508","39.96699905395508","39.96699905395508"
"783","45.493465423583984","45.493465423583984","45.493465423583984"
"784","37.86592483520508","37.86592483520508","37.86592483520508"
"785","37.94510269165039","37.94510269165039","37.94510269165039"
"786","41.0750846862793","41.0750846862793","41.0750846862793"
"787","42.49641418457031","42.49641418457031","42.49641418457031"
"788","30.639957427978516","30.639957427978516","30.639957427978516"
"789","34.04132080078125","34.04132080078125","34.04132080078125"
"790","28.946903228759766","28.946903228759766","28.946903228759766"
"791","40.93020248413086","40.93020248413086","40.93020248413086"
"792","39.38740921020508","39.38740921020508","39.38740921020508"
"793","38.74976348876953","38.74976348876953","38.74976348876953"
"794","40.01792907714844","40.01792907714844","40.01792907714844"
"795","39.691654205322266","39.691654205322266","39.691654205322266"
"796","42.44080352783203","42.44080352783203","42.44080352783203"
"797","37.54629898071289","37.54629898071289","37.54629898071289"
"798","28.484333038330078","28.484333038330078","28.484333038330078"
"799","37.58341979980469","37.58341979980469","37.58341979980469"
"800","33.787010192871094","33.787010192871094","33.787010192871094"
"801","38.38097381591797","38.38097381591797","38.38097381591797"
"802","45.14825439453125","45.14825439453125","45.14825439453125"
"803","39.20489501953125","39.20489501953125","39.20489501953125"
"804","38.52322006225586","38.52322006225586","38.52322006225586"
"805","40.165191650390625","40.165191650390625","40.165191650390625"
"806","39.5165901184082","39.5165901184082","39.5165901184082"
"807","36.260929107666016","36.260929107666016","36.260929107666016"
"809","34.79513168334961","34.79513168334961","34.79513168334961"
"810","39.759971618652344","39.759971618652344","39.759971618652344"
"811","39.66043472290039","39.66043472290039","39.66043472290039"
"812","40.68572998046875","40.68572998046875","40.68572998046875"
"813","40.29309844970703","40.29309844970703","40.29309844970703"
"814","33.66948318481445","33.66948318481445","33.66948318481445"
"815","40.548118591308594","40.548118591308594","40.548118591308594"
"816","33.90329360961914","33.90329360961914","33.90329360961914"
"817","35.46336364746094","35.46336364746094","35.46336364746094"
"818","25.089462280273438","25.089462280273438","25.089462280273438"
"819","32.96807861328125","32.96807861328125","32.96807861328125"
"820","40.77875518798828","40.77875518798828","40.77875518798828"
"821","39.02325439453125","39.02325439453125","39.02325439453125"
"822","41.79524230957031","41.79524230957031","41.79524230957031"
"823","45.557926177978516","45.557926177978516","45.557926177978516"
"824","45.88788604736328","45.88788604736328","45.88788604736328"
"825","43.4447021484375","43.4447021484375","43.4447021484375"
"826","40.06157684326172","40.06157684326172","40.06157684326172"
"827","37.81344985961914","37.81344985961914","37.81344985961914"
"828","32.74851608276367","32.74851608276367","32.74851608276367"
"829","30.19920539855957","30.19920539855957","30.19920539855957"
"830","41.463661193847656","41.463661193847656","41.463661193847656"
"831","41.6129150390625","41.6129150390625","41.6129150390625"
"832","35.48845291137695","35.48845291137695","35.48845291137695"
"833","35.2748908996582","35.2748908996582","35.2748908996582"
"834","42.21112060546875","42.21112060546875","42.21112060546875"
"835","39.1400260925293","39.1400260925293","39.1400260925293"
"836","35.07688522338867","35.07688522338867","35.07688522338867"
"837","32.250762939453125","32.250762939453125","32.250762939453125"
"838","34.20742416381836","34.20742416381836","34.20742416381836"
"839","40.95122146606445","40.95122146606445","40.95122146606445"
"840","40.093685150146484","40.093685150146484","40.093685150146484"
"842","30.28598976135254","30.28598976135254","30.28598976135254"
"843","41.317283630371094","41.317283630371094","41.317283630371094"
"844","37.75741195678711","37.75741195678711","37.75741195678711"
"845","36.39826202392578","36.39826202392578","36.39826202392578"
"846","41.540077209472656","41.540077209472656","41.540077209472656"
"847","37.574275970458984","37.574275970458984","37.574275970458984"
"848","33.71270751953125","33.71270751953125","33.71270751953125"
"849","39.675315856933594","39.675315856933594","39.675315856933594"
"850","31.58659553527832","31.58659553527832","31.58659553527832"
"851","36.122528076171875","36.122528076171875","36.122528076171875"
"852","47.484867095947266","47.484867095947266","47.484867095947266"
"853","32.32514190673828","32.32514190673828","32.32514190673828"
"854","40.630226135253906","40.630226135253906","40.630226135253906"
"855","32.74906539916992","32.74906539916992","32.74906539916992"
"856","31.95160484313965","31.95160484313965","31.95160484313965"
"857","32.83173370361328","32.83173370361328","32.83173370361328"
"858","34.5391960144043","34.5391960144043","34.5391960144043"
"859","29.12017250061035","29.12017250061035","29.12017250061035"
"860","39.73096466064453","39.73096466064453","39.73096466064453"
"861","40.58427047729492","40.58427047729492","40.58427047729492"
"862","38.943511962890625","38.943511962890625","38.943511962890625"
"863","31.572969436645508","31.572969436645508","31.572969436645508"
"864","35.03934860229492","35.03934860229492","35.03934860229492"
"865","33.30461120605469","33.30461120605469","33.30461120605469"
"866","35.45102310180664","35.45102310180664","35.45102310180664"
"867","40.75666809082031","40.75666809082031","40.75666809082031"
"868","38.338775634765625","38.338775634765625","38.338775634765625"
"869","32.11262893676758","32.11262893676758","32.11262893676758"
"870","35.16539001464844","35.16539001464844","35.16539001464844"
"871","39.658504486083984","39.658504486083984","39.658504486083984"
"872","38.15331268310547","38.15331268310547","38.15331268310547"
"873","39.16276550292969","39.16276550292969","39.16276550292969"
"875","33.379817962646484","33.379817962646484","33.379817962646484"
"876","36.08605194091797","36.08605194091797","36.08605194091797"
"877","33.053009033203125","33.053009033203125","33.053009033203125"
"878","30.778614044189453","30.778614044189453","30.778614044189453"
"879","36.740562438964844","36.740562438964844","36.740562438964844"
"880","28.337358474731445","28.337358474731445","28.337358474731445"
"881","33.01094436645508","33.01094436645508","33.01094436645508"
"882","46.20779800415039","46.20779800415039","46.20779800415039"
"883","40.70442199707031","40.70442199707031","40.70442199707031"
"884","38.800254821777344","38.800254821777344","38.800254821777344"
"885","36.165584564208984","36.165584564208984","36.165584564208984"
"886","33.1126823425293","33.1126823425293","33.1126823425293"
"887","39.10772705078125","39.10772705078125","39.10772705078125"
"888","41.01530838012695","41.01530838012695","41.01530838012695"
"889","38.87382888793945","38.87382888793945","38.87382888793945"
"890","36.501808166503906","36.501808166503906","36.501808166503906"
"891","30.636919021606445","30.636919021606445","30.636919021606445"
"892","37.52704620361328","37.52704620361328","37.52704620361328"
"893","37.6406135559082","37.6406135559082","37.6406135559082"
"894","33.557090759277344","33.557090759277344","33.557090759277344"
"895","37.646480560302734","37.646480560302734","37.646480560302734"
"896","38.1922492980957","38.1922492980957","38.1922492980957"
"897","38.57546615600586","38.57546615600586","38.57546615600586"
"898","35.96662902832031","35.96662902832031","35.96662902832031"
"899","36.585243225097656","36.585243225097656","36.585243225097656"
"900","30.533504486083984","30.533504486083984","30.533504486083984"
"901","43.38636016845703","43.38636016845703","43.38636016845703"
"902","36.751564025878906","36.751564025878906","36.751564025878906"
"903","39.95973205566406","39.95973205566406","39.95973205566406"
"904","39.033443450927734","39.033443450927734","39.033443450927734"
"905","40.381736755371094","40.381736755371094","40.381736755371094"
"906","41.01114273071289","41.01114273071289","41.01114273071289"
"908","30.460886001586914","30.460886001586914","30.460886001586914"
"909","33.4423828125","33.4423828125","33.4423828125"
"910","34.47034454345703","34.47034454345703","34.47034454345703"
"911","27.400110244750977","27.400110244750977","27.400110244750977"
"912","26.78034019470215","26.78034019470215","26.78034019470215"
"913","38.26130676269531","38.26130676269531","38.26130676269531"
"914","39.95644760131836","39.95644760131836","39.95644760131836"
"915","39.512054443359375","39.512054443359375","39.512054443359375"
"916","39.64701843261719","39.64701843261719","39.64701843261719"
"917","36.37432861328125","36.37432861328125","36.37432861328125"
"918","40.55638122558594","40.55638122558594","40.55638122558594"
"919","38.756526947021484","38.756526947021484","38.756526947021484"
"920","34.6382942199707","34.6382942199707","34.6382942199707"
"921","36.87549591064453","36.87549591064453","36.87549591064453"
"922","32.755733489990234","32.755733489990234","32.755733489990234"
"923","41.1012077331543","41.1012077331543","41.1012077331543"
"924","34.55723571777344","34.55723571777344","34.55723571777344"
"925","38.62220764160156","38.62220764160156","38.62220764160156"
"926","39.332244873046875","39.332244873046875","39.332244873046875"
"927","36.092002868652344","36.092002868652344","36.092002868652344"
"928","37.05984115600586","37.05984115600586","37.05984115600586"
"929","33.82453155517578","33.82453155517578","33.82453155517578"
"930","36.261348724365234","36.261348724365234","36.261348724365234"
"931","32.141571044921875","32.141571044921875","32.141571044921875"
"932","26.151180267333984","26.151180267333984","26.151180267333984"
"933","39.51112365722656","39.51112365722656","39.51112365722656"
"934","35.29509353637695","35.29509353637695","35.29509353637695"
"935","39.13471984863281","39.13471984863281","39.13471984863281"
"936","28.118310928344727","28.118310928344727","28.118310928344727"
"937","32.06879425048828","32.06879425048828","32.06879425048828"
"938","41.97567367553711","41.97567367553711","41.97567367553711"
"939","34.33283233642578","34.33283233642578","34.33283233642578"
"941","36.53992462158203","36.53992462158203","36.53992462158203"
"942","44.9183464050293","44.9183464050293","44.9183464050293"
"943","38.992759704589844","38.992759704589844","38.992759704589844"
"944","42.05827331542969","42.05827331542969","42.05827331542969"
"945","37.9578971862793","37.9578971862793","37.9578971862793"
"946","40.742332458496094","40.742332458496094","40.742332458496094"
"947","38.90570831298828","38.90570831298828","38.90570831298828"
"948","39.57877731323242","39.57877731323242","39.57877731323242"
"949","32.26925277709961","32.26925277709961","32.26925277709961"
"950","36.184654235839844","36.184654235839844","36.184654235839844"
"951","31.7254638671875","31.7254638671875","31.7254638671875"
"952","35.79145812988281","35.79145812988281","35.79145812988281"
"953","35.19089126586914","35.19089126586914","35.19089126586914"
"954","29.992733001708984","29.992733001708984","29.992733001708984"
"955","33.538150787353516","33.538150787353516","33.538150787353516"
"956","37.43607711791992","37.43607711791992","37.43607711791992"
"957","43.32378005981445","43.32378005981445","43.32378005981445"
"958","33.703880310058594","33.703880310058594","33.703880310058594"
"959","30.79952049255371","30.79952049255371","30.79952049255371"
"960","34.51832962036133","34.51832962036133","34.51832962036133"
"961","45.87296676635742","45.87296676635742","45.87296676635742"
"962","38.32271957397461","38.32271957397461","38.32271957397461"
"963","40.926239013671875","40.926239013671875","40.926239013671875"
"964","37.24896240234375","37.24896240234375","37.24896240234375"
"965","34.61906433105469","34.61906433105469","34.61906433105469"
"966","31.347898483276367","31.347898483276367","31.347898483276367"
"967","37.72731018066406","37.72731018066406","37.72731018066406"
"968","27.5784854888916","27.5784854888916","27.5784854888916"
"969","45.485469818115234","45.485469818115234","45.485469818115234"
"970","35.71596908569336","35.71596908569336","35.71596908569336"
"971","47.453800201416016","47.453800201416016","47.453800201416016"
"972","43.9580192565918","43.9580192565918","43.9580192565918"
"974","39.505977630615234","39.505977630615234","39.505977630615234"
"975","36.84428405761719","36.84428405761719","36.84428405761719"
"976","39.013641357421875","39.013641357421875","39.013641357421875"
"977","35.086849212646484","35.086849212646484","35.086849212646484"
"978","40.64779281616211","40.64779281616211","40.64779281616211"
"979","37.01486587524414","37.01486587524414","37.01486587524414"
"980","36.38111114501953","36.38111114501953","36.38111114501953"
"981","43.90403366088867","43.90403366088867","43.90403366088867"
"982","24.292217254638672","24.292217254638672","24.292217254638672"
"983","38.92690658569336","38.92690658569336","38.92690658569336"
"984","33.50132369995117","33.50132369995117","33.50132369995117"
"985","32.437557220458984","32.437557220458984","32.437557220458984"
"986","39.36631774902344","39.36631774902344","39.36631774902344"
"987","32.87528610229492","32.87528610229492","32.87528610229492"
"988","44.957115173339844","44.957115173339844","44.957115173339844"
"989","40.390838623046875","40.390838623046875","40.390838623046875"
"990","40.90463638305664","40.90463638305664","40.90463638305664"
"991","38.93627166748047","38.93627166748047","38.93627166748047"
"992","39.52526092529297","39.52526092529297","39.52526092529297"
"993","40.48370361328125","40.48370361328125","40.48370361328125"
"994","34.62891387939453","34.62891387939453","34.62891387939453"
"995","33.63866424560547","33.63866424560547","33.63866424560547"
"996","38.387630462646484","38.387630462646484","38.387630462646484"
"997","40.775569915771484","40.775569915771484","40.775569915771484"
"998","33.19819641113281","33.19819641113281","33.19819641113281"
"999","29.060834884643555","29.060834884643555","29.060834884643555"
"1000","40.14267349243164","40.14267349243164","40.14267349243164"
"1001","33.25422668457031","33.25422668457031","33.25422668457031"
"1002","39.54470443725586","39.54470443725586","39.54470443725586"
"1003","34.61770248413086","34.61770248413086","34.61770248413086"
"1004","38.01799774169922","38.01799774169922","38.01799774169922"
"1005","39.446685791015625","39.446685791015625","39.446685791015625"
"1007","38.84307861328125","38.84307861328125","38.84307861328125"
"1008","24.88976287841797","24.88976287841797","24.88976287841797"
"1009","36.647098541259766","36.647098541259766","36.647098541259766"
"1010","40.555057525634766","40.555057525634766","40.555057525634766"
"1011","38.081443786621094","38.081443786621094","38.081443786621094"
"1012","36.259246826171875","36.259246826171875","36.259246826171875"
"1013","35.64707946777344","35.64707946777344","35.64707946777344"
"1014","41.4969367980957","41.4969367980957","41.4969367980957"
"1015","45.14277267456055","45.14277267456055","45.14277267456055"
"1016","29.736730575561523","29.736730575561523","29.736730575561523"
"1017","34.31550598144531","34.31550598144531","34.31550598144531"
"1018","41.962955474853516","41.962955474853516","41.962955474853516"
"1019","33.070247650146484","33.070247650146484","33.070247650146484"
"1020","34.642303466796875","34.642303466796875","34.642303466796875"
