"Step","gallant-spaceship-199 - test/rmse_scat","gallant-spaceship-199 - test/rmse_scat__MIN","gallant-spaceship-199 - test/rmse_scat__MAX"
"459","0.0048662698827683926","0.0048662698827683926","0.0048662698827683926"
"460","0.011609031818807125","0.011609031818807125","0.011609031818807125"
"461","0.022493833675980568","0.022493833675980568","0.022493833675980568"
"462","0.019148051738739014","0.019148051738739014","0.019148051738739014"
"463","0.008865010924637318","0.008865010924637318","0.008865010924637318"
"464","0.012106950394809246","0.012106950394809246","0.012106950394809246"
"465","0.012274514883756638","0.012274514883756638","0.012274514883756638"
"466","0.011871976777911186","0.011871976777911186","0.011871976777911186"
"467","0.013120677322149277","0.013120677322149277","0.013120677322149277"
"468","0.01720246858894825","0.01720246858894825","0.01720246858894825"
"469","0.013653582893311977","0.013653582893311977","0.013653582893311977"
"470","0.007891431450843811","0.007891431450843811","0.007891431450843811"
"471","0.015294834971427917","0.015294834971427917","0.015294834971427917"
"472","0.00966113992035389","0.00966113992035389","0.00966113992035389"
"473","0.020509615540504456","0.020509615540504456","0.020509615540504456"
"474","0.005845637526363134","0.005845637526363134","0.005845637526363134"
"475","0.0059721157886087894","0.0059721157886087894","0.0059721157886087894"
"476","0.014103163965046406","0.014103163965046406","0.014103163965046406"
"477","0.00836963951587677","0.00836963951587677","0.00836963951587677"
"479","0.004602203611284494","0.004602203611284494","0.004602203611284494"
"480","0.011606600135564804","0.011606600135564804","0.011606600135564804"
"481","0.01846536621451378","0.01846536621451378","0.01846536621451378"
"482","0.004348046146333218","0.004348046146333218","0.004348046146333218"
"483","0.0042355540208518505","0.0042355540208518505","0.0042355540208518505"
"484","0.020022980868816376","0.020022980868816376","0.020022980868816376"
"485","0.009127406403422356","0.009127406403422356","0.009127406403422356"
"486","0.010291898623108864","0.010291898623108864","0.010291898623108864"
"487","0.024437272921204567","0.024437272921204567","0.024437272921204567"
"488","0.013315989635884762","0.013315989635884762","0.013315989635884762"
"489","0.009626887738704681","0.009626887738704681","0.009626887738704681"
"490","0.01585717312991619","0.01585717312991619","0.01585717312991619"
"491","0.025412360206246376","0.025412360206246376","0.025412360206246376"
"492","0.0058693005703389645","0.0058693005703389645","0.0058693005703389645"
"493","0.02125416323542595","0.02125416323542595","0.02125416323542595"
"494","0.01068754680454731","0.01068754680454731","0.01068754680454731"
"495","0.012265955097973347","0.012265955097973347","0.012265955097973347"
"496","0.010088244453072548","0.010088244453072548","0.010088244453072548"
"497","0.03173978254199028","0.03173978254199028","0.03173978254199028"
"498","0.006770341657102108","0.006770341657102108","0.006770341657102108"
"499","0.004460263531655073","0.004460263531655073","0.004460263531655073"
"500","0.0109928073361516","0.0109928073361516","0.0109928073361516"
"501","0.016681907698512077","0.016681907698512077","0.016681907698512077"
"502","0.014898477122187614","0.014898477122187614","0.014898477122187614"
"503","0.010477611795067787","0.010477611795067787","0.010477611795067787"
"504","0.007050792220979929","0.007050792220979929","0.007050792220979929"
"505","0.005428251810371876","0.005428251810371876","0.005428251810371876"
"506","0.0335395373404026","0.0335395373404026","0.0335395373404026"
"507","0.01313768420368433","0.01313768420368433","0.01313768420368433"
"508","0.010714590549468994","0.010714590549468994","0.010714590549468994"
"509","0.008698658086359501","0.008698658086359501","0.008698658086359501"
"510","0.01837209425866604","0.01837209425866604","0.01837209425866604"
"512","0.023479141294956207","0.023479141294956207","0.023479141294956207"
"513","0.024598916992545128","0.024598916992545128","0.024598916992545128"
"514","0.00912415236234665","0.00912415236234665","0.00912415236234665"
"515","0.01271054707467556","0.01271054707467556","0.01271054707467556"
"516","0.015393301844596863","0.015393301844596863","0.015393301844596863"
"517","0.01678796485066414","0.01678796485066414","0.01678796485066414"
"518","0.015495027415454388","0.015495027415454388","0.015495027415454388"
"519","0.010715561918914318","0.010715561918914318","0.010715561918914318"
"520","0.013277648948132992","0.013277648948132992","0.013277648948132992"
"521","0.010944388806819916","0.010944388806819916","0.010944388806819916"
"522","0.013959525153040886","0.013959525153040886","0.013959525153040886"
"523","0.013104011304676533","0.013104011304676533","0.013104011304676533"
"524","0.010877858847379684","0.010877858847379684","0.010877858847379684"
"525","0.008918249048292637","0.008918249048292637","0.008918249048292637"
"526","0.010843612253665924","0.010843612253665924","0.010843612253665924"
"527","0.011288517154753208","0.011288517154753208","0.011288517154753208"
"528","0.01114203967154026","0.01114203967154026","0.01114203967154026"
"529","0.005109375808387995","0.005109375808387995","0.005109375808387995"
"530","0.015570288524031639","0.015570288524031639","0.015570288524031639"
"531","0.015092022716999054","0.015092022716999054","0.015092022716999054"
"532","0.017188848927617073","0.017188848927617073","0.017188848927617073"
"533","0.011522933840751648","0.011522933840751648","0.011522933840751648"
"534","0.010842667892575264","0.010842667892575264","0.010842667892575264"
"535","0.007088807411491871","0.007088807411491871","0.007088807411491871"
"536","0.013283651322126389","0.013283651322126389","0.013283651322126389"
"537","0.01645202748477459","0.01645202748477459","0.01645202748477459"
"538","0.012768646702170372","0.012768646702170372","0.012768646702170372"
"539","0.008660871535539627","0.008660871535539627","0.008660871535539627"
"540","0.004648932721465826","0.004648932721465826","0.004648932721465826"
"541","0.02341359294950962","0.02341359294950962","0.02341359294950962"
"542","0.004153039306402206","0.004153039306402206","0.004153039306402206"
"543","0.0041713104583323","0.0041713104583323","0.0041713104583323"
"545","0.012858377769589424","0.012858377769589424","0.012858377769589424"
"546","0.010559150017797947","0.010559150017797947","0.010559150017797947"
"547","0.010521198622882366","0.010521198622882366","0.010521198622882366"
"548","0.011917246505618095","0.011917246505618095","0.011917246505618095"
"549","0.015474686399102211","0.015474686399102211","0.015474686399102211"
"550","0.012285081669688225","0.012285081669688225","0.012285081669688225"
"551","0.00907871313393116","0.00907871313393116","0.00907871313393116"
"552","0.012310352176427841","0.012310352176427841","0.012310352176427841"
"553","0.02084704488515854","0.02084704488515854","0.02084704488515854"
"554","0.0039723943918943405","0.0039723943918943405","0.0039723943918943405"
"555","0.00885381456464529","0.00885381456464529","0.00885381456464529"
"556","0.010235726833343506","0.010235726833343506","0.010235726833343506"
"557","0.008877658285200596","0.008877658285200596","0.008877658285200596"
"558","0.012293064966797829","0.012293064966797829","0.012293064966797829"
"559","0.011663148179650307","0.011663148179650307","0.011663148179650307"
"560","0.012970414943993092","0.012970414943993092","0.012970414943993092"
"561","0.012777243740856647","0.012777243740856647","0.012777243740856647"
"562","0.0040460978634655476","0.0040460978634655476","0.0040460978634655476"
"563","0.010396634228527546","0.010396634228527546","0.010396634228527546"
"564","0.022326147183775902","0.022326147183775902","0.022326147183775902"
"565","0.00465810252353549","0.00465810252353549","0.00465810252353549"
"566","0.008088245056569576","0.008088245056569576","0.008088245056569576"
"567","0.014688977040350437","0.014688977040350437","0.014688977040350437"
"568","0.012152456678450108","0.012152456678450108","0.012152456678450108"
"569","0.006884681526571512","0.006884681526571512","0.006884681526571512"
"570","0.013683619908988476","0.013683619908988476","0.013683619908988476"
"571","0.030901974067091942","0.030901974067091942","0.030901974067091942"
"572","0.010443147271871567","0.010443147271871567","0.010443147271871567"
"573","0.011906806379556656","0.011906806379556656","0.011906806379556656"
"574","0.02242668904364109","0.02242668904364109","0.02242668904364109"
"575","0.013551238924264908","0.013551238924264908","0.013551238924264908"
"576","0.014686347916722298","0.014686347916722298","0.014686347916722298"
"578","0.012527714483439922","0.012527714483439922","0.012527714483439922"
"579","0.019566399976611137","0.019566399976611137","0.019566399976611137"
"580","0.012278519570827484","0.012278519570827484","0.012278519570827484"
"581","0.010531287640333176","0.010531287640333176","0.010531287640333176"
"582","0.03359948471188545","0.03359948471188545","0.03359948471188545"
"583","0.018561678007245064","0.018561678007245064","0.018561678007245064"
"584","0.007240935228765011","0.007240935228765011","0.007240935228765011"
"585","0.012051336467266083","0.012051336467266083","0.012051336467266083"
"586","0.01622483879327774","0.01622483879327774","0.01622483879327774"
"587","0.005707164295017719","0.005707164295017719","0.005707164295017719"
"588","0.011661695316433907","0.011661695316433907","0.011661695316433907"
"589","0.009238846600055695","0.009238846600055695","0.009238846600055695"
"590","0.020923782140016556","0.020923782140016556","0.020923782140016556"
"591","0.0070876856334507465","0.0070876856334507465","0.0070876856334507465"
"592","0.04256727546453476","0.04256727546453476","0.04256727546453476"
"593","0.027401717379689217","0.027401717379689217","0.027401717379689217"
"594","0.0049009365029633045","0.0049009365029633045","0.0049009365029633045"
"595","0.00990529078990221","0.00990529078990221","0.00990529078990221"
"596","0.0061361645348370075","0.0061361645348370075","0.0061361645348370075"
"597","0.012466653250157833","0.012466653250157833","0.012466653250157833"
"598","0.004604736343026161","0.004604736343026161","0.004604736343026161"
"599","0.013780484907329082","0.013780484907329082","0.013780484907329082"
"600","0.02504909783601761","0.02504909783601761","0.02504909783601761"
"601","0.011015914380550385","0.011015914380550385","0.011015914380550385"
"602","0.010578887537121773","0.010578887537121773","0.010578887537121773"
"603","0.008757338859140873","0.008757338859140873","0.008757338859140873"
"604","0.003974494058638811","0.003974494058638811","0.003974494058638811"
"605","0.009874701499938965","0.009874701499938965","0.009874701499938965"
"606","0.012807575054466724","0.012807575054466724","0.012807575054466724"
"607","0.013632160611450672","0.013632160611450672","0.013632160611450672"
"608","0.01119717676192522","0.01119717676192522","0.01119717676192522"
"609","0.01086231879889965","0.01086231879889965","0.01086231879889965"
"611","0.004085188265889883","0.004085188265889883","0.004085188265889883"
"612","0.010956862941384315","0.010956862941384315","0.010956862941384315"
"613","0.02644440159201622","0.02644440159201622","0.02644440159201622"
"614","0.020406564697623253","0.020406564697623253","0.020406564697623253"
"615","0.006860191002488136","0.006860191002488136","0.006860191002488136"
"616","0.007850892841815948","0.007850892841815948","0.007850892841815948"
"617","0.00773658836260438","0.00773658836260438","0.00773658836260438"
"618","0.00640467181801796","0.00640467181801796","0.00640467181801796"
"619","0.02282620221376419","0.02282620221376419","0.02282620221376419"
"620","0.00566374696791172","0.00566374696791172","0.00566374696791172"
"621","0.019207866862416267","0.019207866862416267","0.019207866862416267"
"622","0.010779017582535744","0.010779017582535744","0.010779017582535744"
"623","0.01295266579836607","0.01295266579836607","0.01295266579836607"
"624","0.01232592947781086","0.01232592947781086","0.01232592947781086"
"625","0.013267073780298233","0.013267073780298233","0.013267073780298233"
"626","0.008131190203130245","0.008131190203130245","0.008131190203130245"
"627","0.04151465743780136","0.04151465743780136","0.04151465743780136"
"628","0.012658224441111088","0.012658224441111088","0.012658224441111088"
"629","0.023795654997229576","0.023795654997229576","0.023795654997229576"
"630","0.02620096504688263","0.02620096504688263","0.02620096504688263"
"631","0.012271447107195854","0.012271447107195854","0.012271447107195854"
"632","0.012424512766301632","0.012424512766301632","0.012424512766301632"
"633","0.026900993660092354","0.026900993660092354","0.026900993660092354"
"634","0.011538977734744549","0.011538977734744549","0.011538977734744549"
"635","0.009589615277945995","0.009589615277945995","0.009589615277945995"
"636","0.018917221575975418","0.018917221575975418","0.018917221575975418"
"637","0.013273726217448711","0.013273726217448711","0.013273726217448711"
"638","0.011999833397567272","0.011999833397567272","0.011999833397567272"
"639","0.009864735417068005","0.009864735417068005","0.009864735417068005"
"640","0.023245755583047867","0.023245755583047867","0.023245755583047867"
"641","0.011421328410506248","0.011421328410506248","0.011421328410506248"
"642","0.005605360493063927","0.005605360493063927","0.005605360493063927"
"644","0.00442597595974803","0.00442597595974803","0.00442597595974803"
"645","0.012652534060180187","0.012652534060180187","0.012652534060180187"
"646","0.010257674381136894","0.010257674381136894","0.010257674381136894"
"647","0.008740507066249847","0.008740507066249847","0.008740507066249847"
"648","0.01060379110276699","0.01060379110276699","0.01060379110276699"
"649","0.011787444353103638","0.011787444353103638","0.011787444353103638"
"650","0.012467809021472931","0.012467809021472931","0.012467809021472931"
"651","0.016569659113883972","0.016569659113883972","0.016569659113883972"
"652","0.013319532386958599","0.013319532386958599","0.013319532386958599"
"653","0.012632511556148529","0.012632511556148529","0.012632511556148529"
"654","0.05518731102347374","0.05518731102347374","0.05518731102347374"
"655","0.00547751085832715","0.00547751085832715","0.00547751085832715"
"656","0.007434317842125893","0.007434317842125893","0.007434317842125893"
"657","0.0061838203109800816","0.0061838203109800816","0.0061838203109800816"
"658","0.028499746695160866","0.028499746695160866","0.028499746695160866"
"659","0.00570983299985528","0.00570983299985528","0.00570983299985528"
"660","0.011106994934380054","0.011106994934380054","0.011106994934380054"
"661","0.006558185443282127","0.006558185443282127","0.006558185443282127"
"662","0.020613713189959526","0.020613713189959526","0.020613713189959526"
"663","0.015911448746919632","0.015911448746919632","0.015911448746919632"
"664","0.007307592313736677","0.007307592313736677","0.007307592313736677"
"665","0.007989584468305111","0.007989584468305111","0.007989584468305111"
"666","0.024600915610790253","0.024600915610790253","0.024600915610790253"
"667","0.013347967527806759","0.013347967527806759","0.013347967527806759"
"668","0.008708233013749123","0.008708233013749123","0.008708233013749123"
"669","0.02799760177731514","0.02799760177731514","0.02799760177731514"
"670","0.011965341866016388","0.011965341866016388","0.011965341866016388"
"671","0.013323909603059292","0.013323909603059292","0.013323909603059292"
"672","0.00458932900801301","0.00458932900801301","0.00458932900801301"
"673","0.005794697906821966","0.005794697906821966","0.005794697906821966"
"674","0.00684352545067668","0.00684352545067668","0.00684352545067668"
"675","0.0070497216656804085","0.0070497216656804085","0.0070497216656804085"
"677","0.01501912996172905","0.01501912996172905","0.01501912996172905"
"678","0.011119033209979534","0.011119033209979534","0.011119033209979534"
"679","0.006146775558590889","0.006146775558590889","0.006146775558590889"
"680","0.01391287799924612","0.01391287799924612","0.01391287799924612"
"681","0.008276320993900299","0.008276320993900299","0.008276320993900299"
"682","0.018398145213723183","0.018398145213723183","0.018398145213723183"
"683","0.011689230799674988","0.011689230799674988","0.011689230799674988"
"684","0.00880406890064478","0.00880406890064478","0.00880406890064478"
"685","0.013374351896345615","0.013374351896345615","0.013374351896345615"
"686","0.012427282519638538","0.012427282519638538","0.012427282519638538"
"687","0.011928328312933445","0.011928328312933445","0.011928328312933445"
"688","0.010091262869536877","0.010091262869536877","0.010091262869536877"
"689","0.009604291059076786","0.009604291059076786","0.009604291059076786"
"690","0.007716033142060041","0.007716033142060041","0.007716033142060041"
"691","0.011503239162266254","0.011503239162266254","0.011503239162266254"
"692","0.004431809298694134","0.004431809298694134","0.004431809298694134"
"693","0.012394973076879978","0.012394973076879978","0.012394973076879978"
"694","0.015096524730324745","0.015096524730324745","0.015096524730324745"
"695","0.009343510493636131","0.009343510493636131","0.009343510493636131"
"696","0.005169661249965429","0.005169661249965429","0.005169661249965429"
"697","0.010355188511312008","0.010355188511312008","0.010355188511312008"
"698","0.0074542551301419735","0.0074542551301419735","0.0074542551301419735"
"699","0.012166385538876057","0.012166385538876057","0.012166385538876057"
"700","0.01887156255543232","0.01887156255543232","0.01887156255543232"
"701","0.032991670072078705","0.032991670072078705","0.032991670072078705"
"702","0.006836305372416973","0.006836305372416973","0.006836305372416973"
"703","0.008368228562176228","0.008368228562176228","0.008368228562176228"
"704","0.018495293334126472","0.018495293334126472","0.018495293334126472"
"705","0.005285182036459446","0.005285182036459446","0.005285182036459446"
"706","0.011170838959515095","0.011170838959515095","0.011170838959515095"
"707","0.04582957923412323","0.04582957923412323","0.04582957923412323"
"708","0.014512571506202221","0.014512571506202221","0.014512571506202221"
"710","0.0065475944429636","0.0065475944429636","0.0065475944429636"
"711","0.009941971860826015","0.009941971860826015","0.009941971860826015"
"712","0.01667158305644989","0.01667158305644989","0.01667158305644989"
"713","0.012068104930222034","0.012068104930222034","0.012068104930222034"
"714","0.00981451477855444","0.00981451477855444","0.00981451477855444"
"715","0.006461885757744312","0.006461885757744312","0.006461885757744312"
"716","0.005151295568794012","0.005151295568794012","0.005151295568794012"
"717","0.009513063356280327","0.009513063356280327","0.009513063356280327"
"718","0.011436255648732185","0.011436255648732185","0.011436255648732185"
"719","0.015500529669225216","0.015500529669225216","0.015500529669225216"
"720","0.012429602444171906","0.012429602444171906","0.012429602444171906"
"721","0.01490760874003172","0.01490760874003172","0.01490760874003172"
"722","0.00420916173607111","0.00420916173607111","0.00420916173607111"
"723","0.012020359747111797","0.012020359747111797","0.012020359747111797"
"724","0.014871776103973389","0.014871776103973389","0.014871776103973389"
"725","0.020151546224951744","0.020151546224951744","0.020151546224951744"
"726","0.008715729229152203","0.008715729229152203","0.008715729229152203"
"727","0.010493576526641846","0.010493576526641846","0.010493576526641846"
"728","0.017108796164393425","0.017108796164393425","0.017108796164393425"
"729","0.004289480857551098","0.004289480857551098","0.004289480857551098"
"730","0.017077771946787834","0.017077771946787834","0.017077771946787834"
"731","0.014737030491232872","0.014737030491232872","0.014737030491232872"
"732","0.00647821556776762","0.00647821556776762","0.00647821556776762"
"733","0.012861819937825203","0.012861819937825203","0.012861819937825203"
"734","0.004233998712152243","0.004233998712152243","0.004233998712152243"
"735","0.0478302463889122","0.0478302463889122","0.0478302463889122"
"736","0.004071709234267473","0.004071709234267473","0.004071709234267473"
"737","0.006576234940439463","0.006576234940439463","0.006576234940439463"
"738","0.03642489016056061","0.03642489016056061","0.03642489016056061"
"739","0.00952981784939766","0.00952981784939766","0.00952981784939766"
"740","0.01082814484834671","0.01082814484834671","0.01082814484834671"
"741","0.004048566333949566","0.004048566333949566","0.004048566333949566"
"743","0.00965754222124815","0.00965754222124815","0.00965754222124815"
"744","0.02505091205239296","0.02505091205239296","0.02505091205239296"
"745","0.011682156473398209","0.011682156473398209","0.011682156473398209"
"746","0.006888114381581545","0.006888114381581545","0.006888114381581545"
"747","0.04151284694671631","0.04151284694671631","0.04151284694671631"
"748","0.010130700655281544","0.010130700655281544","0.010130700655281544"
"749","0.009928228333592415","0.009928228333592415","0.009928228333592415"
"750","0.00502917543053627","0.00502917543053627","0.00502917543053627"
"751","0.020172525197267532","0.020172525197267532","0.020172525197267532"
"752","0.012860076501965523","0.012860076501965523","0.012860076501965523"
"753","0.010681547224521637","0.010681547224521637","0.010681547224521637"
"754","0.017282549291849136","0.017282549291849136","0.017282549291849136"
"755","0.02059231884777546","0.02059231884777546","0.02059231884777546"
"756","0.02279934659600258","0.02279934659600258","0.02279934659600258"
"757","0.012506784871220589","0.012506784871220589","0.012506784871220589"
"758","0.01128002442419529","0.01128002442419529","0.01128002442419529"
"759","0.013435771688818932","0.013435771688818932","0.013435771688818932"
"760","0.003925886936485767","0.003925886936485767","0.003925886936485767"
"761","0.00893598236143589","0.00893598236143589","0.00893598236143589"
"762","0.014829256571829319","0.014829256571829319","0.014829256571829319"
"763","0.013757855631411076","0.013757855631411076","0.013757855631411076"
"764","0.012290622107684612","0.012290622107684612","0.012290622107684612"
"765","0.009822601452469826","0.009822601452469826","0.009822601452469826"
"766","0.00395525898784399","0.00395525898784399","0.00395525898784399"
"767","0.011866750195622444","0.011866750195622444","0.011866750195622444"
"768","0.025576164945960045","0.025576164945960045","0.025576164945960045"
"769","0.022487131878733635","0.022487131878733635","0.022487131878733635"
"770","0.004694601055234671","0.004694601055234671","0.004694601055234671"
"771","0.01029505766928196","0.01029505766928196","0.01029505766928196"
"772","0.012596646323800087","0.012596646323800087","0.012596646323800087"
"773","0.00424654595553875","0.00424654595553875","0.00424654595553875"
"774","0.0047208452597260475","0.0047208452597260475","0.0047208452597260475"
"776","0.01400003395974636","0.01400003395974636","0.01400003395974636"
"777","0.01126930397003889","0.01126930397003889","0.01126930397003889"
"778","0.029029762372374535","0.029029762372374535","0.029029762372374535"
"779","0.012449100613594055","0.012449100613594055","0.012449100613594055"
"780","0.012898229993879795","0.012898229993879795","0.012898229993879795"
"781","0.043385159224271774","0.043385159224271774","0.043385159224271774"
"782","0.005597305484116077","0.005597305484116077","0.005597305484116077"
"783","0.004139304626733065","0.004139304626733065","0.004139304626733065"
"784","0.0081210657954216","0.0081210657954216","0.0081210657954216"
"785","0.01431947946548462","0.01431947946548462","0.01431947946548462"
"786","0.007984188385307789","0.007984188385307789","0.007984188385307789"
"787","0.004719440825283527","0.004719440825283527","0.004719440825283527"
"788","0.026699954643845558","0.026699954643845558","0.026699954643845558"
"789","0.01440349780023098","0.01440349780023098","0.01440349780023098"
"790","0.02607252262532711","0.02607252262532711","0.02607252262532711"
"791","0.005187762435525656","0.005187762435525656","0.005187762435525656"
"792","0.009440001100301743","0.009440001100301743","0.009440001100301743"
"793","0.012429013848304749","0.012429013848304749","0.012429013848304749"
"794","0.011277277022600174","0.011277277022600174","0.011277277022600174"
"795","0.010184996761381626","0.010184996761381626","0.010184996761381626"
"796","0.00670175114646554","0.00670175114646554","0.00670175114646554"
"797","0.010313563048839569","0.010313563048839569","0.010313563048839569"
"798","0.03445137292146683","0.03445137292146683","0.03445137292146683"
"799","0.008454975672066212","0.008454975672066212","0.008454975672066212"
"800","0.017453262582421303","0.017453262582421303","0.017453262582421303"
"801","0.012904463335871696","0.012904463335871696","0.012904463335871696"
"802","0.004338524304330349","0.004338524304330349","0.004338524304330349"
"803","0.012905346229672432","0.012905346229672432","0.012905346229672432"
"804","0.007856023497879505","0.007856023497879505","0.007856023497879505"
"805","0.012831931002438068","0.012831931002438068","0.012831931002438068"
"806","0.012074625119566917","0.012074625119566917","0.012074625119566917"
"807","0.009712819941341877","0.009712819941341877","0.009712819941341877"
"809","0.011222646571695805","0.011222646571695805","0.011222646571695805"
"810","0.011515502817928791","0.011515502817928791","0.011515502817928791"
"811","0.01050565019249916","0.01050565019249916","0.01050565019249916"
"812","0.012912297621369362","0.012912297621369362","0.012912297621369362"
"813","0.011743783950805664","0.011743783950805664","0.011743783950805664"
"814","0.01719093695282936","0.01719093695282936","0.01719093695282936"
"815","0.01055031456053257","0.01055031456053257","0.01055031456053257"
"816","0.017828622832894325","0.017828622832894325","0.017828622832894325"
"817","0.014490666799247265","0.014490666799247265","0.014490666799247265"
"818","0.027551092207431793","0.027551092207431793","0.027551092207431793"
"819","0.022393032908439636","0.022393032908439636","0.022393032908439636"
"820","0.011662287637591362","0.011662287637591362","0.011662287637591362"
"821","0.01322861947119236","0.01322861947119236","0.01322861947119236"
"822","0.009245381690561771","0.009245381690561771","0.009245381690561771"
"823","0.004449508152902126","0.004449508152902126","0.004449508152902126"
"824","0.004245818126946688","0.004245818126946688","0.004245818126946688"
"825","0.004562502261251211","0.004562502261251211","0.004562502261251211"
"826","0.009644795209169388","0.009644795209169388","0.009644795209169388"
"827","0.007810545153915882","0.007810545153915882","0.007810545153915882"
"828","0.017843157052993774","0.017843157052993774","0.017843157052993774"
"829","0.014039289206266403","0.014039289206266403","0.014039289206266403"
"830","0.005610861349850893","0.005610861349850893","0.005610861349850893"
"831","0.007206527050584555","0.007206527050584555","0.007206527050584555"
"832","0.009761136956512928","0.009761136956512928","0.009761136956512928"
"833","0.012078134343028069","0.012078134343028069","0.012078134343028069"
"834","0.011906673200428486","0.011906673200428486","0.011906673200428486"
"835","0.008767157793045044","0.008767157793045044","0.008767157793045044"
"836","0.01276976428925991","0.01276976428925991","0.01276976428925991"
"837","0.01891012117266655","0.01891012117266655","0.01891012117266655"
"838","0.013466800563037395","0.013466800563037395","0.013466800563037395"
"839","0.007197732571512461","0.007197732571512461","0.007197732571512461"
"840","0.011254416778683662","0.011254416778683662","0.011254416778683662"
"842","0.02152121812105179","0.02152121812105179","0.02152121812105179"
"843","0.01098743174225092","0.01098743174225092","0.01098743174225092"
"844","0.0081676309928298","0.0081676309928298","0.0081676309928298"
"845","0.010086958296597004","0.010086958296597004","0.010086958296597004"
"846","0.009838467463850975","0.009838467463850975","0.009838467463850975"
"847","0.010703237727284431","0.010703237727284431","0.010703237727284431"
"848","0.014749226160347462","0.014749226160347462","0.014749226160347462"
"849","0.012790311127901077","0.012790311127901077","0.012790311127901077"
"850","0.025210591033101082","0.025210591033101082","0.025210591033101082"
"851","0.009521122090518475","0.009521122090518475","0.009521122090518475"
"852","0.003971130587160587","0.003971130587160587","0.003971130587160587"
"853","0.012093276716768742","0.012093276716768742","0.012093276716768742"
"854","0.006632223725318909","0.006632223725318909","0.006632223725318909"
"855","0.019022859632968903","0.019022859632968903","0.019022859632968903"
"856","0.01584838330745697","0.01584838330745697","0.01584838330745697"
"857","0.018225153908133507","0.018225153908133507","0.018225153908133507"
"858","0.010008971206843853","0.010008971206843853","0.010008971206843853"
"859","0.023325664922595024","0.023325664922595024","0.023325664922595024"
"860","0.01056446973234415","0.01056446973234415","0.01056446973234415"
"861","0.006979696452617645","0.006979696452617645","0.006979696452617645"
"862","0.014877498149871826","0.014877498149871826","0.014877498149871826"
"863","0.014670785516500473","0.014670785516500473","0.014670785516500473"
"864","0.016353391110897064","0.016353391110897064","0.016353391110897064"
"865","0.01383091602474451","0.01383091602474451","0.01383091602474451"
"866","0.013212956488132477","0.013212956488132477","0.013212956488132477"
"867","0.0065356092527508736","0.0065356092527508736","0.0065356092527508736"
"868","0.012251020409166813","0.012251020409166813","0.012251020409166813"
"869","0.019948963075876236","0.019948963075876236","0.019948963075876236"
"870","0.012694434262812138","0.012694434262812138","0.012694434262812138"
"871","0.011676744557917118","0.011676744557917118","0.011676744557917118"
"872","0.011909151449799538","0.011909151449799538","0.011909151449799538"
"873","0.0074808900244534016","0.0074808900244534016","0.0074808900244534016"
"875","0.018334753811359406","0.018334753811359406","0.018334753811359406"
"876","0.010688003152608871","0.010688003152608871","0.010688003152608871"
"877","0.01815982349216938","0.01815982349216938","0.01815982349216938"
"878","0.02125244401395321","0.02125244401395321","0.02125244401395321"
"879","0.013747729361057281","0.013747729361057281","0.013747729361057281"
"880","0.027685265988111496","0.027685265988111496","0.027685265988111496"
"881","0.01437942311167717","0.01437942311167717","0.01437942311167717"
"882","0.00422131922096014","0.00422131922096014","0.00422131922096014"
"883","0.010990401729941368","0.010990401729941368","0.010990401729941368"
"884","0.008326430805027485","0.008326430805027485","0.008326430805027485"
"885","0.009343906305730343","0.009343906305730343","0.009343906305730343"
"886","0.017013927921652794","0.017013927921652794","0.017013927921652794"
"887","0.009730692021548748","0.009730692021548748","0.009730692021548748"
"888","0.006726413499563932","0.006726413499563932","0.006726413499563932"
"889","0.01141741406172514","0.01141741406172514","0.01141741406172514"
"890","0.014034566469490528","0.014034566469490528","0.014034566469490528"
"891","0.02016010507941246","0.02016010507941246","0.02016010507941246"
"892","0.011539156548678875","0.011539156548678875","0.011539156548678875"
"893","0.010898388922214508","0.010898388922214508","0.010898388922214508"
"894","0.011205941438674927","0.011205941438674927","0.011205941438674927"
"895","0.012501348741352558","0.012501348741352558","0.012501348741352558"
"896","0.012243786826729774","0.012243786826729774","0.012243786826729774"
"897","0.008230859413743019","0.008230859413743019","0.008230859413743019"
"898","0.014319229871034622","0.014319229871034622","0.014319229871034622"
"899","0.007975539192557335","0.007975539192557335","0.007975539192557335"
"900","0.020868627354502678","0.020868627354502678","0.020868627354502678"
"901","0.004906965885311365","0.004906965885311365","0.004906965885311365"
"902","0.01178516261279583","0.01178516261279583","0.01178516261279583"
"903","0.01105430070310831","0.01105430070310831","0.01105430070310831"
"904","0.012105518952012062","0.012105518952012062","0.012105518952012062"
"905","0.010420471429824829","0.010420471429824829","0.010420471429824829"
"906","0.0055751437321305275","0.0055751437321305275","0.0055751437321305275"
"908","0.021654799580574036","0.021654799580574036","0.021654799580574036"
"909","0.01476654689759016","0.01476654689759016","0.01476654689759016"
"910","0.012110527604818344","0.012110527604818344","0.012110527604818344"
"911","0.030622947961091995","0.030622947961091995","0.030622947961091995"
"912","0.039057519286870956","0.039057519286870956","0.039057519286870956"
"913","0.007648193743079901","0.007648193743079901","0.007648193743079901"
"914","0.012508569285273552","0.012508569285273552","0.012508569285273552"
"915","0.008593173697590828","0.008593173697590828","0.008593173697590828"
"916","0.013215690851211548","0.013215690851211548","0.013215690851211548"
"917","0.009558083489537239","0.009558083489537239","0.009558083489537239"
"918","0.005719667766243219","0.005719667766243219","0.005719667766243219"
"919","0.010950034484267235","0.010950034484267235","0.010950034484267235"
