"Step","woven-puddle-82 - train/loss","woven-puddle-82 - train/loss__MIN","woven-puddle-82 - train/loss__MAX"
"242","0.027700241655111313","0.027700241655111313","0.027700241655111313"
"243","0.018487583845853806","0.018487583845853806","0.018487583845853806"
"244","0.02024010568857193","0.02024010568857193","0.02024010568857193"
"246","0.016445335000753403","0.016445335000753403","0.016445335000753403"
"247","0.013014419004321098","0.013014419004321098","0.013014419004321098"
"248","0.017698228359222412","0.017698228359222412","0.017698228359222412"
"250","0.0165342316031456","0.0165342316031456","0.0165342316031456"
"251","0.015993986278772354","0.015993986278772354","0.015993986278772354"
"252","0.025704389438033104","0.025704389438033104","0.025704389438033104"
"253","0.02383623830974102","0.02383623830974102","0.02383623830974102"
"254","0.020192837342619896","0.020192837342619896","0.020192837342619896"
"255","0.016270510852336884","0.016270510852336884","0.016270510852336884"
"256","0.027870021760463715","0.027870021760463715","0.027870021760463715"
"257","0.014463216066360474","0.014463216066360474","0.014463216066360474"
"259","0.022654222324490547","0.022654222324490547","0.022654222324490547"
"260","0.013796700164675713","0.013796700164675713","0.013796700164675713"
"261","0.06738412380218506","0.06738412380218506","0.06738412380218506"
"262","0.0171103086322546","0.0171103086322546","0.0171103086322546"
"263","0.0213299710303545","0.0213299710303545","0.0213299710303545"
"264","0.017823033034801483","0.017823033034801483","0.017823033034801483"
"265","0.04245993494987488","0.04245993494987488","0.04245993494987488"
"266","0.04876101016998291","0.04876101016998291","0.04876101016998291"
"267","0.06649477779865265","0.06649477779865265","0.06649477779865265"
"269","0.02661936916410923","0.02661936916410923","0.02661936916410923"
"270","0.03479930758476257","0.03479930758476257","0.03479930758476257"
"271","0.02377340942621231","0.02377340942621231","0.02377340942621231"
"273","0.027277737855911255","0.027277737855911255","0.027277737855911255"
"274","0.017504090443253517","0.017504090443253517","0.017504090443253517"
"276","0.019991302862763405","0.019991302862763405","0.019991302862763405"
"277","0.02918217144906521","0.02918217144906521","0.02918217144906521"
"279","0.03040320798754692","0.03040320798754692","0.03040320798754692"
"280","0.01607329025864601","0.01607329025864601","0.01607329025864601"
"281","0.012692848220467567","0.012692848220467567","0.012692848220467567"
"282","0.02831345796585083","0.02831345796585083","0.02831345796585083"
"283","0.029884804040193558","0.029884804040193558","0.029884804040193558"
"285","0.020678598433732986","0.020678598433732986","0.020678598433732986"
"286","0.02535131946206093","0.02535131946206093","0.02535131946206093"
"287","0.03740459680557251","0.03740459680557251","0.03740459680557251"
"289","0.029986752197146416","0.029986752197146416","0.029986752197146416"
"290","0.01772339642047882","0.01772339642047882","0.01772339642047882"
"295","0.017163854092359543","0.017163854092359543","0.017163854092359543"
"296","0.014931373298168182","0.014931373298168182","0.014931373298168182"
"297","0.023851655423641205","0.023851655423641205","0.023851655423641205"
"298","0.031981103122234344","0.031981103122234344","0.031981103122234344"
"299","0.01774897798895836","0.01774897798895836","0.01774897798895836"
"300","0.01792021654546261","0.01792021654546261","0.01792021654546261"
"301","0.014013329520821571","0.014013329520821571","0.014013329520821571"
"302","0.02803550288081169","0.02803550288081169","0.02803550288081169"
"303","0.02109551802277565","0.02109551802277565","0.02109551802277565"
"304","0.014476911164820194","0.014476911164820194","0.014476911164820194"
"306","0.018415428698062897","0.018415428698062897","0.018415428698062897"
"307","0.016718056052923203","0.016718056052923203","0.016718056052923203"
"308","0.014062078669667244","0.014062078669667244","0.014062078669667244"
"309","0.015831738710403442","0.015831738710403442","0.015831738710403442"
"310","0.019624434411525726","0.019624434411525726","0.019624434411525726"
"311","0.010146944783627987","0.010146944783627987","0.010146944783627987"
"312","0.03755129128694534","0.03755129128694534","0.03755129128694534"
"313","0.016179533675312996","0.016179533675312996","0.016179533675312996"
"314","0.017741918563842773","0.017741918563842773","0.017741918563842773"
"316","0.01693473383784294","0.01693473383784294","0.01693473383784294"
"317","0.016619540750980377","0.016619540750980377","0.016619540750980377"
"318","0.01861478015780449","0.01861478015780449","0.01861478015780449"
"319","0.01101488247513771","0.01101488247513771","0.01101488247513771"
"320","0.007141482084989548","0.007141482084989548","0.007141482084989548"
"322","0.016719939187169075","0.016719939187169075","0.016719939187169075"
"323","0.017845602706074715","0.017845602706074715","0.017845602706074715"
"326","0.008343927562236786","0.008343927562236786","0.008343927562236786"
"327","0.01899600587785244","0.01899600587785244","0.01899600587785244"
"328","0.02083573490381241","0.02083573490381241","0.02083573490381241"
"329","0.01730390638113022","0.01730390638113022","0.01730390638113022"
"330","0.01510710921138525","0.01510710921138525","0.01510710921138525"
"331","0.031094249337911606","0.031094249337911606","0.031094249337911606"
"333","0.01499005127698183","0.01499005127698183","0.01499005127698183"
"334","0.028781171888113022","0.028781171888113022","0.028781171888113022"
"336","0.023347247391939163","0.023347247391939163","0.023347247391939163"
"337","0.035437095910310745","0.035437095910310745","0.035437095910310745"
"338","0.035778388381004333","0.035778388381004333","0.035778388381004333"
"339","0.018938813358545303","0.018938813358545303","0.018938813358545303"
"341","0.016137251630425453","0.016137251630425453","0.016137251630425453"
"342","0.011661730706691742","0.011661730706691742","0.011661730706691742"
"343","0.014337807893753052","0.014337807893753052","0.014337807893753052"
"344","0.013356739655137062","0.013356739655137062","0.013356739655137062"
"345","0.012042324990034103","0.012042324990034103","0.012042324990034103"
"346","0.02116723172366619","0.02116723172366619","0.02116723172366619"
"348","0.020533442497253418","0.020533442497253418","0.020533442497253418"
"349","0.008927851915359497","0.008927851915359497","0.008927851915359497"
"350","0.015590354800224304","0.015590354800224304","0.015590354800224304"
"351","0.012080604210495949","0.012080604210495949","0.012080604210495949"
"352","0.015585716813802719","0.015585716813802719","0.015585716813802719"
"353","0.01832430623471737","0.01832430623471737","0.01832430623471737"
"354","0.05578004568815231","0.05578004568815231","0.05578004568815231"
"355","0.029817353934049606","0.029817353934049606","0.029817353934049606"
"356","0.03093106672167778","0.03093106672167778","0.03093106672167778"
"357","0.019485069438815117","0.019485069438815117","0.019485069438815117"
"358","0.013057425618171692","0.013057425618171692","0.013057425618171692"
"359","0.025180840864777565","0.025180840864777565","0.025180840864777565"
"360","0.010149084031581879","0.010149084031581879","0.010149084031581879"
"361","0.017117168754339218","0.017117168754339218","0.017117168754339218"
"362","0.013908489607274532","0.013908489607274532","0.013908489607274532"
"363","0.020020335912704468","0.020020335912704468","0.020020335912704468"
"364","0.03099735826253891","0.03099735826253891","0.03099735826253891"
"365","0.03073842078447342","0.03073842078447342","0.03073842078447342"
"366","0.014382136054337025","0.014382136054337025","0.014382136054337025"
"367","0.032442912459373474","0.032442912459373474","0.032442912459373474"
"368","0.03185579925775528","0.03185579925775528","0.03185579925775528"
"369","0.013299791142344475","0.013299791142344475","0.013299791142344475"
"370","0.021575607359409332","0.021575607359409332","0.021575607359409332"
"371","0.02848549373447895","0.02848549373447895","0.02848549373447895"
"372","0.015945017337799072","0.015945017337799072","0.015945017337799072"
"373","0.025413990020751953","0.025413990020751953","0.025413990020751953"
"374","0.027284830808639526","0.027284830808639526","0.027284830808639526"
"375","0.026876093819737434","0.026876093819737434","0.026876093819737434"
"376","0.016284897923469543","0.016284897923469543","0.016284897923469543"
"379","0.020222770050168037","0.020222770050168037","0.020222770050168037"
"380","0.017709527164697647","0.017709527164697647","0.017709527164697647"
"381","0.017714792862534523","0.017714792862534523","0.017714792862534523"
"382","0.014890255406498909","0.014890255406498909","0.014890255406498909"
"383","0.02169431746006012","0.02169431746006012","0.02169431746006012"
"384","0.01637105643749237","0.01637105643749237","0.01637105643749237"
"385","0.018950317054986954","0.018950317054986954","0.018950317054986954"
"386","0.019205709919333458","0.019205709919333458","0.019205709919333458"
"388","0.020108431577682495","0.020108431577682495","0.020108431577682495"
"392","0.014325618743896484","0.014325618743896484","0.014325618743896484"
"393","0.022676996886730194","0.022676996886730194","0.022676996886730194"
"394","0.01941651478409767","0.01941651478409767","0.01941651478409767"
"395","0.013471260666847229","0.013471260666847229","0.013471260666847229"
"396","0.023612651973962784","0.023612651973962784","0.023612651973962784"
"397","0.019279949367046356","0.019279949367046356","0.019279949367046356"
"398","0.04007497429847717","0.04007497429847717","0.04007497429847717"
"399","0.020382719114422798","0.020382719114422798","0.020382719114422798"
"400","0.011002163402736187","0.011002163402736187","0.011002163402736187"
"401","0.0262499637901783","0.0262499637901783","0.0262499637901783"
"402","0.010493342764675617","0.010493342764675617","0.010493342764675617"
"403","0.028251009061932564","0.028251009061932564","0.028251009061932564"
"404","0.013827821239829063","0.013827821239829063","0.013827821239829063"
"405","0.022866006940603256","0.022866006940603256","0.022866006940603256"
"406","0.020141318440437317","0.020141318440437317","0.020141318440437317"
"408","0.011249332688748837","0.011249332688748837","0.011249332688748837"
"409","0.02727450616657734","0.02727450616657734","0.02727450616657734"
"410","0.010299778543412685","0.010299778543412685","0.010299778543412685"
"411","0.01611499860882759","0.01611499860882759","0.01611499860882759"
"412","0.013436798937618732","0.013436798937618732","0.013436798937618732"
"413","0.02558714896440506","0.02558714896440506","0.02558714896440506"
"414","0.009939049370586872","0.009939049370586872","0.009939049370586872"
"415","0.012032462283968925","0.012032462283968925","0.012032462283968925"
"416","0.01247243583202362","0.01247243583202362","0.01247243583202362"
"417","0.01218382827937603","0.01218382827937603","0.01218382827937603"
"418","0.026839924976229668","0.026839924976229668","0.026839924976229668"
"419","0.0288622435182333","0.0288622435182333","0.0288622435182333"
"420","0.008510615676641464","0.008510615676641464","0.008510615676641464"
"421","0.013963291421532631","0.013963291421532631","0.013963291421532631"
"422","0.015121090225875378","0.015121090225875378","0.015121090225875378"
"423","0.014141947962343693","0.014141947962343693","0.014141947962343693"
"424","0.028504323214292526","0.028504323214292526","0.028504323214292526"
"425","0.02256987988948822","0.02256987988948822","0.02256987988948822"
"428","0.008348166011273861","0.008348166011273861","0.008348166011273861"
"429","0.02040686458349228","0.02040686458349228","0.02040686458349228"
"430","0.01523573324084282","0.01523573324084282","0.01523573324084282"
"432","0.033873267471790314","0.033873267471790314","0.033873267471790314"
"433","0.024055562913417816","0.024055562913417816","0.024055562913417816"
"434","0.021358974277973175","0.021358974277973175","0.021358974277973175"
"435","0.013892563059926033","0.013892563059926033","0.013892563059926033"
"436","0.02859037183225155","0.02859037183225155","0.02859037183225155"
"437","0.028242383152246475","0.028242383152246475","0.028242383152246475"
"438","0.00839858129620552","0.00839858129620552","0.00839858129620552"
"439","0.02375199645757675","0.02375199645757675","0.02375199645757675"
"440","0.01368732564151287","0.01368732564151287","0.01368732564151287"
"441","0.01570369489490986","0.01570369489490986","0.01570369489490986"
"442","0.026722747832536697","0.026722747832536697","0.026722747832536697"
"443","0.014122841879725456","0.014122841879725456","0.014122841879725456"
"444","0.011611743830144405","0.011611743830144405","0.011611743830144405"
"445","0.031249668449163437","0.031249668449163437","0.031249668449163437"
"446","0.014797432348132133","0.014797432348132133","0.014797432348132133"
"447","0.019786588847637177","0.019786588847637177","0.019786588847637177"
"448","0.015254823490977287","0.015254823490977287","0.015254823490977287"
"449","0.00653945654630661","0.00653945654630661","0.00653945654630661"
"450","0.01040294673293829","0.01040294673293829","0.01040294673293829"
"451","0.008480028249323368","0.008480028249323368","0.008480028249323368"
"452","0.01438124105334282","0.01438124105334282","0.01438124105334282"
"456","0.012645585462450981","0.012645585462450981","0.012645585462450981"
"457","0.016833744943141937","0.016833744943141937","0.016833744943141937"
"459","0.011108722537755966","0.011108722537755966","0.011108722537755966"
"460","0.020246759057044983","0.020246759057044983","0.020246759057044983"
"461","0.020765824243426323","0.020765824243426323","0.020765824243426323"
"462","0.016773506999015808","0.016773506999015808","0.016773506999015808"
"463","0.03144661337137222","0.03144661337137222","0.03144661337137222"
"464","0.017316734418272972","0.017316734418272972","0.017316734418272972"
"465","0.016259057447314262","0.016259057447314262","0.016259057447314262"
"467","0.01695987768471241","0.01695987768471241","0.01695987768471241"
"469","0.0189654603600502","0.0189654603600502","0.0189654603600502"
"470","0.017048630863428116","0.017048630863428116","0.017048630863428116"
"471","0.011399367824196815","0.011399367824196815","0.011399367824196815"
"473","0.011986153200268745","0.011986153200268745","0.011986153200268745"
"474","0.019276078790426254","0.019276078790426254","0.019276078790426254"
"475","0.020519495010375977","0.020519495010375977","0.020519495010375977"
"476","0.011109736748039722","0.011109736748039722","0.011109736748039722"
"477","0.04682672768831253","0.04682672768831253","0.04682672768831253"
"478","0.06603243947029114","0.06603243947029114","0.06603243947029114"
"479","0.04191330075263977","0.04191330075263977","0.04191330075263977"
"480","0.025825662538409233","0.025825662538409233","0.025825662538409233"
"482","0.017319582402706146","0.017319582402706146","0.017319582402706146"
"483","0.018588867038488388","0.018588867038488388","0.018588867038488388"
"485","0.0255417563021183","0.0255417563021183","0.0255417563021183"
"486","0.052024610340595245","0.052024610340595245","0.052024610340595245"
"487","0.022147484123706818","0.022147484123706818","0.022147484123706818"
"488","0.020621150732040405","0.020621150732040405","0.020621150732040405"
"489","0.016326904296875","0.016326904296875","0.016326904296875"
"490","0.01018169429153204","0.01018169429153204","0.01018169429153204"
"491","0.029942184686660767","0.029942184686660767","0.029942184686660767"
"493","0.01509939320385456","0.01509939320385456","0.01509939320385456"
"494","0.026314156129956245","0.026314156129956245","0.026314156129956245"
"496","0.01802952028810978","0.01802952028810978","0.01802952028810978"
"497","0.012764161452651024","0.012764161452651024","0.012764161452651024"
"498","0.013165992684662342","0.013165992684662342","0.013165992684662342"
"499","0.010091456584632397","0.010091456584632397","0.010091456584632397"
"500","0.014582335948944092","0.014582335948944092","0.014582335948944092"
"501","0.014399890787899494","0.014399890787899494","0.014399890787899494"
"502","0.025357836857438087","0.025357836857438087","0.025357836857438087"
"503","0.01562376506626606","0.01562376506626606","0.01562376506626606"
"504","0.008897747844457626","0.008897747844457626","0.008897747844457626"
"505","0.03460756316781044","0.03460756316781044","0.03460756316781044"
"506","0.021704748272895813","0.021704748272895813","0.021704748272895813"
"507","0.013987614773213863","0.013987614773213863","0.013987614773213863"
"508","0.011944904923439026","0.011944904923439026","0.011944904923439026"
"509","0.009431067854166031","0.009431067854166031","0.009431067854166031"
"510","0.023889826610684395","0.023889826610684395","0.023889826610684395"
"512","0.01024171244353056","0.01024171244353056","0.01024171244353056"
"513","0.011030228808522224","0.011030228808522224","0.011030228808522224"
"514","0.015819616615772247","0.015819616615772247","0.015819616615772247"
"515","0.01921342872083187","0.01921342872083187","0.01921342872083187"
"516","0.014284893870353699","0.014284893870353699","0.014284893870353699"
"517","0.014236402697861195","0.014236402697861195","0.014236402697861195"
"518","0.013353276997804642","0.013353276997804642","0.013353276997804642"
"519","0.008378827944397926","0.008378827944397926","0.008378827944397926"
"521","0.008211488835513592","0.008211488835513592","0.008211488835513592"
"522","0.01970350742340088","0.01970350742340088","0.01970350742340088"
"523","0.010553758591413498","0.010553758591413498","0.010553758591413498"
"524","0.013921432197093964","0.013921432197093964","0.013921432197093964"
"526","0.013230488635599613","0.013230488635599613","0.013230488635599613"
"527","0.010905586183071136","0.010905586183071136","0.010905586183071136"
"529","0.011073445901274681","0.011073445901274681","0.011073445901274681"
"530","0.012261326424777508","0.012261326424777508","0.012261326424777508"
"531","0.018651990219950676","0.018651990219950676","0.018651990219950676"
"532","0.015494097955524921","0.015494097955524921","0.015494097955524921"
"533","0.019088517874479294","0.019088517874479294","0.019088517874479294"
"534","0.0157175175845623","0.0157175175845623","0.0157175175845623"
"535","0.010368159040808678","0.010368159040808678","0.010368159040808678"
"537","0.00863276980817318","0.00863276980817318","0.00863276980817318"
"538","0.01399400644004345","0.01399400644004345","0.01399400644004345"
"539","0.01616109348833561","0.01616109348833561","0.01616109348833561"
"540","0.019122343510389328","0.019122343510389328","0.019122343510389328"
